,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,2763.5,2776.2,2708.8,2580.2,2560.6,2561.0,2641.1,2542.7,2548.1,2610.2,2547.8,2456.4,2687.5,2191.3,2144.1,1951.0,1944.1,1934.3,1908.3,1651.4,1707.5,1791.1,1737.9,1656.9,1645.806,1637.373,1623.246,1525.242,1495.924,1473.36,1488.281,1396.742,1386.541,1408.96,1326.761,1240.271,1221.765,1096.365,1158.412,1114.219,1119.042,1077.088,1018.603,1065.99,1119.946,1150.605,1133.572,1063.84,430.538,432.348,429.111,314.936,303.267,289.755,279.008,253.724,255.413,261.123,286.267
other-current-assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.437,12.763,15.235,17.443
total-current-assets,6645.1,6265.4,6262.3,6367.7,6541.7,6297.8,6761.3,7213.3,7266.6,6965.9,7065.5,7522.5,7965.1,12186.7,6627.6,6472.7,6485.9,7891.4,7426.4,6441.2,5817.8,4477.1,4342.2,4471.2,4343.167,4212.299,3950.394,3902.717,3750.734,3751.927,3739.138,3568.844,3609.038,3759.613,3756.753,3559.443,3463.285,3629.328,3354.61,3285.386,3261.929,3022.575,2912.252,3174.673,3417.959,3475.157,3486.453,3059.301,2616.555,2622.024,2412.044,1275.172,1333.086,1292.782,1191.9,1169.4,1266.664,1566.695,1528.452
net-property-plant-equipment,2123.9,2146.0,2151.4,2170.2,2119.6,2186.2,2275.2,2339.1,2310.0,2366.2,2338.0,2322.2,2284.2,2057.6,1998.8,1983.9,1884.7,1899.3,1872.3,1785.7,1738.3,1755.8,1705.0,1665.5,1459.046,1431.455,1421.889,1397.216,1335.837,1298.587,1315.728,1298.034,1238.762,1261.249,1217.174,1209.342,1150.75,1091.674,1111.046,1122.648,1085.174,1077.726,1042.055,1063.996,1051.095,1111.161,1123.363,1102.932,725.427,707.064,686.739,461.653,439.431,426.185,406.875,390.969,371.072,353.549,336.719
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.231,,,0.462,,,,
goodwill-intangible-assets-total,21211.4,22423.6,22563.4,23412.4,24035.6,24033.4,25365.9,25451.5,25255.2,25003.0,23764.1,23679.7,25246.5,13546.7,12845.3,12602.0,12013.5,12038.8,11886.4,6396.4,6729.6,6809.0,6822.1,6858.4,5350.57,5331.689,5556.946,5740.112,5923.226,5959.301,6188.149,6148.682,5784.96,6203.179,6170.185,6100.484,6130.906,5263.401,5575.608,5716.095,5782.523,5608.427,5309.602,5614.741,5960.605,6526.267,6635.374,6834.677,949.317,954.056,965.522,195.408,198.732,202.065,208.174,211.827,216.887,219.974,223.072
other-long-term-assets,445.0,428.8,421.7,212.4,244.7,286.3,284.5,305.6,427.3,448.6,541.0,568.6,600.9,719.0,731.4,751.5,854.4,878.1,850.9,799.8,778.1,2469.4,2400.3,2221.9,1653.703,1138.121,855.497,804.197,604.974,508.091,596.742,543.207,410.052,702.5,663.307,609.251,617.896,570.468,743.615,640.995,586.812,500.988,609.541,539.956,537.748,332.117,337.122,337.563,142.044,146.375,143.783,64.184,64.412,63.228,63.115,62.912,59.44,46.813,47.43
total-long-term-assets,24408.4,25551.5,25644.3,26367.2,26913.9,26973.7,28423.2,28593.0,28552.3,28540.3,27207.1,27203.7,28573.4,16649.6,16016.5,15795.0,14830.6,14903.2,14697.4,9379.301,9356.3,11125.7,11012.8,10823.6,8558.406,7999.412,7934.639,8029.18,7955.684,7850.043,8195.058,8029.299,7509.08,8246.162,8121.372,7977.361,7943.756,6968.49,7467.897,7516.348,7500.639,7220.108,6984.392,7235.187,7606.36,8027.805,8112.731,8293.875,1860.018,1853.497,1841.823,931.4761,702.575,691.478,678.626,665.708,647.399,620.336,607.221
total-assets,31053.5,31816.9,31906.6,32734.9,33455.6,33271.5,35184.5,35806.3,35818.9,35506.2,34272.6,34726.2,36538.5,28836.3,22644.1,22267.7,21316.5,22794.6,22123.8,15820.5,15174.1,15602.8,15355.0,15294.8,12901.57,12211.71,11885.03,11931.9,11706.42,11601.97,11934.2,11598.14,11118.12,12005.78,11878.13,11536.8,11407.04,10597.82,10822.51,10801.73,10762.57,10242.68,9896.644,10409.86,11024.32,11502.96,11599.18,11353.18,4476.573,4475.521,4253.867,2206.648,2035.661,1984.26,1870.526,1835.108,1914.063,2187.031,2135.673
