,2019-08-31,2019-05-31,2019-02-28,2018-11-30,2018-08-31,2018-05-31,2018-02-28,2017-11-30,2017-08-31,2017-05-31,2017-02-28,2016-11-30,2016-08-31,2016-05-31,2016-02-29,2015-11-30,2015-08-31,2015-05-31,2015-02-28,2014-11-30,2014-08-31,2014-05-31,2014-02-28,2013-11-30,2013-08-31,2013-05-31,2013-02-28,2012-11-30,2012-08-31,2012-05-31,2012-02-29,2011-11-30,2011-08-31,2011-05-31,2011-02-28,2010-11-30,2010-08-31,2010-05-31,2010-02-28,2009-11-30,2009-08-31,2009-05-31,2009-02-28,2008-11-30,2008-08-31,2008-05-31,2008-02-29,2007-11-30,2007-08-31,2007-05-31,2007-02-28,2006-11-30,2006-08-31,2006-05-31,2006-02-28,2005-11-30,2005-08-31,2005-05-31,2005-02-28
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,473.548,449.529,422.602,414.294,396.117,375.789,352.204,339.94,310.934,292.961,276.77,288.401,268.607,248.226,254.94,250.477,235.361,231.195,217.346,205.75,201.169,188.746,175.969,178.856,177.906,168.447,160.071,152.574,152.735,143.941,136.194,130.418,124.219,122.502,112.731,108.128,95.816,86.02,89.913,91.034,81.203,71.766,73.132,69.462,65.004,65.631,58.744,56.624,50.321,51.098,46.932,45.225,41.937,36.269,34.966,33.508,32.389,28.379,27.33
net-property-plant-equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,172.442,171.364,149.742,148.754,148.422,169.151,148.007,152.469,154.43,155.065,151.287,124.222,126.262,128.585,108.213,107.738,109.187,103.309,100.992,104.021,102.41,103.102,102.273,91.961,84.304,78.496,79.339,77.294,68.781,69.148,67.618,67.996,68.402,68.756,69.521,69.654,70.016,70.059,53.704,48.464,48.328,49.59,45.727,46.506,47.339,40.191,39.981,37.464,37.991,33.811,27.629,31.181,31.162,36.062,32.667,20.858,20.675,20.675,20.085
other-long-term-assets,,,23.788,23.534,23.501,,22.876,21.745,18.685,18.635,18.266,19.155,19.007,18.446,17.187,15.703,15.544,13.204,16.554,13.04,11.383,11.504,12.27,10.663,10.114,9.27,8.201,8.539,8.615,8.578,7.033,7.016,6.763,6.064,5.696,5.154,5.123,4.974,4.735,4.697,4.777,3.762,4.568,4.197,3.972,3.646,4.546,4.339,3.953,3.973,9.841,6.446,6.562,1.704,4.031,2.592,2.609,2.637,3.29
total-long-term-assets,247.596,246.211,249.983,246.198,244.809,242.22,243.397,241.088,236.4,235.448,230.528,198.91,200.008,201.714,177.301,175.306,174.025,160.986,161.089,160.167,156.493,156.555,154.381,140.857,130.231,122.111,120.954,117.097,108.062,107.659,104.153,103.9,103.403,97.16,96.426,95.547,94.898,94.213,75.387,69.879,70.37,70.41,67.043,67.475,68.067,60.726,61.074,58.304,58.513,54.186,53.059,52.862,52.344,52.021,50.725,35.75,35.31,35.505,35.591
total-assets,721.144,695.74,672.585,660.492,640.926,618.009,595.601,581.028,547.334,528.409,507.298,487.311,468.615,449.94,432.241,425.783,409.386,392.181,378.435,365.917,357.662,345.301,330.35,319.713,308.137,290.558,281.025,269.671,260.797,251.6,240.347,234.318,227.622,219.662,209.157,203.675,190.714,180.233,165.3,160.913,151.573,142.176,140.175,136.937,133.071,126.357,119.818,114.928,108.834,105.284,99.991,98.087,94.281,88.29,85.691,69.258,67.699,63.884,62.921
total-current-liabilities,40.427,38.251,34.268,38.76,39.218,38.688,37.293,37.945,38.322,36.002,34.723,33.869,32.638,28.598,27.782,31.227,26.899,25.456,26.551,24.123,24.475,24.967,24.534,23.29,22.839,17.719,22.569,18.315,18.97,19.979,17.436,18.409,18.253,17.797,20.223,21.297,19.555,17.033,14.619,14.968,12.396,9.246,11.681,11.937,12.844,11.136,11.387,10.174,9.336,10.038,8.932,9.669,8.383,10.017,8.248,6.475,7.315,5.735,4.802
long-term-debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.955,12.8,,,,2.25
