,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,76.122,69.52,64.027,63.25,55.046,52.085,52.248,49.478,46.114,47.095,43.673,40.775,41.455,41.517,31.19,31.252,29.315,32.598,33.723,36.616,33.129,31.163,30.85,30.487,29.742,33.515,32.332,29.937,27.213,26.304,24.463,24.579,25.975,29.327,25.526,24.932,24.136,21.001,19.091,17.524,12.697,12.411,11.446,11.589,9.547,8.513,7.437,6.508,7.602,7.1,6.145,4.571,4.461,4.142,4.603,4.281,5.342,7.376,7.754
other-current-assets,,,,,,,7.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.641,2.194,1.069,,1.698,1.833,1.201,,1.693,1.874,1.639,,1.196,1.075,0.742,,0.823,0.825,0.661
total-current-assets,198.939,202.268,197.285,202.744,256.052,245.843,234.878,224.641,203.372,192.141,173.481,173.737,164.856,159.195,217.658,209.526,201.854,192.731,172.219,177.02,163.068,157.503,150.321,146.37,129.97,116.82,128.858,128.777,109.198,160.868,153.876,158.977,151.059,136.978,168.645,171.718,156.719,147.297,150.125,142.156,128.71,129.296,135.055,146.393,140.702,132.943,54.691,53.368,34.656,35.738,38.261,53.095,50.02,51.659,50.81,48.184,44.46,42.572,42.776
net-property-plant-equipment,66.527,66.583,65.63,66.288,61.876,59.642,58.589,58.258,57.686,57.89,58.259,57.375,55.461,57.695,48.086,47.796,48.037,47.903,46.717,39.945,37.096,33.788,33.148,32.793,32.788,29.452,26.588,26.229,26.584,26.243,24.655,25.192,24.972,23.669,21.52,22.084,21.228,19.521,17.02,17.255,17.168,15.068,12.805,12.567,12.038,12.366,12.423,12.673,12.335,10.189,8.981,4.985,4.211,4.093,3.792,3.222,2.471,1.945,1.674
long-term-investments,,,,,,,,,,,,,,,5.496,7.459,4.003,6.005,16.008,15.975,7.975,,,,,,,3.0,6.0,5.997,8.088,6.151,11.705,19.757,7.538,6.021,11.12,17.605,15.705,20.228,19.722,15.748,13.531,2.0,2.0,,,,5.311,5.311,7.315,7.346,7.641,3.277,2.47,5.466,6.181,8.18,6.99
goodwill-intangible-assets-total,211.333,214.332,217.184,223.275,159.296,157.134,159.3,161.466,163.633,165.799,167.966,170.322,172.268,165.896,100.474,102.101,103.546,104.323,105.099,106.001,106.965,109.192,110.111,111.033,112.173,113.878,115.332,116.346,117.814,70.014,71.214,72.2,73.3,78.51,54.649,55.194,55.489,55.48,52.063,52.555,53.045,53.544,54.027,54.518,56.066,56.478,55.995,56.536,57.079,58.715,66.659,,,,,,,,
other-long-term-assets,30.919,32.586,35.068,11.398,10.729,15.071,12.888,8.599,8.094,7.611,7.237,6.785,6.335,5.613,3.906,3.853,3.758,2.949,2.98,3.185,3.495,3.987,4.463,3.937,4.503,9.129,9.286,8.463,7.745,6.899,7.04,7.31,6.21,6.02,6.274,4.43,3.872,3.902,1.057,1.087,1.37,1.417,1.64,1.539,0.804,0.857,0.9,0.982,1.433,1.705,1.286,1.27,1.103,1.117,1.085,1.163,1.192,1.233,1.275
total-long-term-assets,339.939,342.431,346.216,322.431,259.776,264.385,265.635,265.875,275.356,266.811,273.131,276.979,276.272,275.81,186.569,193.03,174.473,176.301,185.849,180.506,167.444,158.88,159.635,159.676,163.926,166.819,164.018,168.398,173.307,122.614,124.456,123.67,129.702,136.448,96.779,94.092,102.319,107.118,96.455,105.857,91.305,85.777,82.003,70.898,70.908,69.701,69.318,70.191,76.158,75.92,84.241,13.601,12.955,8.487,7.347,9.851,9.844,11.358,9.939
total-assets,538.878,544.699,543.501,525.175,515.828,510.228,500.513,490.516,478.728,458.952,446.612,450.716,441.128,435.005,404.227,402.556,376.327,369.032,358.068,357.526,330.512,316.383,309.956,306.046,293.896,283.639,292.876,297.175,282.505,283.482,278.332,282.647,280.761,273.426,265.424,265.81,259.038,254.415,246.58,248.013,220.015,215.073,217.058,217.291,211.61,202.644,124.009,123.559,110.814,111.658,122.502,66.696,62.975,60.146,58.157,58.035,54.304,53.93,52.715
