,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-current-assets,10.436,10.183,5.397,3.87,3.486,3.412,4.421,4.922,4.439,4.439,2.465,2.821,2.504,1.726,2.232,3.075,3.025,2.016,3.166,3.354,2.638,1.744,2.662,2.145,1.51,1.787,1.563,2.346,1.59,1.27,2.03,1.59,1.22,1.4,1.31,1.3,2.4,2.5,2.36,1.78,3.13,3.06,2.65,2.36,2.41,2.53,2.32,1.26,1.22,2.9,2.57,2.3,1.72,2.62,2.23,1.65,2.45,2.44,2.01
total-current-assets,464.648,495.71,306.382,226.66,246.098,263.596,153.073,155.759,79.401,92.277,107.925,59.555,75.486,93.039,109.901,125.402,141.038,60.893,71.189,32.657,40.345,49.161,56.037,64.215,17.021,22.436,31.521,39.329,19.42,23.21,26.93,30.46,34.64,38.6,7.84,9.42,12.28,16.63,13.98,17.98,21.35,26.88,31.55,43.3,47.41,54.96,62.98,62.61,69.46,70.48,71.92,62.53,64.74,62.32,45.14,23.77,27.18,29.12,33.21
net-property-plant-equipment,0.536,0.443,0.429,0.473,0.429,0.445,0.484,0.525,0.571,0.618,0.638,0.629,0.537,0.558,0.601,0.614,0.639,0.693,0.667,0.496,0.524,0.479,0.275,0.322,0.427,0.425,0.401,0.333,,,3.26,3.21,4.51,5.5,,,,,,8.15,,,,8.92,,,,9.88,,,,8.8,,,,7.76,,,
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,,,0.179,0.179,0.202,,0.43,0.42,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,1.87,1.93,1.92,1.87,2.13,2.08,1.87,1.85,1.81,1.87,1.76,1.65,1.67,1.56,1.58
other-long-term-assets,5.514,5.303,2.55,1.321,1.166,1.146,0.987,0.962,2.089,2.089,2.202,3.26,3.135,2.396,2.001,2.001,2.001,0.288,0.326,0.326,0.44,0.024,,,,,,0.139,,,,0.41,0.76,0.72,0.73,0.74,0.97,1.15,0.36,0.33,0.35,0.27,0.26,0.3,0.31,0.32,0.32,0.3,,,,,,,,,,,
total-long-term-assets,6.05,5.746,2.979,1.794,1.595,1.591,1.471,1.487,2.66,2.707,2.84,3.889,3.672,2.954,2.602,2.615,2.64,0.981,0.993,0.822,0.964,0.503,0.275,0.322,0.98,0.604,0.603,0.472,0.43,0.42,3.67,3.62,5.27,6.22,0.96,0.74,0.97,1.15,0.36,8.48,0.35,0.27,0.26,11.05,2.18,2.25,2.24,12.05,2.13,2.08,1.87,10.65,1.81,1.87,1.76,9.41,1.67,1.56,1.58
total-assets,470.698,501.456,309.361,228.454,247.693,265.187,154.544,157.246,82.061,94.984,110.765,63.444,79.158,95.993,112.503,128.017,143.678,61.874,72.182,33.479,41.309,49.664,56.312,64.537,18.001,23.04,32.124,39.801,20.05,23.84,27.53,31.08,35.65,39.52,9.04,10.59,13.78,18.53,15.26,19.36,22.96,28.54,33.31,47.46,51.94,59.82,68.1,67.68,74.56,75.54,76.78,67.61,70.09,67.63,50.36,28.89,32.57,34.45,37.91
total-current-liabilities,35.336,28.214,25.103,26.146,21.941,18.129,16.01,13.644,13.58,11.737,11.282,15.002,13.661,13.79,10.816,9.798,9.769,7.096,5.111,5.396,5.571,44.839,42.719,38.652,41.562,16.792,5.807,5.34,4.86,3.48,2.75,3.74,3.59,4.55,6.18,4.93,5.69,5.42,4.98,5.8,5.52,7.16,7.59,9.37,19.95,12.52,12.14,11.21,10.19,7.91,7.23,8.44,7.3,6.8,6.57,3.74,3.21,2.9,3.21
long-term-debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008,0.0024
other-non-current-liabilities,,,,,,,,,0.329,0.28,0.367,0.133,0.013,0.024,0.034,0.043,0.052,0.058,0.02,0.021,,,,,,0.011,0.027,0.045,0.04,0.03,0.03,0.02,0.0072,,,1.71,2.23,2.45,2.6,2.55,2.46,2.47,2.47,3.07,3.26,14.54,15.75,14.11,15.25,15.47,15.42,16.8,17.95,18.89,19.03,1.98,2.11,2.17,2.07
total-long-term-liabilities,0.873,0.761,0.704,0.732,0.663,0.714,0.693,0.314,0.329,0.28,0.367,0.133,0.013,0.024,0.034,0.043,0.052,0.058,0.02,0.021,,,,,,0.011,0.027,0.045,0.04,0.03,0.03,0.02,0.2072,0.27,0.33,1.71,2.23,2.45,2.6,2.55,2.46,2.47,2.47,3.07,3.26,14.54,15.75,14.11,15.25,15.47,15.42,16.8,17.95,18.89,19.03,1.98,2.11,2.1708,2.0724
total-liabilities,36.209,28.975,25.807,26.878,22.604,18.843,16.703,13.958,13.909,12.017,11.649,15.135,13.674,13.814,10.85,9.841,9.821,7.154,5.131,5.417,5.571,44.839,42.719,38.652,41.562,16.803,5.834,5.385,4.9,3.51,2.78,3.77,3.8,4.83,6.52,6.65,7.93,7.87,7.59,8.36,7.98,9.64,10.06,12.45,23.22,27.07,27.89,25.33,25.45,23.39,22.65,25.25,25.26,25.69,25.61,5.72,5.32,5.07,5.29
common-stock-net,0.039,0.039,0.036,0.033,0.033,0.032,0.029,0.029,0.025,0.025,0.025,0.02,0.02,0.02,0.02,0.019,0.019,0.016,0.016,0.014,0.014,0.014,0.013,0.013,0.01,0.01,138.004,0.01,145.72,145.68,145.68,147.43,149.03,150.47,120.85,115.73,114.65,115.97,114.54,104.88,107.46,101.32,95.06,111.48,113.6,116.91,117.62,110.53,112.89,107.46,100.82,87.57,88.59,88.48,68.36,61.42,61.8,59.79,60.67
retained-earnings-accumulated-deficit,-699.925,-645.652,-599.957,-559.045,-530.773,-503.205,-475.336,-460.627,-442.733,-426.383,-408.044,-389.751,-370.029,-350.608,-328.547,-306.633,-288.216,-269.475,-254.029,-242.089,-231.702,-223.085,-212.047,-198.391,-187.16,-157.762,-149.079,-140.491,-154.14,-148.22,-143.21,-120.2,-139.68,-137.86,-133.83,-126.62,-123.56,-120.3,-115.54,-101.82,-100.61,-90.21,-79.07,-85.12,-93.44,-92.86,-86.08,-75.99,-70.92,-62.45,-53.31,-52.19,-50.68,-53.32,-48.37,-42.67,-38.86,-34.46,-31.98
comprehensive-income,9.891,9.788,9.637,9.479,9.444,9.345,9.191,9.479,9.514,9.501,9.604,9.533,9.584,9.618,9.585,9.558,9.519,9.515,9.525,9.521,9.528,9.539,9.516,9.507,9.52,9.52,9.52,9.52,,,,8.945,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-share-holders-equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.04,6.04,6.11,6.17,6.23,0.0,0.0,-0.001,0.03,-0.01,0.0088,-0.04,0.1,0.07,0.29,0.11,0.08,0.09,-0.08,-0.75,-0.27,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total-share-holder-equity,434.489,472.481,283.554,201.576,225.089,246.344,137.841,143.288,68.152,82.967,99.116,48.309,65.484,82.179,101.653,118.176,133.857,54.72,67.051,28.062,35.738,4.825,13.593,25.885,-23.561,6.237,26.29,34.416,15.15,20.32,24.74,27.3,31.84,34.68,2.52,3.94,5.84,10.65,7.67,11.0,14.97,18.9,23.24,35.0,28.72,32.75,40.21,42.35,49.11,52.14,54.12,42.36,44.82,41.94,24.74,23.17,27.25,29.38,32.62
total-liabilities-share-holders-equity,470.698,501.456,309.361,228.454,247.693,265.187,154.544,157.246,82.061,94.984,110.765,63.444,79.158,95.993,112.503,128.017,143.678,61.874,72.182,33.479,41.309,49.664,56.312,64.537,18.001,23.04,32.124,39.801,20.05,23.84,27.58,31.98,35.65,39.52,9.04,10.59,13.78,18.53,15.26,19.36,22.96,28.54,33.31,47.46,51.94,59.82,68.1,67.68,74.56,75.54,76.78,67.61,70.09,67.63,50.36,28.89,32.57,34.45,37.91
