,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,20.906,17.447,15.778,13.539,13.322,12.93,13.165,14.457,14.25,12.213,12.919,12.531,12.202,12.111,11.255,10.812,12.842,13.681,16.109,14.956,13.503,13.377,11.307,13.063,12.686,12.762,11.756,10.18,9.682,9.373,8.903,6.444,9.591,9.968,9.126,5.957,7.334,6.267,6.842,7.707,8.354,9.755,11.105,11.109,10.308,11.991,9.523,7.062,3.943,4.09,2.577,1.833,1.836,1.896,2.068,,,,
other-current-assets,,,,,7.36,4.97,4.257,,4.078,3.256,3.461,1.804,5.457,5.345,6.333,4.755,0.953,1.411,1.933,1.932,2.429,1.416,0.913,0.442,0.394,0.2,0.418,2.038,,,,0.605,,,,0.316,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,126.317,135.837,134.92,146.902,150.154,141.198,133.776,89.898,88.434,74.307,75.72,94.105,108.029,112.212,119.437,130.406,128.423,144.471,136.419,74.885,72.652,70.32,67.079,78.154,74.502,77.77,87.44,43.996,43.536,40.789,46.598,39.739,30.674,33.032,39.473,41.755,25.3,26.901,30.516,32.359,38.315,29.858,34.22,42.043,48.001,59.674,65.385,73.902,81.293,88.203,93.071,102.743,81.051,83.364,91.962,51.005,54.477,56.635,60.365
net-property-plant-equipment,15.218,15.345,16.089,8.13,3.124,2.157,1.969,2.119,2.342,2.673,2.842,2.985,3.206,3.216,3.38,3.549,3.712,3.816,3.797,3.781,3.882,3.615,3.166,2.189,1.848,1.641,1.595,1.698,1.801,1.866,1.917,2.032,2.045,2.141,2.274,2.39,2.552,1.691,1.116,1.217,1.352,1.465,1.712,1.844,1.561,1.718,1.695,1.322,1.397,1.45,1.55,1.627,1.517,1.559,1.547,1.235,1.065,0.89,0.953
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,2.203,2.164,2.329,1.988,1.983,2.12,1.874,1.832,1.725,11.175,11.175,6.175,6.175,6.175,6.175,,,
goodwill-intangible-assets-total,1.499,1.549,1.6,1.65,1.701,1.751,1.802,1.852,1.903,1.953,2.004,2.054,2.105,2.155,2.206,2.256,2.307,2.357,2.408,2.458,2.509,2.559,2.61,2.66,2.711,2.761,2.812,2.862,2.913,2.963,3.014,3.064,3.114,3.165,3.215,3.266,3.483,,,,,,,,,,,,,,,,,,,,,,
other-long-term-assets,21.404,21.896,23.317,6.778,6.678,6.74,6.874,4.375,4.407,4.552,4.375,4.332,2.785,2.868,2.915,3.191,0.746,0.762,0.601,0.652,0.352,0.358,0.372,0.378,0.378,0.376,0.36,0.363,0.403,0.445,0.491,0.532,0.719,0.762,0.718,0.756,0.825,1.3,0.865,0.915,1.02,1.035,1.068,1.123,0.848,0.835,0.82,1.111,0.508,0.437,0.368,0.272,0.267,0.264,0.269,0.245,1.26,1.26,1.26
total-long-term-assets,38.121,38.79,41.006,16.558,11.503,10.648,10.645,8.346,8.652,9.178,9.221,9.371,8.096,8.239,8.501,8.996,6.765,6.935,6.806,6.891,6.743,6.532,6.148,5.227,4.937,4.778,4.767,4.923,5.117,5.274,5.422,5.628,5.878,6.068,6.207,6.412,6.86,2.991,1.981,2.132,4.712,4.703,4.944,5.296,4.397,4.536,4.635,4.307,3.737,3.612,13.093,13.074,7.959,7.998,7.991,7.655,2.325,2.15,2.213
total-assets,164.438,174.627,175.926,163.46,161.657,151.846,144.421,98.244,97.086,83.485,84.941,103.476,116.125,120.451,127.938,139.402,135.188,151.406,143.225,81.776,79.395,76.852,73.227,83.381,79.439,82.548,92.207,48.919,48.653,46.063,52.02,45.367,36.552,39.1,45.68,48.167,32.16,29.892,32.497,34.491,43.027,34.561,39.164,47.339,52.398,64.21,70.02,78.209,85.03,91.815,106.164,115.817,89.01,91.362,99.953,58.66,56.802,58.785,62.578
