,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,4.476,4.277,4.606,4.68,4.755,2.142,2.112,1.948,2.149,0.811,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-current-assets,,,,,,,,,,,,,,,,,21.5,23.849,23.849,23.849,23.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,363.594,122.459,146.827,173.324,198.36,220.191,273.15,321.995,214.021,247.186,279.088,357.874,398.737,439.454,492.158,532.4,288.947,313.799,342.31,368.987,87.82,86.667,105.408,134.554,159.362,183.076,206.464,230.935,216.085,238.277,258.985,285.79,148.981,169.193,193.189,214.738,235.617,282.453,321.907,169.684,133.71,95.952,94.215,109.167,131.425,152.95,174.375,264.65,279.402,100.281,64.777,85.552,58.437,73.862,92.58,106.047,95.372,78.114,75.57
net-property-plant-equipment,14.54,15.007,15.475,15.865,16.299,16.772,17.244,17.687,18.167,18.588,18.995,19.39,19.854,20.35,20.753,21.227,0.795,0.684,0.732,1.08,1.494,39.177,39.959,41.362,41.838,42.152,42.623,42.634,43.515,44.526,45.526,46.417,47.344,48.37,51.815,53.427,55.404,56.552,57.85,58.754,60.09,61.526,63.027,65.087,66.444,68.104,69.65,70.829,72.35,74.214,76.041,78.192,80.351,82.174,83.775,85.265,85.996,86.051,85.026
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.409,56.203,55.686,53.678,56.56,59.288,,,,,,,,,,,,
goodwill-intangible-assets-total,64.7,93.779,94.221,94.662,95.104,95.545,95.987,96.428,96.87,97.311,97.753,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,79.355,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.838,26.138,26.438,26.738,27.038,27.338
other-long-term-assets,1.754,1.898,1.993,0.285,0.429,0.429,0.432,0.429,0.429,0.428,0.428,0.461,0.454,0.43,0.53,0.433,3.498,3.581,3.74,3.409,0.108,0.12,0.133,0.144,0.158,0.065,0.088,0.109,0.135,0.157,0.181,0.205,0.281,0.253,0.304,0.619,0.497,0.352,3.656,3.525,4.086,4.648,5.209,5.77,6.358,6.894,7.462,8.019,0.642,0.669,0.752,0.724,0.762,0.797,0.808,0.964,0.861,0.946,0.974
total-long-term-assets,80.994,110.684,111.689,110.812,111.832,112.746,113.663,114.544,115.466,116.327,117.176,117.751,118.208,118.68,119.183,119.56,102.193,102.165,102.372,102.389,99.702,137.397,138.192,139.606,140.096,140.317,140.811,140.843,141.75,142.783,143.807,144.722,145.725,146.723,150.219,152.146,135.256,82.702,87.304,88.077,89.974,148.381,150.237,152.341,152.278,157.356,162.198,104.646,98.79,100.681,102.591,104.714,106.911,108.809,110.721,112.667,113.595,114.035,113.338
total-assets,444.588,233.143,258.516,284.136,310.192,332.937,386.813,436.539,329.487,363.513,396.264,475.625,516.945,558.134,611.341,651.96,391.14,415.964,444.682,471.376,187.522,224.064,243.6,274.16,299.458,323.393,347.275,371.778,357.835,381.06,402.792,430.512,294.706,315.916,343.408,366.884,370.873,365.155,409.211,257.761,223.684,244.333,244.452,261.508,283.703,310.306,336.573,369.296,378.192,200.962,167.368,190.266,165.348,182.671,203.301,218.714,208.967,192.149,188.908
