,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,3.979,4.52,5.028,5.715,8.983,10.157,10.388,8.715,7.303,6.405,3.155,4.176,7.071,8.794,9.079,9.2,9.943,10.881,12.919,13.519,14.642,15.312,16.618,14.478,12.978,7.686,8.859,10.762,10.285,9.399,6.62,4.234,3.795,3.122,2.848,3.23,2.16,2.355,1.894,1.841,1.446,1.197,0.562,,,,,,,0.109,0.058,,0.143,0.208,0.332
other-current-assets,,,,5.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,272.717,306.015,340.238,250.688,267.45,309.52,277.028,277.746,303.299,199.014,196.993,216.65,231.414,206.652,172.482,190.625,209.533,207.162,215.966,222.469,231.559,220.133,215.676,235.19,153.527,212.282,239.035,264.873,265.716,298.561,262.866,225.801,207.519,161.19,139.558,121.865,98.936,95.212,95.219,126.257,150.544,110.602,72.834,88.248,53.522,61.907,49.924,56.612,67.651,71.765,46.143,52.287,51.959,55.837,60.56,64.385,69.257,34.126,38.353
net-property-plant-equipment,8.965,4.534,0.466,0.385,0.437,0.523,0.593,0.589,0.615,0.517,0.493,0.449,0.538,0.643,0.81,0.918,1.079,1.265,1.313,1.405,1.414,1.407,1.597,1.535,1.741,2.004,2.227,2.548,2.988,2.488,2.528,2.681,2.821,3.05,3.116,3.158,3.245,3.487,2.09,1.928,1.771,1.845,1.818,1.782,1.633,1.217,0.767,0.716,0.772,0.677,0.688,0.625,0.578,0.608,0.616,0.562,0.638,0.617,0.641
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.863,9.283,11.88,14.095,8.836,8.569,7.376,11.823,13.344,11.438,,,,2.148,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,,,,,134.364,141.32,148.546,155.321,162.167,168.872,175.336,182.12,189.477,196.309,202.797,208.295,219.207,225.95,232.555,248.295,255.539,238.211,244.087,249.853,244.526,204.032,209.649,207.513,234.609,62.716,40.231,41.654,43.078,43.962,28.675,29.605,30.535,31.465,32.395,33.325,35.941,35.143,36.092,37.042,,,,,,,,,,,,,,,
other-long-term-assets,12.144,12.119,11.954,139.813,10.376,13.159,18.106,53.783,35.736,26.684,30.684,29.549,28.015,25.6,25.304,19.211,17.842,19.952,18.808,17.864,21.156,15.197,13.621,12.577,8.614,8.755,7.937,6.745,6.228,2.846,2.355,1.361,0.576,0.379,5.392,0.434,0.4,0.163,0.178,0.185,0.193,0.099,0.104,0.289,0.143,0.112,0.155,0.212,0.176,0.186,0.169,0.205,0.197,0.168,0.187,0.128,0.169,0.169,0.169
total-long-term-assets,21.109,16.653,12.42,140.198,145.177,155.002,167.245,209.693,198.518,196.073,206.513,212.118,218.03,222.552,228.911,228.424,238.128,247.167,252.676,267.564,278.109,254.815,259.305,263.965,300.206,244.467,242.869,240.082,243.825,89.011,71.015,54.979,58.355,61.486,46.019,41.766,41.556,46.938,48.007,46.876,37.905,37.087,38.014,41.261,1.776,1.329,0.922,0.928,0.948,0.863,0.857,0.83,0.775,0.776,0.803,0.69,0.807,0.786,0.81
total-assets,293.826,322.668,352.658,390.886,412.627,464.522,444.273,487.439,501.817,395.087,403.506,428.768,449.444,429.204,401.393,419.049,447.661,454.329,468.642,490.033,509.668,474.948,474.981,499.155,453.733,456.749,481.904,504.955,509.541,387.572,333.881,280.78,265.874,222.676,185.577,163.631,140.492,142.15,143.226,173.133,188.449,147.689,110.848,129.509,55.298,63.236,50.846,57.54,68.599,72.628,47.0,53.117,52.734,56.613,61.363,65.075,70.064,34.912,39.163
