,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,61.742,64.622,66.647,67.379,63.309,59.714,57.961,67.078,23.429,22.964,22.47,26.045,23.364,23.137,24.82,26.388,24.568,23.681,22.894,24.763,23.514,23.525,24.986,27.639,27.361,24.664,20.722,15.496,16.909,17.113,16.206,14.306,14.851,15.236,14.834,17.707,19.263,19.918,20.52,15.038,12.883,11.889,12.596,11.702,11.273,10.468,10.533,11.037,11.608,10.236,8.947,9.625,9.381,9.154,8.069,8.5,7.816,7.534,6.698
other-current-assets,,,,,,,,146.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.888,2.207,,1.424,1.669,2.427
total-current-assets,185.414,157.512,211.642,193.397,200.149,167.972,268.01,331.229,244.475,225.253,244.945,225.394,208.535,200.205,210.046,240.664,251.083,260.611,285.291,274.481,89.718,72.016,80.965,78.619,70.518,71.001,91.579,74.772,69.08,64.449,67.791,104.378,92.841,99.797,107.135,56.027,55.617,64.577,75.147,126.223,110.659,78.337,84.189,101.026,107.419,94.054,94.637,87.233,67.387,59.374,63.218,67.669,56.86,56.27,63.576,60.603,46.81,42.984,63.178
net-property-plant-equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,491.475,498.158,505.139,512.05,519.01,525.991,532.999,540.855,118.797,121.453,109.107,111.473,112.48,114.144,115.987,112.563,114.871,117.232,119.587,122.638,127.634,134.601,138.374,143.025,147.903,151.005,127.219,131.354,135.192,137.876,141.172,144.843,147.223,121.107,122.898,125.68,125.116,125.493,127.408,8.413,8.753,9.113,9.473,9.833,10.864,12.002,13.156,14.32,15.347,15.948,17.242,18.797,20.842,21.738,22.85,23.964,23.041,17.803,18.165
other-long-term-assets,88.968,90.927,91.616,4.831,4.49,3.016,1.778,1.582,0.514,0.569,0.565,0.525,0.532,0.52,0.768,0.731,0.821,0.857,1.0,1.066,1.499,1.595,1.691,1.784,1.756,1.691,1.713,1.817,1.97,1.11,1.31,1.239,1.434,1.413,1.566,2.123,1.788,1.706,1.876,1.393,1.518,1.533,1.553,1.628,0.661,0.419,0.436,0.436,0.475,0.496,0.496,0.459,0.659,0.708,0.783,0.86,0.854,0.909,0.9
total-long-term-assets,682.102,688.669,694.213,612.974,593.735,595.5291,597.6331,604.022,169.346,173.284,159.552,162.856,167.962,169.491,168.712,165.841,167.959,168.6,169.902,172.93,178.019,186.498,190.454,192.866,195.002,194.1,165.497,167.327,167.697,168.062,170.239,174.516,180.442,154.461,156.192,158.566,157.846,156.513,158.263,40.122,39.14,40.48,41.052,41.782,41.475,38.576,39.565,46.605,52.465,54.508,54.805,59.379,50.653,51.913,52.257,53.245,51.688,47.259,47.078
total-assets,867.516,846.181,905.855,806.371,793.884,763.501,865.643,935.251,413.821,398.537,404.497,388.25,376.497,369.696,378.758,406.505,419.042,429.211,455.193,447.411,267.737,258.514,271.419,271.485,265.52,265.101,257.076,242.099,236.777,232.511,238.03,278.894,273.283,254.258,263.327,214.593,213.463,221.09,233.41,166.345,149.799,118.817,125.241,142.808,148.894,132.63,134.202,133.838,119.852,113.882,118.023,127.048,107.513,108.183,115.833,113.848,98.498,90.243,110.256
total-current-liabilities,127.172,112.112,159.553,159.735,158.449,152.313,197.296,128.348,38.935,31.327,29.13,33.612,25.348,23.287,28.143,30.83,36.33,34.224,36.122,36.385,31.119,19.607,23.694,24.009,21.168,18.219,22.841,22.501,15.429,12.953,15.257,32.926,33.916,15.549,19.365,15.777,17.159,16.956,18.266,29.524,23.635,9.935,10.414,15.434,15.648,11.829,14.334,16.974,13.792,12.209,12.222,14.606,14.11,11.142,12.482,16.619,12.509,7.166,27.002
long-term-debt,80.924,100.574,117.006,53.188,83.188,80.96,132.167,377.262,152.354,151.0,149.655,144.34,146.546,145.365,144.191,147.329,145.987,144.842,143.705,142.575,4.75,4.88,5.005,5.126,5.242,5.354,5.462,10.567,24.667,24.763,24.857,47.947,49.37,49.508,49.641,79.774,80.188,83.313,83.145,6.527,5.418,5.663,5.903,6.137,6.359,6.578,6.791,7.0,7.197,7.39,7.579,7.764,7.938,8.109,8.276,8.439,8.592,8.761,8.926
other-non-current-liabilities,125.257,123.532,168.598,167.864,163.793,161.32,205.102,202.107,0.673,0.676,2.611,9.61,4.762,4.831,4.833,4.494,5.274,5.254,5.521,5.516,6.884,7.285,9.277,8.389,9.272,11.027,1.658,1.354,0.952,1.011,1.096,0.928,1.015,1.1,1.186,1.271,2.104,2.148,2.191,1.484,1.807,1.864,,,2.041,2.081,2.121,,,,,,,,,,,,
total-long-term-liabilities,206.181,224.106,285.604,221.052,246.981,242.28,337.701,579.799,156.002,154.622,155.249,154.008,154.402,153.374,152.212,156.999,163.298,164.874,167.62,166.015,19.244,19.061,22.718,23.697,26.691,27.394,15.816,19.818,34.68,35.802,37.661,60.582,57.037,57.187,60.582,86.295,85.11,88.381,93.914,10.371,8.053,8.395,7.864,8.138,8.4,8.659,8.912,9.161,8.37,8.639,8.905,9.166,9.376,9.584,9.787,9.986,10.175,10.381,10.582
total-liabilities,333.353,336.218,445.157,380.787,405.43,394.593,534.997,708.147,194.937,185.949,184.379,187.62,179.75,176.661,180.355,187.829,199.628,199.098,203.742,202.4,50.363,38.668,46.412,47.706,47.859,45.613,38.657,42.319,50.109,48.755,52.918,93.508,90.953,72.736,79.947,102.072,102.269,105.337,112.18,39.895,31.688,18.33,18.278,23.572,24.048,20.488,23.246,26.135,22.162,20.848,21.127,23.772,23.486,20.726,22.269,26.605,22.684,17.547,37.584
common-stock-net,0.042,0.041,0.04,0.039,0.039,0.039,0.037,0.035,0.034,0.033,0.033,0.033,0.033,0.032,0.032,0.033,0.033,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.029,0.029,0.028,0.029,0.029,0.03,0.03,0.031,0.032,0.032,0.032,0.032,0.033,0.033,0.032,0.033,0.033,0.033,0.034,0.034,0.034,0.037,0.035,0.033
retained-earnings-accumulated-deficit,104.058,87.877,86.607,61.763,29.284,18.462,21.538,-12.42,-7.332,-1.807,10.035,-4.255,-2.305,-1.733,6.107,9.553,9.93,10.692,19.623,15.632,8.519,14.286,21.194,22.706,21.567,25.928,27.683,15.316,6.576,7.252,10.374,10.323,9.365,10.478,14.138,2.69,3.115,8.976,11.443,13.961,-6.146,-21.086,-21.723,-18.922,-24.992,-29.733,-29.22,-37.77,-45.842,-48.289,-46.584,-52.114,-70.41,-72.553,-68.504,-73.832,-83.434,-84.134,-82.424
comprehensive-income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-share-holder-equity,534.163,509.963,460.698,425.584,388.454,368.908,330.646,227.104,218.884,212.588,220.118,200.63,196.747,193.035,198.403,218.676,219.414,230.113,251.451,245.011,217.374,219.846,225.007,223.779,217.661,219.488,218.419,199.78,186.668,183.756,185.112,185.386,182.33,181.522,183.38,112.521,111.194,115.753,121.23,126.45,118.111,100.487,106.963,119.236,124.846,112.142,110.956,107.703,97.69,93.034,96.896,103.276,84.027,87.457,93.564,87.243,75.814,72.696,72.672
