,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-current-assets,,,,,,,,,,,,,,,,,,0.114,0.1,0.183,0.887,0.671,0.349,0.191,0.149,0.285,0.12,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,384.176,461.808,362.628,410.521,468.202,550.049,236.276,248.397,242.34,255.677,133.774,149.58,148.845,176.15,191.138,212.582,227.683,221.005,203.946,190.879,173.169,202.98,220.212,97.274,126.143,53.721,61.546,68.365,62.391,63.662,81.824,85.692,86.704,94.03,47.894,61.314,64.09,70.235,77.464,85.773,49.685,53.135,58.969,65.852,68.633,73.86,74.709,82.118,84.991,45.754,49.747,55.056,57.767,60.231,43.364,48.462,24.274,26.932,30.521
net-property-plant-equipment,26.516,21.019,18.281,78.723,50.497,37.223,33.601,31.066,8.5,8.347,7.267,6.557,4.882,3.025,3.176,2.916,3.063,3.217,2.995,1.479,1.566,1.622,1.41,1.406,1.494,1.587,1.464,1.543,1.467,1.532,1.653,1.603,1.565,1.55,1.62,1.673,1.787,1.858,1.879,1.654,1.686,1.791,1.897,1.986,2.104,2.062,2.021,1.77,1.304,1.133,0.751,0.675,0.483,0.517,0.637,0.472,0.31,0.349,0.268
long-term-investments,52.789,8.45,,,,34.182,4.986,1.012,16.325,16.343,2.995,,9.507,,1.003,,,3.948,29.822,47.26,69.049,42.741,30.384,38.663,12.69,18.849,12.795,12.584,17.914,21.077,6.906,,,,3.011,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,90.011,93.687,92.453,94.287,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,3.455,3.455,3.455,3.455,3.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-long-term-assets,86.73,88.517,69.367,6.864,86.32,4.688,4.72,4.681,1.041,1.041,1.189,0.169,0.159,0.146,0.146,0.152,0.185,0.193,0.157,0.139,0.108,0.039,0.039,0.04,0.039,0.039,0.039,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.068,0.066,0.029
total-long-term-assets,256.046,211.673,180.101,179.874,138.402,77.678,44.892,38.344,27.451,27.316,13.036,8.311,16.133,4.756,5.91,4.653,4.833,8.943,34.559,52.333,74.178,47.857,35.288,43.564,14.223,20.475,14.298,14.168,19.422,22.65,8.6,1.644,1.606,1.591,4.643,1.685,1.799,1.87,1.891,1.666,1.698,1.803,1.909,1.998,2.116,2.074,2.033,1.782,1.353,1.182,0.8,0.724,0.532,0.566,0.686,0.521,0.378,0.415,0.297
total-assets,640.222,673.481,542.729,590.395,606.604,627.727,281.168,286.741,269.791,282.993,146.81,157.891,164.978,180.906,197.048,217.235,232.516,229.948,238.505,243.212,247.347,250.837,255.5,140.838,140.366,74.196,75.844,82.533,81.813,86.312,90.424,87.336,88.31,95.621,52.537,62.999,65.889,72.105,79.355,87.439,51.383,54.938,60.878,67.85,70.749,75.934,76.742,83.9,86.344,46.936,50.547,55.78,58.299,60.797,44.05,48.983,24.652,27.347,30.818
total-current-liabilities,80.55,82.045,91.127,78.511,74.123,75.949,49.39,44.859,42.943,41.657,13.064,13.291,13.868,14.46,10.094,20.097,22.128,21.056,19.968,20.882,19.494,16.799,16.406,10.131,7.004,7.055,5.953,8.79,6.022,6.152,5.612,7.204,4.144,4.009,3.378,7.092,4.25,3.637,9.341,15.657,6.933,7.707,10.503,11.631,13.576,12.519,8.584,9.681,8.045,6.273,4.842,5.2,4.864,4.538,4.725,6.794,2.205,1.416,1.764
