,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,267.31,232.655,216.864,236.82,224.191,197.175,150.823,124.185,93.942,81.285,66.675,65.689,59.781,54.778,50.514,48.98,45.179,44.691,44.186,30.23,32.375,39.437,48.12,58.311,66.223,74.57,84.201,95.062,104.619,38.299,42.785,39.775,46.336,52.685,59.805,24.996,29.589,36.006,19.129,24.42,11.402,15.421,20.972,19.579,24.514,27.761,32.352,17.656,21.012,12.836,15.112,9.799,12.534,18.058,25.49,29.505,30.641,33.655,33.077
net-property-plant-equipment,1.227,1.177,0.925,0.655,0.54,0.552,0.577,0.518,0.553,0.499,0.302,0.205,0.145,0.076,0.093,0.098,0.143,0.173,0.23,0.236,0.273,0.296,0.285,0.203,0.184,0.139,0.154,0.15,0.105,0.059,0.03,0.026,0.003,0.003,0.004,0.004,0.004,0.005,0.007,0.01,0.012,0.015,0.017,0.02,0.015,0.018,,0.025,0.028,0.032,0.035,0.038,0.042,0.045,0.049,0.052,0.055,0.05,
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-long-term-assets,0.892,1.256,1.54,0.05,0.053,0.053,0.073,0.05,12.989,0.049,0.049,0.024,0.024,0.024,0.025,0.024,0.065,0.071,0.078,0.074,0.081,0.087,0.096,0.113,0.12,0.128,0.136,0.144,0.16,0.26,0.072,0.032,0.04,0.032,0.028,0.104,0.095,0.086,0.08,0.081,0.206,0.174,0.18,0.176,0.17,0.064,0.063,0.063,0.064,0.062,0.061,0.065,0.07,0.067,0.063,0.06,0.076,0.083,0.051
total-long-term-assets,99.712,96.024,103.348,74.874,75.56,77.207,92.153,96.352,16.73,5.252,8.664,3.064,3.149,2.06,2.398,2.922,3.198,3.664,4.038,4.4,4.784,4.953,4.711,4.766,4.834,5.117,3.94,4.104,0.905,0.319,0.102,0.058,0.043,0.035,0.032,0.108,0.099,0.091,0.087,0.091,0.218,0.189,0.197,0.196,0.185,0.082,0.085,0.088,0.092,0.094,0.096,0.103,0.112,0.112,0.112,0.651,3.68,4.48,8.852
total-assets,367.022,328.679,320.212,311.694,299.751,274.382,242.976,220.537,110.672,86.537,75.339,68.753,62.93,56.838,52.912,51.902,48.377,48.355,48.224,34.63,37.159,44.39,52.831,63.077,71.057,79.687,88.141,99.166,105.524,38.618,42.887,39.833,46.379,52.72,59.837,25.104,29.688,36.097,19.216,24.511,11.62,15.61,21.169,19.775,24.699,27.843,32.437,17.744,21.104,12.93,15.208,9.902,12.646,18.17,25.602,30.156,34.321,38.135,41.929
total-current-liabilities,32.396,30.381,34.218,35.573,40.206,30.873,27.749,29.569,24.37,20.392,25.759,27.374,31.683,27.434,24.025,20.876,18.767,17.43,15.526,13.555,12.486,13.302,15.242,12.738,10.142,9.079,8.243,8.359,5.548,5.816,3.57,5.026,2.713,3.856,3.196,3.86,2.993,2.859,2.143,2.419,2.358,2.138,3.283,2.862,3.286,1.917,2.309,2.994,2.663,1.42,2.195,3.513,5.636,5.168,5.195,3.521,2.656,1.503,1.261
long-term-debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
