,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-current-assets,342.404,343.437,389.217,68.717,16.308,14.223,16.592,37.16,60.611,13.269,11.954,13.817,11.958,13.383,13.037,12.968,11.982,10.715,8.464,7.901,10.818,10.876,11.272,8.007,9.415,9.776,9.258,9.228,6.898,6.801,6.683,7.531,6.547,5.046,5.98,5.241,5.602,5.368,10.365,13.098,12.395,16.195,11.174,11.199,9.431,9.978,9.51,38.495,4.914,4.677,4.495,5.339,2.948,2.188,2.309,1.928,1.709,2.136,2.037
total-current-assets,965.301,985.52,1057.416,659.977,625.401,624.93,622.675,627.235,653.323,557.57,562.438,587.128,575.457,548.477,551.439,527.769,573.178,525.504,477.957,467.052,481.061,407.698,395.996,368.125,372.963,367.691,394.628,359.044,402.806,340.223,361.265,337.273,334.003,305.321,292.174,296.009,333.977,298.808,296.847,292.665,288.646,293.372,296.8,284.901,251.559,246.004,266.591,364.126,280.35,331.865,266.907,301.599,223.413,186.039,161.46,164.624,156.337,147.969,146.964
net-property-plant-equipment,93.731,92.72,89.037,90.434,137.832,131.922,127.055,123.536,114.839,110.476,108.261,103.068,98.495,89.896,87.742,83.634,82.873,81.362,67.274,66.048,63.596,60.178,60.7,59.911,60.931,61.408,60.275,59.738,59.207,59.874,59.571,60.53,61.639,60.106,60.572,42.774,44.043,44.548,44.663,43.272,42.158,42.128,40.907,38.807,37.469,35.046,33.981,31.162,30.045,29.677,29.636,29.939,27.565,27.871,27.658,27.855,27.116,27.432,26.452
long-term-investments,,,,69.699,81.226,90.186,90.299,80.682,82.285,86.286,87.225,78.975,79.146,74.48,69.199,63.288,59.27,61.933,63.802,64.082,61.791,58.076,56.512,57.511,61.81,59.851,58.645,47.593,40.501,49.126,43.568,44.991,35.019,25.666,32.866,27.393,29.473,23.998,25.417,28.491,31.382,26.634,17.572,16.241,14.627,10.928,12.119,17.469,20.012,17.876,12.428,6.669,7.58,6.983,6.567,4.071,3.031,,
goodwill-intangible-assets-total,2914.479,4355.665,4366.168,4374.604,4898.842,4918.966,4930.816,4923.891,4761.448,4591.341,4606.486,4513.686,4500.549,3956.614,3827.166,3790.369,3347.823,3163.866,2813.673,2974.324,2659.331,2516.253,2457.574,2393.731,2354.189,2273.288,2165.169,2165.672,1939.782,1807.628,1771.34,1746.762,1683.336,1614.815,1611.401,1601.319,1340.473,1337.878,1317.464,1270.137,1236.563,1192.852,1139.094,1127.959,1101.311,904.675,865.22,858.919,874.717,781.505,780.811,770.289,761.244,746.174,742.703,680.097,674.052,653.848,625.472
other-long-term-assets,174.919,204.906,193.636,720.857,95.423,93.634,112.229,111.934,68.628,61.723,60.475,56.543,90.217,101.947,100.741,82.154,483.351,442.474,223.608,36.742,212.438,132.295,128.362,129.438,129.972,127.152,113.939,118.29,90.673,90.115,89.293,83.092,65.819,66.819,68.787,70.151,53.033,54.462,55.923,54.785,53.425,28.459,27.54,28.966,30.059,30.104,29.266,31.126,32.827,28.048,28.586,26.674,24.845,23.992,24.629,23.756,23.696,21.912,21.486
total-long-term-assets,3325.36,4653.291,4648.841,5277.504,5213.323,5234.708,5260.399,5240.042,5027.2,4849.827,4862.447,4752.272,4768.407,4222.937,4084.848,4019.445,3973.317,3749.635,3168.357,3141.196,2997.156,2766.802,2703.148,2640.591,2606.902,2521.699,2398.028,2391.293,2130.163,2006.743,1963.772,1935.375,1845.813,1767.406,1773.626,1741.637,1467.022,1460.886,1443.467,1396.685,1363.528,1290.073,1225.113,1211.973,1183.466,980.753,940.5859,938.676,957.601,857.106,851.461,833.571,821.234,805.02,801.557,735.779,727.895,703.192,673.41
total-assets,4290.661,5638.811,5706.257,5937.481,5838.724,5859.638,5883.074,5867.278,5680.523,5407.396,5424.885,5339.4,5343.864,4771.414,4636.287,4547.214,4546.495,4275.139,3646.314,3608.248,3478.217,3174.5,3099.144,3008.716,2979.865,2889.39,2792.656,2750.337,2532.969,2346.966,2325.037,2272.648,2179.816,2072.727,2065.8,2037.646,1800.999,1759.694,1740.314,1689.35,1652.174,1583.445,1521.913,1496.874,1435.025,1226.757,1207.177,1302.802,1237.951,1188.971,1118.368,1135.17,1044.647,991.059,963.017,900.403,884.232,851.161,820.374
total-current-liabilities,500.79,441.046,415.183,502.762,435.941,411.213,356.989,531.425,475.994,350.148,328.613,448.949,413.033,332.104,312.744,428.771,404.572,311.81,267.427,416.273,329.28,262.807,222.195,326.792,273.994,212.773,190.895,268.338,244.881,197.209,172.868,254.301,215.069,174.802,149.681,221.061,311.242,285.352,258.819,346.704,349.154,289.625,258.998,317.125,266.041,221.379,211.669,264.887,216.078,174.535,141.929,221.315,174.394,165.37,126.992,177.658,147.254,118.764,102.907
