,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,1897.265,2063.773,1392.013,1200.696,1342.12,1502.559,1685.297,1764.74,993.368,960.709,597.188,671.877,747.564,888.068,1050.074,1105.388,1041.793,1029.15,1090.186,746.367,643.017,665.121,674.063,254.028,199.164,214.359,240.111,125.557,235.933,240.342,208.539,152.028,179.957,224.334,250.709,254.139,244.623,273.51,273.309,293.534,228.165,278.422,419.339,443.124,451.779,550.631,455.475,397.905,477.632,201.958,209.916,222.784,126.827,129.057,137.12,82.414,26.697,33.84,41.442
net-property-plant-equipment,396.456,371.769,341.712,320.658,272.652,227.839,201.979,181.9,161.899,147.533,129.962,114.572,74.219,55.394,36.814,27.812,26.316,25.169,21.166,21.74,18.806,16.953,15.731,16.448,16.974,18.045,18.983,19.799,18.792,14.206,13.703,14.643,15.309,16.252,17.021,18.289,18.399,18.554,18.304,18.324,18.152,18.483,19.321,19.194,19.577,18.853,15.875,13.81,10.434,12.965,12.527,12.173,12.856,13.044,11.359,10.58,10.76,11.084,11.54
long-term-investments,14.825,44.825,44.825,44.825,44.825,44.825,30.648,43.919,201.543,324.57,405.305,474.799,489.566,437.229,228.59,251.839,358.629,456.798,483.771,279.821,324.534,350.585,390.503,150.054,231.365,230.154,212.484,142.164,67.482,63.741,117.822,114.407,114.639,99.881,100.917,120.389,140.523,138.907,162.541,160.349,243.374,215.434,106.36,83.904,104.746,6.412,7.684,74.783,9.901,,,,,,,,,,
goodwill-intangible-assets-total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145,0.188,0.231,,0.318,0.361,0.405,0.448,0.491,0.535,0.578,0.622,0.665,0.708,0.751,0.795,0.838,0.882,0.925,0.968,1.61,1.737,1.835,1.933,2.18,2.284,2.387,2.491,3.05,3.168,3.287
other-long-term-assets,233.076,236.044,235.449,8.623,16.057,14.166,5.215,4.171,1.471,1.471,1.471,1.562,1.561,1.471,1.471,1.471,,,,,,,,,,,,,,,,0.839,,,,,,,,,,,3.152,3.152,3.241,3.268,6.297,6.325,5.514,2.998,3.062,3.116,2.664,2.729,2.821,2.863,2.741,2.77,2.798
total-long-term-assets,644.357,652.6381,621.986,374.106,333.534,286.83,237.842,229.99,364.913,473.574,536.738,590.933,565.346,494.094,266.875,281.122,394.351,501.621,538.604,333.228,343.34,367.538,406.234,166.502,248.339,248.199,231.467,161.963,86.419,78.135,131.756,129.889,130.266,116.494,118.343,139.126,167.983,166.67,190.097,187.851,267.503,240.231,135.19,111.552,128.402,29.415,30.781,95.886,27.459,17.7,17.424,17.222,17.7,18.057,16.567,15.934,16.551,17.022,17.625
total-assets,2541.622,2716.411,2013.999,1574.802,1675.654,1789.389,1923.139,1994.73,1358.281,1434.283,1133.926,1262.81,1312.91,1382.162,1316.949,1386.51,1436.144,1530.771,1628.79,1079.595,986.357,1032.659,1080.297,420.53,447.503,462.558,471.578,287.52,322.352,318.477,340.295,281.917,310.223,340.828,369.052,393.265,412.606,440.18,463.406,481.385,495.668,518.653,554.529,554.676,580.181,580.046,486.256,493.791,505.091,219.658,227.34,240.006,144.527,147.114,153.687,98.348,43.248,50.862,59.067
total-current-liabilities,352.864,328.604,149.163,179.494,121.503,113.659,115.383,144.251,101.045,108.726,95.786,131.699,81.761,70.575,66.369,62.099,57.112,66.598,80.693,95.334,56.849,53.745,83.831,53.864,54.895,53.066,49.75,48.345,54.758,57.064,66.638,80.99,93.927,100.534,99.344,102.046,99.433,102.033,98.571,110.733,101.121,102.331,104.251,99.452,102.024,105.727,84.91,83.478,87.456,27.106,23.498,22.925,21.53,20.601,19.99,18.484,8.002,9.021,6.138
