,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-current-assets,0.125,0.18,0.71,1.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,286.144,317.095,346.283,441.423,294.174,328.45,338.301,366.926,442.489,481.627,469.478,428.0,359.526,376.863,371.937,374.708,391.227,415.824,210.683,205.33,190.863,215.913,239.097,265.591,293.022,309.068,334.471,357.167,371.906,413.051,426.318,399.421,398.267,336.449,268.48,214.302,114.188,73.614,86.921,102.093,112.465,81.606,93.563,112.575,101.566,113.259,128.617,147.705,149.869,167.27,180.022,198.061,209.142,150.728,154.768,163.4,168.151,52.817,55.475
net-property-plant-equipment,11.555,11.837,15.13,20.944,29.451,31.867,31.506,29.916,29.948,23.905,21.397,20.847,20.976,21.796,21.547,21.896,22.37,22.819,23.872,25.422,24.943,25.78,25.339,24.699,24.395,22.383,21.4,22.38,23.346,22.349,20.252,13.327,11.612,11.094,10.365,9.003,9.622,10.217,11.012,11.795,12.359,13.429,14.344,14.725,15.203,15.488,14.824,15.296,19.37,16.588,15.433,13.603,11.492,10.274,7.102,5.917,4.977,3.932,3.463
long-term-investments,54.132,73.7,81.182,27.001,6.49,10.368,22.108,37.222,4.292,10.279,,,,,17.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,2.018,2.306,2.595,2.883,3.171,3.459,3.748,4.036,4.324,4.613,4.901,5.189,5.478,5.498,3.263,3.528,3.793,4.059,4.324,4.589,4.854,5.12,5.385,5.65,5.915,6.181,6.446,6.711,6.976,7.241,7.507,7.772,8.037,2.336,2.411,2.486,2.56,2.636,2.71,2.785,2.86,2.935,3.015,3.111,3.207,3.303,3.399,3.495,3.591,3.689,,,,,,,,,
other-long-term-assets,43.919,74.748,113.26,39.312,19.998,21.316,21.281,21.331,21.489,20.382,23.638,23.701,23.13,21.596,21.638,20.908,20.816,20.875,20.875,20.875,20.875,20.875,20.875,20.875,20.875,20.127,20.371,20.371,20.371,2.86,0.389,0.389,,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.79,1.79,1.79,1.79,1.802,1.802,1.802,4.709,4.721,4.721,4.721,4.685,1.779,1.779,1.784,1.49,1.49,1.491
total-long-term-assets,111.624,162.591,212.167,90.14,59.11,67.01,78.643,92.505,60.053,59.179,49.936,49.737,49.584,48.89,63.486,46.332,46.979,47.753,49.071,50.886,50.672,51.775,51.599,51.224,51.185,48.691,48.217,49.462,50.693,32.45,28.148,21.488,19.649,15.208,14.554,13.267,13.96,14.631,15.5,16.358,16.997,18.154,19.149,19.626,20.2,20.593,20.025,20.593,27.67,24.998,20.154,18.324,16.177,12.053,8.881,7.701,6.467,5.422,4.954
total-assets,397.768,479.686,558.45,531.563,353.284,395.46,416.944,459.431,502.542,540.806,519.414,477.737,409.11,425.753,435.423,421.04,438.206,463.577,259.754,256.216,241.535,267.688,290.696,316.815,344.207,357.759,382.688,406.629,422.599,445.501,454.466,420.909,417.916,351.657,283.034,227.569,128.148,88.245,102.421,118.451,129.462,99.76,112.712,132.201,121.766,133.852,148.642,168.298,177.539,192.268,200.176,216.385,225.319,162.781,163.649,171.101,174.618,58.239,60.429
total-current-liabilities,40.581,41.755,51.58,51.511,54.445,49.407,34.512,44.487,106.259,118.056,114.486,70.676,48.163,45.093,36.873,38.782,30.159,29.589,23.113,23.789,18.615,19.553,19.2,21.942,22.885,16.829,15.89,18.161,20.194,21.086,22.625,16.028,15.23,13.039,14.156,17.652,13.486,11.38,12.589,16.34,13.469,18.586,16.197,19.092,15.583,14.009,14.929,22.412,19.234,18.396,10.162,12.762,11.227,14.094,7.788,7.739,5.824,6.339,5.479
