,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,1319.978,1374.796,1407.12,1228.067,1289.582,1310.304,1121.991,487.216,513.689,526.133,306.186,333.573,359.032,247.217,284.092,325.864,359.352,223.263,256.047,291.677,216.24,238.784,118.852,135.458,148.745,158.816,96.549,108.714,119.824,73.212,85.454,94.395,76.298,84.079,90.201,95.661,35.18,38.357,23.498,25.312,27.349,28.224,21.303,5.127,6.324,8.15,9.94,12.862,15.056,17.299,19.099,21.461,24.892,27.935,30.999,34.257,38.441,42.486,46.446
net-property-plant-equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,44.385,45.046,45.61,46.281,22.493,23.108,21.558,24.205,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,0.213,0.2,0.452,0.432,0.45,0.557,0.609,0.763,0.839,1.115,1.322,1.419,1.614,1.83,1.922
other-long-term-assets,24.373,26.602,26.189,4.415,9.015,8.773,9.919,7.153,17.784,14.42,5.68,3.775,5.706,5.079,4.65,4.07,2.562,2.442,1.2,1.2,,,,,,,,,,,,,,,,,,,,,0.5,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.8,,,,1.02,,,
total-long-term-assets,439.29,407.147,363.428,295.955,219.994,172.348,134.925,111.344,73.49,56.468,44.075,43.467,44.179,41.312,39.696,38.166,34.637,29.754,22.767,21.147,18.427,17.021,15.276,11.169,6.751,4.394,3.442,3.405,3.629,2.87,2.551,2.558,2.191,1.419,1.032,0.854,0.793,0.737,0.589,0.458,0.62,0.718,0.673,0.771,0.963,1.385,1.694,1.733,1.82,2.093,2.199,2.407,1.68,2.038,2.335,3.588,2.904,3.282,3.407
total-assets,1759.268,1781.943,1770.548,1524.022,1509.576,1482.652,1256.916,598.56,587.179,582.601,350.261,377.04,403.211,288.529,323.788,364.03,393.989,253.017,278.814,312.824,234.667,255.805,134.128,146.627,155.496,163.21,99.991,112.119,123.453,76.082,88.005,96.953,78.489,85.498,91.233,96.515,35.973,39.094,24.087,25.77,27.969,28.942,21.976,5.898,7.287,9.535,11.634,14.595,16.876,19.392,21.298,23.868,26.572,29.973,33.334,37.845,41.345,45.768,49.853
total-current-liabilities,480.692,492.463,167.657,136.169,106.735,82.962,73.33,68.124,49.689,31.293,29.937,30.692,30.061,28.395,24.678,26.723,23.514,18.73,14.476,17.521,16.752,9.818,9.033,7.752,8.502,8.019,9.165,11.455,9.612,8.639,7.692,7.977,7.386,7.066,6.383,7.158,7.538,7.584,7.41,6.526,7.347,7.355,7.254,5.031,6.106,5.268,5.23,4.406,3.842,3.464,6.273,6.365,6.086,6.257,5.977,6.316,6.083,6.127,5.919
long-term-debt,500.781,494.024,795.297,689.243,673.421,648.801,490.925,4.269,4.735,4.93,5.124,5.319,5.513,5.692,5.884,5.85,4.734,4.826,2.476,2.614,2.71,3.022,3.249,3.475,1.825,1.538,1.625,1.711,1.796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
