,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,586.7,594.6,541.8,509.6,518.6,509.4,518.0,486.2,515.3,505.1,476.4,440.4,483.1,471.0,460.1,422.0,478.3,486.3,473.9,477.4,566.8,612.1,620.5,589.8,632.0,601.8,621.7,611.5,632.8,620.3,648.0,576.2,601.4,618.7,571.6,511.0,487.8,424.5,431.2,422.8,443.6,436.4,420.4,425.1,456.814,487.503,511.597,446.4,184.248,169.895,157.616,134.504,133.347,103.174,101.569,117.655,99.309,98.355,103.444
other-current-assets,186.1,175.0,142.7,115.1,149.4,135.1,125.0,114.1,122.5,113.8,97.8,91.3,118.5,117.1,111.4,106.5,133.5,134.3,111.0,88.9,121.7,116.1,107.2,86.1,136.4,110.6,113.0,92.5,105.2,102.7,102.5,77.6,97.8,101.6,97.4,65.3,80.3,58.5,61.6,49.9,72.7,65.6,61.1,34.4,71.473,75.697,88.5,57.5,28.082,24.995,23.121,19.461,17.428,11.879,14.01,14.166,13.103,12.473,16.936
total-current-assets,1434.0,1406.4,1343.7,1304.3,1261.5,1182.0,1240.5,1358.8,1336.8,1299.6,1264.1,1275.9,1266.7,1215.4,1225.4,1231.5,1386.4,1354.5,1304.8,1366.3,1399.7,1465.4,1476.7,1431.9,1372.9,1263.8,1277.5,1309.7,1244.9,1212.1,1245.4,1194.1,1169.1,1167.1,1115.8,1051.1,954.0,834.6,874.3,873.8,818.5,789.2,774.3,820.7,771.722,859.226,1086.46,1033.7,343.44,311.66,319.075,294.744,271.462,276.036,270.112,315.249,263.039,260.394,272.266
net-property-plant-equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,571.1,586.9,553.8,553.7,366.7,364.8,320.0,252.2,364.3,360.5,334.8,200.3,291.8,268.3,275.4,205.3,224.1,232.8,239.2,211.6,245.9,245.1,254.3,233.0,265.9,250.2,254.7,232.9,282.6,278.9,290.1,236.6,251.9,266.9,261.3,234.4,104.4,106.6,73.3,52.4,79.3,77.0,76.2,52.4,86.471,75.895,79.428,47.0,53.909,53.791,52.609,45.356,49.997,28.826,27.051,19.049,14.835,14.993,15.149
other-long-term-assets,68.9,74.5,77.4,,,,,14.0,,,,16.6,,,,9.1,,,,7.3,,,,5.2,,,,12.6,,,,13.6,,,,18.1,,,,9.3,,,,8.3,,,,22.4,,,,2.738,,,,4.031,,,
total-long-term-assets,918.1,943.3,898.8,824.3,627.6,624.0,590.0,589.7,624.7,613.3,575.8,532.5,531.2,505.1,514.4,498.5,456.5,465.9,467.9,498.5,510.9,538.5,551.0,556.4,563.3,538.0,534.4,546.7,555.1,538.0,551.9,516.4,501.3,532.8,508.1,498.7,323.1,305.9,285.3,298.5,305.7,298.3,284.8,295.6,305.788,312.216,310.969,277.0,154.924,148.826,144.019,138.443,137.905,103.69,99.868,108.393,88.307,89.647,95.182
total-assets,2352.1,2349.7,2242.5,2128.6,1889.1,1806.0,1830.5,1948.5,1961.5,1912.9,1839.9,1808.4,1797.9,1720.5,1739.8,1730.0,1842.9,1820.4,1772.7,1864.8,1910.6,2003.9,2027.7,1988.3,1936.2,1801.8,1811.9,1856.4,1800.0,1750.1,1797.3,1710.5,1670.4,1699.9,1623.9,1549.8,1277.1,1140.5,1159.6,1172.3,1124.2,1087.5,1059.1,1116.3,1077.51,1171.442,1397.429,1310.7,498.364,460.486,463.094,433.187,409.367,379.726,369.98,423.642,351.346,350.041,367.448
total-current-liabilities,643.0,641.0,632.7,599.3,563.1,531.5,558.7,524.5,513.5,493.6,514.9,524.7,552.6,535.1,541.7,554.5,676.1,652.0,540.5,582.7,610.0,628.5,671.1,648.6,646.8,602.8,643.2,681.8,686.5,751.9,771.5,755.8,919.5,901.7,871.3,831.5,591.6,543.2,544.0,540.5,521.0,519.2,491.9,519.7,509.353,576.428,831.611,561.1,210.449,189.757,199.711,195.128,177.586,116.39,114.486,147.859,108.691,103.857,111.703
