,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,2048.4,1933.7,1711.8,1927.8,1663.5,1608.0,1511.5,1582.42,1500.673,1470.116,1318.991,1226.8,1220.122,1212.629,1200.849,1098.077,1137.422,998.617,869.612,802.3289,725.788,665.7,625.74,610.4122,597.027,457.642,439.664,414.6021,427.687,304.399,231.789,122.977,102.833,107.81,112.204,133.675,105.979,115.886,103.534,96.8,117.455,90.032,74.981,55.837,65.584,60.653,56.383,64.73,22.311,22.195,15.788,10.346,15.624,19.258,18.219,17.424,16.194,16.366,16.209
cost-goods-sold,226.6,152.5,179.2,117.1,110.4,91.7,114.9,105.779,104.232,102.921,84.168,74.687,44.228,69.033,111.752,110.831,109.083,88.84,83.955,59.474,55.593,46.379,43.572,48.114,38.573,39.613,29.055,30.169,20.145,21.843,12.298,2.989,0.45,0.395,0.382,0.599,0.372,0.405,0.717,0.387,0.472,0.435,0.392,0.631,0.292,,,,,,,0.43,3.054,2.81,1.852,2.145,3.246,1.675,2.491
gross-profit,1821.8,1781.2,1532.6,1810.7,1553.1,1516.3,1396.6,1476.641,1396.441,1367.195,1234.823,1152.113,1175.894,1143.596,1089.097,987.2462,1028.339,909.777,785.657,742.8549,670.195,619.321,582.168,562.2982,558.454,418.029,410.609,384.433,407.542,282.556,219.491,119.988,102.383,107.415,111.822,133.076,105.607,115.481,102.817,96.413,116.983,89.597,74.589,55.206,65.292,60.653,56.383,64.73,22.311,22.195,15.788,9.916,12.57,16.448,16.367,15.279,12.948,14.691,13.718
research-development-expenses,663.4,1048.3,641.8,601.2001,557.0,529.3,498.6,527.9411,529.749,509.975,507.435,479.2111,543.047,559.93,470.112,461.2101,425.924,390.33,343.113,351.745,337.728,294.501,287.379,268.14,224.045,187.463,180.299,181.024,158.295,147.373,138.862,129.041,127.924,143.149,129.392,125.212,122.043,124.526,117.471,118.79,105.434,94.231,80.307,74.767,72.089,66.777,61.27,65.68,51.689,43.864,41.235,35.774,34.808,34.398,32.084,37.911,41.116,40.642,35.912
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,1309.9,1618.1,1231.8,1209.7,1036.6,985.8,944.3,1043.6,940.747,919.804,888.449,879.8379,857.3201,921.001,871.541,866.995,745.0,653.758,586.059,586.5262,537.324,437.61,434.178,415.3171,360.225,299.539,286.614,268.932,225.323,216.921,209.588,168.379,161.29,168.129,153.185,146.452,138.073,139.61,132.411,136.208,118.746,106.298,92.119,88.656,83.484,80.272,72.294,77.183,60.978,52.799,49.437,43.832,43.881,43.507,39.882,46.951,50.581,48.533,44.549
operating-income,738.4999,315.5999,480.0,718.0996,626.8999,622.2,567.2,538.8203,559.926,550.312,430.5419,346.962,362.8019,291.6281,329.308,231.0822,392.422,344.859,283.553,215.8026,188.4641,228.09,191.562,195.0951,236.802,158.103,153.05,145.67,202.364,87.478,22.201,-45.402,-58.457,-60.319,-40.981,-12.777,-32.094,-23.724,-28.877,-39.408,-1.291,-16.266,-17.138,-32.819,-17.9,-19.619,-15.911,-12.453,-38.667,-30.604,-33.649,-33.486,-28.257,-24.249,-21.663,-29.527,-34.387,-32.167,-28.34
total-non-operating-income-expense,30.0,-90.9,66.1,-42.0,9.0,33.9,18.2,15.936,5.679,-24.462,1.747,-5.45,3.079,0.628,0.843,-3.793,0.867,-16.863,-7.03,-26.08,-6.641,-19.287,-10.676,-13.92,-11.118,-10.411,-11.219,-11.111,-10.896,-10.735,-10.55,-8.656,-3.346,-3.049,-2.682,-1.82,-1.781,-1.75,-1.645,-1.203,0.276,1.328,1.75,2.353,1.895,0.93,4.293,-1.537,2.829,3.83,3.732,2.515,0.847,0.673,0.47,-0.145,-0.265,5.168,24.217
pre-tax-income,768.5,224.7,546.1,676.1,635.9,656.1,585.4,554.756,565.605,525.85,432.289,341.5121,365.881,292.256,330.151,227.289,393.289,327.996,276.523,189.723,181.823,208.803,180.886,181.175,225.684,147.692,141.831,134.559,191.468,76.743,11.651,-54.058,-61.803,-63.368,-43.663,-14.597,-33.875,-25.474,-30.522,-40.611,-1.015,-14.938,-15.388,-30.466,-16.005,-18.689,-11.618,-13.99,-35.838,-26.774,-29.917,-30.971,-27.41,-23.576,-21.193,-29.672,-34.652,-26.999,-4.123
total-provision-income-taxes,98.9,31.6,85.0,-144.2,41.2,104.7,107.4,381.248,177.288,138.106,183.358,88.419,101.077,96.038,148.766,72.295,182.891,133.353,200.502,99.628,98.448,112.452,112.581,94.993,84.378,60.316,42.957,,,,,-0.615,0.562,-0.863,-0.216,,0.0,0.0,0.0,,,,,-0.728,3.079,,,,,,,,,,,,,,
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,669.6,193.1,461.1,820.2999,594.7,551.4,478.0,173.508,388.317,387.744,248.931,253.093,264.804,196.218,181.385,154.994,210.398,194.643,76.021,90.095,83.375,96.351,68.305,86.182,141.306,87.376,98.874,470.407,191.468,76.743,11.651,-53.443,-62.365,-62.505,-43.447,-14.597,-33.875,-25.474,-30.522,-36.489,-1.015,-14.938,-15.388,-29.738,-19.084,-18.689,-11.618,-13.99,-35.838,-26.774,-29.917,-30.971,-27.41,-23.576,-20.38,-29.672,-34.652,-26.999,-4.123
ebitda,791.3999,367.6999,531.0,760.8996,662.2999,655.8,603.6,573.3603,597.645,585.438,468.6569,375.817,390.6409,316.657,352.285,253.9922,413.096,360.157,299.58,229.9376,202.4691,241.106,203.092,206.3871,247.605,167.805,162.457,155.448,211.693,96.895,30.617,-37.476,-50.181,-52.417,-34.003,-6.691,-27.2,-19.2,-24.694,-34.473,2.299,-13.268,-14.414,-30.193,-15.126,-16.678,-12.965,-9.554,-35.808,-27.73,-30.794,-30.09,-24.549,-20.559,-17.865,-25.647,-30.452,-28.336,-24.482
ebit,738.4999,315.5999,480.0,718.0995,626.8999,622.2,567.2,538.8201,559.926,550.312,430.5419,346.962,362.8019,291.6281,329.308,231.082,392.422,344.859,283.553,215.8026,188.4641,228.09,191.562,195.0951,236.802,158.103,153.05,145.67,202.364,87.478,22.201,-45.402,-58.457,-60.319,-40.981,-12.777,-32.094,-23.724,-28.877,-39.408,-1.291,-16.266,-17.138,-32.819,-17.9,-19.619,-15.911,-12.453,-38.667,-30.604,-33.649,-33.486,-28.257,-24.249,-21.663,-29.527,-34.387,-32.167,-28.34
basic-shares-outstanding,109.4,109.2,108.9,107.9,108.0,107.8,107.6,106.3,106.706,106.034,105.572,104.7,104.833,104.633,104.29,103.061,103.348,102.886,102.227,100.612,100.796,100.391,98.709,97.917,98.226,97.7,96.878,94.685,95.012,94.589,93.446,90.61,91.046,90.436,89.162,82.926,81.638,81.492,81.169,79.782,79.866,79.626,79.498,78.827,78.937,78.689,78.493,66.334,66.069,65.95,65.563,57.97,57.011,56.915,56.727,55.95,55.978,55.917,55.815
shares-outstanding,114.2,114.6,115.5,114.8,115.1,114.5,114.9,115.9,117.028,116.137,115.106,116.3,116.466,116.231,114.228,115.23,115.944,115.259,114.519,113.413,117.423,113.032,112.151,111.29,116.713,111.06,109.369,115.382,115.83,110.167,107.734,90.61,91.046,90.436,89.162,82.926,81.638,81.492,81.169,79.782,79.866,79.626,79.498,78.827,78.937,78.689,78.493,66.334,66.069,65.95,65.563,57.97,57.011,56.915,56.727,55.95,55.978,55.917,55.815
eps-basic-net-earnings-per-share,6.12,1.77,4.23,7.59,5.5,5.12,4.44,1.61,3.64,3.66,2.36,2.4,2.53,1.88,1.74,1.5,2.04,1.89,0.74,0.88,0.83,0.96,0.69,0.88,1.44,0.89,1.02,4.97,2.02,0.81,0.12,-0.59,-0.68,-0.69,-0.49,-0.16,-0.41,-0.31,-0.38,-0.46,-0.01,-0.19,-0.19,-0.37,-0.24,-0.24,-0.15,-0.2,-0.54,-0.41,-0.46,-0.52,-0.48,-0.41,-0.36,-0.54,-0.62,-0.48,-0.07
eps-earnings-per-share-diluted,5.86,1.68,3.99,7.14,5.17,4.82,4.16,1.52,3.32,3.34,2.16,2.15,2.27,1.69,1.59,1.35,1.82,1.69,0.66,0.79,0.73,0.85,0.61,0.78,1.25,0.79,0.9,4.22,1.72,0.7,0.11,-0.59,-0.68,-0.69,-0.49,-0.16,-0.41,-0.31,-0.38,-0.46,-0.01,-0.19,-0.19,-0.37,-0.24,-0.24,-0.15,-0.2,-0.54,-0.41,-0.46,-0.52,-0.48,-0.41,-0.36,-0.54,-0.62,-0.48,-0.07
