,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,2961.7,2851.5,2495.5,3078.7,2862.4,2808.3,2684.5,3238.899,2987.1,2962.2,2719.5,3267.801,3057.1,2560.7,2191.3,2490.699,2695.2,2371.7,1871.7,2082.7,2084.0,1837.3,1715.6,1808.5,1767.4,1701.7,1631.5,1722.844,1801.786,1687.815,1583.655,1531.234,1575.756,1573.877,1448.958,1434.499,1355.113,1368.536,1292.374,1351.817,1264.074,1266.977,1209.917,1203.154,1656.848,1203.122,1074.461,668.0869,477.091,546.321,487.262,401.761,366.657,356.14,,311.246,297.994,323.378,
cost-goods-sold,1889.3,1918.9,1690.3,2063.1,1823.2,1845.8,1700.2,1944.3,1809.0,1736.8,1634.5,1932.8,1773.8,1389.0,1284.3,1428.1,1379.9,1363.6,1041.6,1113.7,1071.6,1028.5,977.8,1012.6,958.9,959.3,938.0,980.532,1008.664,985.178,913.426,886.6359,917.365,904.448,858.012,855.3068,775.056,826.686,776.076,835.825,759.094,739.21,684.184,808.5011,745.711,788.912,724.24,546.835,255.45,249.613,252.415,177.23,170.567,167.94,,155.449,154.763,155.544,
gross-profit,1072.4,932.6,805.2,1015.601,1039.2,962.5,984.3,1294.599,1178.1,1225.4,1085.0,1335.001,1283.3,1171.7,907.0,1062.599,1315.3,1008.1,830.1,969.0002,1012.4,808.8,737.8,795.9004,808.5,742.4,693.5,742.312,793.122,702.637,670.229,644.5984,658.391,669.429,590.946,579.1922,580.057,541.85,516.298,515.9921,504.98,527.767,525.733,394.6526,911.137,414.21,350.2211,121.2519,221.641,296.708,234.847,224.531,196.09,188.2,,155.797,143.231,167.834,
research-development-expenses,167.9,147.6,172.6,148.8,144.1,206.7,204.9,202.4,182.3,181.1,217.5,194.5999,199.1,179.5,253.6,159.0,174.8,168.2,169.9,150.2,158.2,155.4,118.0,155.9,114.0,111.4,126.5,117.73,108.25,94.361,80.959,76.077,70.847,72.494,75.31,82.071,71.992,66.787,61.296,72.594,69.812,74.016,58.836,77.899,74.721,80.753,83.844,43.918,33.577,31.72,36.848,22.922,22.696,21.225,,29.375,28.253,25.18,
selling-general-administrative-expenses,632.7,668.6,607.9,632.8999,577.3,623.3,607.5,660.3,664.1,620.5,630.8,710.9,656.9,581.4,549.3,596.1999,537.1,564.2,483.2,425.5999,418.3,404.1,377.7,391.8999,349.8,315.4,351.4,354.598,342.232,359.011,336.559,301.027,319.389,314.22,279.995,290.19,272.285,268.373,255.761,269.191,259.609,279.672,241.673,265.531,275.584,259.457,252.913,212.914,97.016,76.914,62.754,,50.348,49.826,,,56.995,71.089,
other-operating-income-expenses,51.9,-20.9,-0.7,-1.1,20.4,46.4,-16.2,-12.7,-15.2,50.0,-9.0,-116.1,-558.0,0.1,1.5,116.5,-2.3,0.9,-17.7,-0.7,59.1,-23.2,-3.1,25.1,-4.9,-6.9,-1.8,-7.283,-7.95,12.206,-2.173,-20.099,-2.247,-2.244,-23.966,-112.758,-1.462,-12.104,-0.734,-114.187,-114.281,0.634,2.117,,,,,-2.826,0.848,,3.962,34.645,11.5,,,-0.345,,-12.0,
operating-expenses,2638.0,2756.0,2471.5,2845.899,2524.2,2629.4,2528.8,2819.7,2670.6,2488.4,2491.8,2954.4,3187.8,2149.8,2085.7,2066.8,2094.1,2095.1,1712.4,1690.2,1589.0,1611.2,1476.6,1535.3,1427.6,1393.0,1417.7,1460.144,1467.096,1426.344,1333.117,1283.839,1309.848,1293.406,1237.283,1340.326,1120.795,1173.95,1093.867,1291.797,1202.796,1092.264,982.576,1168.565,1096.016,1129.122,1445.997,1928.529,385.195,358.247,495.055,,232.111,238.991,,,240.011,263.813,
operating-income,323.7,95.5,24.0,232.801,338.2,178.8999,155.7,419.199,316.5002,473.8,227.7,313.4009,-130.7,410.9001,105.6001,423.8997,601.0999,276.5999,159.3,392.5006,495.0001,226.1001,239.0,273.2003,339.8,308.7,213.7999,262.7002,334.6901,261.4711,250.5381,247.3953,265.9081,280.4709,211.675,94.173,234.318,194.5861,198.507,60.0203,61.278,174.7131,227.341,34.5891,560.832,74.0,-371.5359,-1260.442,91.896,188.074,-7.793,401.761,134.546,117.149,,311.246,57.983,59.565,
total-non-operating-income-expense,-137.9,-147.6,-138.5,-155.8,-146.0,-160.2,-145.2,-92.0999,-136.9,-149.1,-156.1,-88.5,-194.6,-207.8,-86.6,-205.6,-146.0,-95.9,-98.0,-120.1,-82.4,-88.3,-87.3,-80.1,-144.5,-89.0,-74.6,-71.678,-69.842,-71.456,-92.224,-118.519,-73.699,-77.436,-81.159,-96.216,-102.805,-93.641,-72.978,-85.909,-76.791,-52.864,-80.813,-107.619,-87.774,-84.531,-89.518,-183.637,143.725,-59.277,-10.535,,-12.663,-0.775,,,-4.595,5.556,
pre-tax-income,185.8,-52.1,-114.5,77.0,192.2,18.7,10.5,327.1,179.6,324.7,71.6,224.9,-325.3,203.1,19.0,218.3,455.1,180.7,61.3,272.4,412.6,137.8,151.7,193.1,195.3,219.7,139.2,191.023,264.848,190.015,158.314,128.876,192.209,203.035,130.516,-2.043,131.513,100.945,125.529,-25.889,-15.513,121.849,146.528,-73.03,473.058,-10.531,-461.054,-1444.079,235.621,128.797,-18.328,205.583,121.883,116.374,,71.934,53.388,65.121,
