,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,888.675,868.309,851.183,1080.749,848.759,864.987,852.628,910.8201,868.951,842.944,835.597,830.7698,828.006,771.759,752.624,741.7401,722.273,676.588,639.395,650.525,626.506,595.544,566.338,567.3871,554.73,529.18,502.715,471.332,473.134,449.53,422.616,404.898,407.665,393.402,382.283,368.48,351.058,349.094,332.927,333.288,331.276,319.815,303.885,297.8149,267.185,257.704,245.573,250.356,233.102,223.262,210.924,197.455,215.755,203.807,187.679,164.758,178.099,173.756,164.15
cost-goods-sold,657.259,636.978,647.33,778.3071,626.575,621.376,631.358,649.808,615.973,592.29,600.181,565.6891,553.473,511.617,518.857,487.238,474.04,447.681,443.026,427.894,416.364,394.682,393.457,377.3431,366.324,351.338,348.701,309.947,309.636,293.907,289.246,263.2769,263.405,251.545,258.984,237.246,225.864,222.824,226.497,213.193,211.329,204.554,206.649,194.9691,170.944,161.225,161.074,155.026,139.588,134.56,138.21,123.093,128.928,123.023,120.371,100.179,106.216,105.112,104.053
gross-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,2248.43,787.809,772.728,961.1649,744.551,742.594,752.965,785.1168,742.519,721.04,729.56,687.9919,671.115,623.974,628.391,590.78,571.1429,535.631,524.574,509.4379,488.363,465.872,462.241,443.47,431.439,415.809,411.163,368.3091,365.761,349.794,343.228,313.3888,312.628,300.279,306.563,282.594,269.684,266.994,269.376,254.104,252.933,245.036,247.262,232.433,204.989,195.18,193.646,185.976,171.27,166.079,173.419,150.72,159.207,150.247,150.111,139.175,133.66,130.22,134.829
operating-income,-1359.755,80.5,78.455,119.5841,104.2079,122.393,99.663,125.7034,126.4319,121.904,106.037,142.7778,156.891,147.785,124.233,150.9601,151.1301,140.957,114.821,141.0871,138.143,129.672,104.097,123.9171,123.291,113.371,91.552,103.0229,107.373,99.736,79.388,91.5093,95.037,93.123,75.72,85.886,81.374,82.1,63.551,79.1841,78.343,74.779,56.623,65.3819,62.196,62.524,51.927,64.38,61.832,57.183,37.505,46.7349,56.548,53.56,37.568,25.583,44.439,43.536,29.321
total-non-operating-income-expense,-26.279,-27.868,-27.84,-22.446,-18.491,-19.136,-16.936,-17.361,-18.433,-17.481,-16.379,-14.78,-16.198,-13.859,-13.051,-6.965,-4.85,-4.02,-2.304,-2.213,-0.731,-1.703,0.264,-0.52,-1.135,-1.277,-0.787,-0.538,-0.202,-0.483,-0.126,-0.18,-0.719,-0.659,-0.586,-0.557,-0.043,-0.853,-0.306,-0.124,-0.14,-0.395,-0.57,-1.21,-0.639,0.31,0.928,0.95,1.974,1.539,1.643,1.645,1.051,0.067,0.041,0.345,-0.1,-0.647,-0.663
pre-tax-income,-1386.034,52.632,50.615,97.138,85.717,103.257,82.727,108.342,107.999,104.423,89.658,127.998,140.693,133.926,111.182,143.995,146.28,136.937,112.517,138.874,137.412,127.969,104.361,123.397,122.156,112.094,90.765,102.485,107.171,99.253,79.262,91.329,94.318,92.464,75.134,85.329,81.331,81.247,63.245,79.06,78.203,74.384,56.053,64.172,61.557,62.834,52.855,65.33,63.806,58.722,39.148,48.38,57.599,53.627,37.609,25.928,44.339,42.889,28.658
total-provision-income-taxes,-125.788,17.116,8.962,25.458,23.55,28.482,22.72,-27.761,42.119,40.725,34.967,49.919,44.272,51.601,43.411,51.581,55.64,52.889,43.928,50.594,51.174,48.944,40.701,44.423,45.198,42.876,35.398,36.382,41.261,38.709,30.912,32.97,36.077,36.523,29.678,31.529,20.061,31.889,24.982,28.659,30.069,31.167,22.001,25.187,24.161,24.662,20.726,24.806,25.007,23.019,14.155,18.322,22.434,20.169,14.182,12.657,16.646,16.102,10.675
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
