,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,38.883,40.103,41.614,34.926,39.274,38.847,39.401,34.024,37.903,36.164,38.504,33.294,37.835,36.143,36.215,32.373,37.381,37.655,38.324,32.693,36.625,35.025,36.419,31.851,34.044,32.605,33.493,28.497,30.637,30.689,29.239,25.519,30.457,31.139,30.589,26.63,27.156,27.881,26.902,24.403,25.192,26.001,25.047,23.59,23.461,24.242,24.602,20.989,21.315,23.199,23.037,21.378,19.29,20.849,19.503,17.004,18.338,18.102,18.645
cost-goods-sold,20.992,21.511,22.911,19.321,21.275,19.624,20.45,18.0,19.498,18.47,19.873,18.068,20.211,18.928,18.65,17.084,18.997,18.871,19.8,17.01,18.587,17.616,19.031,17.173,17.003,16.971,17.784,15.754,15.742,16.016,15.41,12.815,15.161,14.684,15.037,13.747,14.18,14.851,14.877,13.411,13.973,13.97,13.958,13.068,13.221,13.137,13.922,12.304,12.21,12.88,13.377,12.538,11.803,12.076,12.155,9.822,11.377,10.896,11.024
gross-profit,17.891,18.592,18.703,15.605,17.999,19.223,18.951,16.024,18.405,17.694,18.631,15.226,17.624,17.215,17.565,15.289,18.384,18.784,18.524,15.683,18.038,17.409,17.388,14.678,17.041,15.634,15.709,12.743,14.895,14.673,13.829,12.704,15.296,16.455,15.552,12.883,12.976,13.03,12.025,10.992,11.219,12.031,11.089,10.522,10.24,11.105,10.68,8.685,9.105,10.319,9.66,8.84,7.487,8.773,7.348,7.182,6.961,7.206,7.621
research-development-expenses,1.359,1.224,1.095,1.368,1.204,1.603,1.338,1.743,1.149,1.368,1.539,1.997,1.564,1.597,1.416,1.554,1.563,1.669,1.56,1.74,1.221,1.15,1.175,1.059,1.147,0.952,1.13,1.196,0.753,0.844,0.973,0.786,0.778,0.728,0.576,0.619,0.76,0.675,0.615,0.863,0.661,0.76,0.77,0.729,0.63,0.823,0.787,0.753,0.619,0.75,0.656,0.721,0.696,0.7,0.677,0.643,0.547,0.625,0.581
selling-general-administrative-expenses,6.082,6.402,6.571,5.919,6.038,6.354,6.247,5.988,5.777,6.151,5.765,5.618,5.084,5.544,5.684,5.404,5.248,5.995,5.478,5.309,5.591,6.002,5.513,5.283,5.181,5.187,5.179,4.508,4.465,4.862,4.913,4.287,4.514,5.29,4.88,4.508,4.213,4.175,4.372,4.837,3.992,4.234,4.21,4.185,3.83,4.151,4.439,3.695,4.089,4.143,4.267,4.144,3.605,3.948,3.619,3.501,3.303,3.45,3.622
other-operating-income-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.398,,,,,,,,,,
operating-expenses,28.433,29.137,30.577,26.608,28.517,27.581,28.035,25.731,26.424,25.989,27.177,25.683,26.859,26.069,25.75,24.042,25.808,26.535,26.838,24.059,25.399,24.768,25.719,23.515,23.331,23.11,24.093,21.458,20.96,21.722,21.296,17.888,20.453,20.702,20.493,18.874,19.153,19.701,19.864,19.111,18.626,18.964,18.938,17.982,17.681,18.111,19.148,16.752,15.52,17.773,18.3,17.403,16.104,16.724,16.451,13.966,15.227,14.971,15.227
operating-income,10.45,10.966,11.037,8.318,10.757,11.266,11.366,8.293,11.479,10.175,11.327,7.611,10.976,10.074,10.465,8.331,11.573,11.12,11.486,8.634,11.226,10.257,10.7,8.336,10.713,9.495,9.4,7.039,9.677,8.967,7.943,7.631,10.004,10.437,10.096,7.756,8.003,8.18,7.038,5.292,6.566,7.037,6.109,5.608,5.78,6.131,5.454,4.237,5.795,5.426,4.737,3.975,3.186,4.125,3.052,3.038,3.111,3.131,3.418
total-non-operating-income-expense,0.627,0.742,0.793,0.305,0.48,0.003,-0.459,0.26,0.287,0.37,0.149,0.134,0.107,0.121,-0.222,-2.276,0.131,0.328,0.177,0.287,0.252,0.364,0.301,0.315,0.31,0.346,0.35,0.387,0.411,0.359,0.292,0.311,0.326,0.342,0.328,0.32,0.317,0.213,0.161,0.189,0.162,0.127,0.102,0.126,0.078,0.05,0.036,0.028,-0.023,-0.067,-0.132,-0.109,-0.057,-0.01,0.01,0.005,-0.009,-0.012,0.002
pre-tax-income,11.077,11.708,11.83,8.623,11.237,11.269,10.907,8.553,11.766,10.545,11.476,7.745,11.083,10.195,10.243,6.055,11.704,11.448,11.663,8.921,11.478,10.621,11.001,8.651,11.023,9.841,9.75,7.426,10.088,9.326,8.235,7.942,10.33,10.779,10.424,8.076,8.32,8.393,7.199,5.481,6.728,7.164,6.211,5.734,5.858,6.181,5.49,4.265,5.772,5.359,4.605,3.866,3.129,4.115,3.062,3.043,3.102,3.119,3.42
total-provision-income-taxes,1.482,2.044,2.392,0.873,2.016,2.472,2.42,-0.093,3.795,0.519,1.526,2.173,3.469,2.745,3.298,0.005,3.905,3.974,4.061,2.881,3.793,3.739,3.8,2.883,3.35,3.335,3.115,2.532,2.829,3.227,2.858,2.555,3.556,3.76,3.566,2.652,2.92,2.962,2.502,1.889,2.268,2.507,2.077,1.85,1.866,2.046,1.834,1.123,1.662,1.741,1.469,0.888,0.433,1.295,0.956,0.892,0.861,1.012,1.126
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,9.595,9.664,9.438,7.75,9.221,8.797,8.487,8.646,7.971,10.026,9.95,5.572,7.614,7.45,6.945,6.05,7.799,7.474,7.602,6.04,7.685,6.882,7.201,5.768,7.673,6.506,6.635,4.894,7.259,6.099,5.377,5.387,6.774,7.019,6.858,5.424,5.4,5.431,4.697,3.592,4.46,4.657,4.134,3.884,3.992,4.135,3.656,3.142,4.11,3.618,3.136,2.978,2.696,2.82,2.106,2.151,2.241,2.107,2.294
income-from-discontinued-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,,,,0.165,
net-income,9.595,9.664,9.438,7.75,9.221,8.797,8.487,8.646,7.971,10.026,9.95,5.572,7.614,7.45,6.945,6.05,7.799,7.474,7.602,6.04,7.685,6.882,7.201,5.768,7.673,6.506,6.635,4.894,7.259,6.099,5.377,5.387,6.774,7.019,6.858,5.424,5.4,5.431,4.697,3.592,4.46,4.657,4.134,3.884,3.992,4.135,3.656,3.142,4.11,3.618,3.136,2.978,2.696,2.985,2.106,2.151,2.241,2.272,2.294
