,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,146.815,168.182,147.953,155.828,154.246,146.791,141.425,148.493,125.673,133.313,113.733,125.59,122.86,121.512,119.758,128.514,118.444,116.934,110.324,112.161,113.796,112.561,104.707,121.592,127.754,125.809,116.607,133.096,113.217,120.069,107.314,99.667,92.356,89.346,82.457,87.167,80.022,70.726,64.952,66.318,59.164,53.814,49.941,52.404,48.965,44.183,38.943,41.668,37.684,35.061,32.238,33.621,21.091,16.85,16.378,17.228,17.435,13.316,12.045
cost-goods-sold,26.895,24.794,24.278,-6.856,22.728,21.973,21.031,16.336,13.88,14.331,13.99,-15.614,23.926,24.208,27.734,28.949,26.913,27.816,24.53,23.675,24.17,24.775,20.857,22.825,24.841,26.238,26.99,28.113,26.829,25.42,23.857,22.207,19.66,20.442,18.379,18.875,17.884,15.309,14.734,13.926,13.462,13.385,12.205,14.45,12.622,11.313,11.122,10.71,10.511,9.997,9.285,8.442,6.648,5.142,5.382,5.35,5.31,4.748,3.851
gross-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,84.49,86.358,86.698,82.172,86.366,81.72,88.077,84.517,71.252,79.406,72.528,70.365,71.429,67.532,69.326,69.276,64.923,63.166,64.028,75.072,61.709,62.153,63.41,65.18,67.696,62.793,59.783,53.435,54.328,54.918,54.14,49.227,42.322,42.199,42.015,41.299,37.63,34.889,32.771,30.573,26.513,24.558,23.662,22.481,21.656,19.752,18.824,25.803,14.422,13.387,13.073,18.615,8.992,8.068,7.878,7.849,6.974,6.183,5.939
other-operating-income-expenses,-14.207,-12.316,-13.105,-45.384,-12.979,-34.24,-12.263,-19.806,-19.513,-17.843,-16.986,-44.467,-8.465,-6.407,-5.776,-8.453,-6.551,-7.153,-6.738,-6.373,-6.817,-5.915,-5.483,-6.166,-6.035,-7.653,-6.637,-6.282,-3.198,-5.986,-5.127,-4.606,-4.637,-4.597,-4.214,-4.777,-4.565,-3.945,-3.228,-4.189,-3.617,-3.215,-2.998,-2.861,-2.711,-3.114,-2.145,3.564,-3.928,-3.333,-2.843,0.904,-2.13,-1.892,-1.41,-1.624,-1.472,-1.679,-1.469
operating-expenses,129.75,127.634,128.247,127.98,130.015,147.554,129.503,129.227,112.812,118.952,109.79,106.8319,110.21,105.16,109.849,113.691,105.428,105.182,102.343,112.252,99.856,100.003,96.91,101.331,106.471,105.443,101.339,95.934,92.504,94.473,91.273,79.442,68.279,68.886,66.348,66.602,61.744,55.541,52.236,50.111,44.803,42.374,40.081,40.976,38.194,35.341,33.254,34.111,30.015,27.88,26.364,29.746,20.597,15.102,14.67,14.823,13.756,12.61,11.259
operating-income,17.065,40.548,19.706,27.848,24.231,-0.763,11.922,19.266,12.861,14.361,3.943,18.7581,12.65,16.352,9.909,14.823,13.016,11.752,7.981,-0.091,13.94,12.558,7.797,20.261,21.283,20.366,15.268,37.162,20.713,25.596,16.041,20.2249,24.077,20.46,16.109,20.565,18.278,15.185,12.716,16.207,14.361,11.44,9.86,11.428,10.771,8.842,5.689,7.557,7.669,7.181,5.874,3.875,0.494,1.748,1.708,2.405,3.679,0.706,0.786
total-non-operating-income-expense,6.23,-1.887,-1.735,-2.259,-2.588,-2.846,-2.528,-3.044,-3.095,-2.306,-2.131,-2.098,-2.016,-2.04,-2.044,-1.955,-1.937,-1.928,-1.943,-1.942,-1.95,-1.927,-2.055,-2.326,-2.3,-3.254,-3.708,-4.042,-4.085,-3.947,-4.093,-0.607,0.16,0.27,0.269,-0.041,-0.023,0.001,-0.006,-0.234,-0.208,-0.222,-0.19,-0.155,-0.18,-0.219,-0.218,-0.371,-0.326,-0.431,-0.604,-0.535,0.119,0.573,0.515,0.462,0.328,0.254,0.194
pre-tax-income,23.295,38.661,17.971,25.589,21.643,-3.609,9.394,16.222,9.766,12.055,1.812,16.66,10.634,14.312,7.865,12.868,11.079,9.824,6.038,-2.033,11.99,10.631,5.742,17.935,18.983,17.112,11.56,33.12,16.628,21.649,11.948,19.618,24.237,20.73,16.378,20.524,18.255,15.186,12.71,15.973,14.153,11.218,9.67,11.273,10.591,8.623,5.471,7.186,7.343,6.75,5.27,3.34,0.613,2.321,2.223,2.867,4.007,0.96,0.98
total-provision-income-taxes,2.159,9.561,-1.671,-7.802,3.069,-0.242,3.003,-9.501,3.394,5.538,0.37,7.499,-3.412,4.443,3.305,4.143,4.217,4.406,2.516,0.361,5.04,4.593,2.389,6.842,7.475,6.692,4.584,13.134,6.121,8.669,4.905,8.487,9.822,8.307,6.562,8.169,7.209,6.074,5.131,6.647,5.774,4.58,3.965,4.215,4.448,3.622,2.298,3.15,3.202,2.943,2.298,1.475,0.248,0.947,0.918,0.21,0.2,0.028,0.027
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
