,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,104.672,101.713,95.577,76.476,69.096,67.746,63.423,61.422,59.137,62.264,57.428,48.214,60.761,63.129,59.704,27.28,25.126,24.37,23.026,25.0,23.217,20.67,18.182,18.323,16.884,15.603,15.657,14.894,14.202,15.611,15.16,12.893,11.32,10.466,8.805,8.755,8.708,8.49,8.418,7.799,7.297,7.459,6.914,5.9204,5.0508,4.8814,4.1628,3.7953,3.1227,2.344,2.2427,1.7628,1.6019,1.7675,1.3438,0.7509,0.5593,0.3449,0.2302
cost-goods-sold,53.84,52.747,48.462,39.365,36.775,37.216,36.12,34.661,34.242,34.912,34.48,33.233,33.416,34.524,32.531,15.052,13.955,13.557,13.482,13.528,12.923,10.431,9.473,9.16,8.713,8.446,8.411,8.461,8.31,8.244,8.016,7.06,6.246,5.81,4.94,4.851,4.818,4.575,4.344,4.107,3.672,3.384,3.091,2.7763,2.5353,2.1838,1.8585,1.8989,1.5213,1.1658,0.9367,0.7357,0.7209,0.7258,0.5768,0.4842,0.3015,0.1824,0.1646
gross-profit,50.832,48.966,47.115,37.111,32.321,30.53,27.303,26.761,24.895,27.352,22.948,14.981,27.345,28.605,27.173,12.228,11.171,10.813,9.544,11.472,10.294,10.239,8.709,9.163,8.171,7.157,7.246,6.433,5.892,7.367,7.144,5.833,5.074,4.656,3.865,3.904,3.89,3.915,4.074,3.692,3.625,4.075,3.823,3.1441,2.5155,2.6976,2.3043,1.8964,1.6014,1.1782,1.3059,1.0271,0.881,1.0417,0.767,0.2667,0.2579,0.1625,0.0656
research-development-expenses,2.611,2.587,1.209,0.526,0.446,1.073,0.956,0.557,1.27,0.947,0.862,0.93,0.967,1.306,1.446,1.855,0.871,0.803,0.669,0.414,1.014,0.633,0.628,0.649,0.34,0.616,0.835,0.448,0.808,0.528,0.497,0.127,0.125,0.172,0.119,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,44.562,41.901,43.358,33.764,27.955,28.663,23.842,22.499,24.631,24.564,22.666,13.942,24.983,25.106,23.805,15.589,10.186,9.982,9.436,9.739,9.353,9.028,7.687,7.31,6.671,6.036,6.106,5.79,5.768,6.0,5.786,5.332,4.907,4.598,4.457,4.467,4.902,4.712,4.665,5.08,4.251,3.937,3.675,3.8392,2.6356,2.5561,2.5146,3.4589,2.1783,2.0592,1.4265,1.4183,0.7657,0.8021,0.5907,0.5715,0.4362,0.2918,0.2536
other-operating-income-expenses,,,,,,,,,-1.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,101.013,97.235,93.029,73.655,65.176,66.952,60.918,57.717,61.201,60.423,58.008,51.569,59.366,60.936,57.782,32.496,25.012,24.342,23.587,23.681,23.29,20.092,17.788,17.119,15.724,15.098,15.352,14.699,14.886,14.772,14.299,12.519,11.278,10.58,9.516,9.318,9.72,9.287,9.009,9.187,7.923,7.321,6.766,6.4161,5.2459,4.8091,4.4281,5.152,3.714,3.3175,2.4622,1.9224,1.57,1.6062,1.2374,0.9764,0.7376,0.5262,0.4454
operating-income,3.659,4.478,2.548,2.821,3.92,0.794,2.505,3.705,-2.064,1.841,-0.58,-3.355,1.395,2.193,1.922,-5.216,0.114,0.028,-0.561,1.319,-0.073,0.578,0.394,1.204,1.16,0.505,0.305,0.195,-0.684,0.839,0.861,0.374,0.042,-0.114,-0.711,-0.563,-1.012,-0.797,-0.591,-1.388,-0.626,0.138,0.148,-0.4958,-0.1951,0.0723,-0.2654,-1.3567,-0.5913,-0.9735,-0.2195,-0.1596,0.0319,0.1613,0.1064,-0.2255,-0.1783,-0.1814,-0.2152
total-non-operating-income-expense,-0.168,-2.312,-6.995,-1.419,-1.843,-1.531,-1.423,-1.379,-1.398,-1.411,-1.364,-5.489,-1.468,-1.448,-1.593,1.769,-0.239,-0.189,-0.195,-0.193,-0.218,-0.253,-0.265,-0.241,-0.231,-0.232,-0.285,-0.309,-0.291,-0.288,-0.258,-0.222,-0.185,-0.179,-0.182,0.186,-0.186,-0.181,-0.159,-0.141,-0.129,-0.13,-0.115,,,,,,,,,,,,,-0.1352,-0.0616,,
pre-tax-income,3.491,2.166,-4.447,1.402,2.077,-0.737,1.082,2.326,-3.462,0.43,-1.944,-8.844,-0.073,0.745,0.329,-3.447,-0.125,-0.161,-0.756,1.126,-0.291,0.325,0.129,0.963,0.929,0.273,0.02,-0.114,-0.975,0.551,0.603,0.152,-0.143,-0.293,-0.893,-0.377,-1.198,-0.978,-0.75,-1.529,-0.755,0.008,0.033,-0.9944,-0.1951,0.0723,-0.2654,-1.5959,-0.5913,-0.9735,-0.2195,-0.4292,0.0319,0.1613,0.1064,-0.3607,-0.2399,-0.1814,-0.2152
total-provision-income-taxes,1.348,0.175,-2.023,1.049,0.054,-0.357,0.438,-2.224,0.802,-0.053,-0.779,-2.201,-0.006,0.332,0.174,-1.974,,0.015,0.005,0.079,,0.051,0.027,0.106,0.029,0.0,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,2.143,1.991,-2.424,0.353,2.023,5.924,-2.212,1.859,-6.915,-2.156,-3.731,-14.616,-5.634,-5.154,-5.412,-1.595,-0.125,-0.176,-0.761,1.047,-0.291,0.274,0.102,0.857,0.9,0.273,0.003,-0.114,-0.975,0.551,0.603,0.152,-0.143,-0.293,-0.893,-0.377,-1.198,-0.978,-0.75,-1.529,-0.755,0.008,0.033,-0.9944,-0.1951,0.0723,-0.2654,-1.5959,-0.5913,-0.9735,-0.2195,-0.4292,0.0319,0.1613,0.1064,-0.3607,-0.2399,-0.1814,-0.2152
ebitda,10.96,12.202,10.528,8.971,9.524,6.155,7.664,9.466,3.631,7.602,5.234,5.815,7.608,7.723,7.715,-3.328,1.929,1.788,1.118,2.821,1.595,1.895,1.613,2.346,2.292,1.634,1.363,1.347,0.326,1.761,1.633,0.985,0.572,0.371,-0.212,-0.068,-0.543,-0.364,-0.158,-0.995,-0.299,0.421,0.398,-0.2494,0.0823,0.3221,-0.045,-1.2185,-0.4441,-0.7329,-0.0333,-0.0668,0.171,0.3527,0.2214,-0.1608,-0.1249,-0.0934,-0.161
ebit,3.659,4.478,2.548,2.821,3.92,0.794,2.505,3.705,-2.064,1.841,-0.58,-3.355,1.395,2.193,1.922,-5.216,0.114,0.028,-0.561,1.319,-0.073,0.578,0.394,1.204,1.16,0.505,0.305,0.195,-0.684,0.839,0.861,0.374,0.042,-0.114,-0.711,-0.563,-1.012,-0.797,-0.591,-1.388,-0.626,0.138,0.148,-0.6951,-0.1201,0.1415,-0.2103,-1.5625,-0.5769,-0.8809,-0.1206,-0.3912,0.1153,0.2396,0.1763,-0.3047,-0.1783,-0.1293,-0.188
