,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,19.94,15.715,79.891,6.4506,12.802,15.895,1.636,8.3543,3.3594,4.2076,26.9558,5.576,4.4462,6.5923,5.9589,7.6388,6.8482,6.3767,3.9533,1.6191,1.5634,3.0741,0.7209,0.3926,0.736,0.8074,1.1092,1.0902,0.8688,0.6268,13.3749,0.6438,0.6537,0.7864,0.6719,0.9936,0.6244,0.8052,0.9364,0.5468,0.8965,1.2698,0.6214,0.5216,0.6846,0.5947,0.8502,0.8933,0.8626,1.4436,2.3528,0.3197,0.2165,0.0958,0.0602,0.3484,0.0765,0.0847,0.1204
cost-goods-sold,,,,,,,,,,,,,,,,,,,,,,,,0.0066,0.0801,0.1767,0.2728,0.3026,0.2172,0.1285,0.0237,,,,,,0.065,0.0579,,,,,,,,,,,,,,,,,,,,,
gross-profit,19.94,15.715,79.891,6.4506,12.802,15.895,1.636,8.3543,3.3594,4.2076,26.9558,5.576,4.4462,6.5923,5.9589,7.6388,6.8482,6.3767,3.9533,1.6191,1.5634,3.0741,0.7209,0.386,0.6559,0.6307,0.8365,0.7876,0.6516,0.4983,13.3513,0.6438,0.6537,0.7864,0.6719,0.9936,0.5594,0.7473,0.9364,0.5468,0.8965,1.2698,0.6214,0.5216,0.6846,0.5947,0.8502,0.8933,0.8626,1.4436,2.3528,0.3197,0.2165,0.0958,0.0602,0.3484,0.0765,0.0847,0.1204
research-development-expenses,46.132,45.243,40.13,36.0314,29.854,29.274,29.441,31.8722,25.7887,25.8244,32.64,25.9831,21.588,22.3618,25.0385,17.9489,18.5021,24.7731,9.2201,7.3695,5.2846,5.2227,4.4725,3.2416,3.8929,3.3168,2.5541,2.3703,2.6059,2.9111,2.6768,2.8557,2.5277,2.8236,2.8154,2.7953,2.8222,2.6289,4.6313,3.2222,3.7472,5.0277,4.9054,3.6977,5.3958,5.8388,5.7307,3.643,6.1327,6.0506,5.9623,6.0156,6.2518,7.8663,8.5099,10.6884,11.9949,13.0924,11.3038
selling-general-administrative-expenses,11.512,11.405,10.805,9.7237,9.203,9.485,8.928,9.7846,8.0508,8.1363,7.7695,8.6697,8.1073,7.1172,9.2315,8.4594,6.4079,8.0156,5.4871,5.0399,4.9197,6.1266,5.1635,3.3723,3.5778,4.6422,2.8915,2.6458,2.5869,3.3586,2.8739,2.71,2.5669,2.6643,2.8789,3.154,2.6241,2.7674,3.5661,2.5213,3.5161,4.1695,3.9036,3.6902,5.1322,5.7366,5.2729,3.7301,4.5799,4.3966,4.3348,5.2645,4.7406,5.407,5.8756,6.3608,5.2363,7.471,6.8001
other-operating-income-expenses,1.781,-0.213,-2.748,-0.121,0.18,6.292,-5.016,3.311,-1.184,0.865,0.196,9.401,-10.975,-0.721,0.342,0.623,6.994,-6.783,-7.5377,-6.5353,0.969,-0.224,-0.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,55.863,56.861,53.683,45.8761,38.877,32.467,43.385,38.3458,35.0235,33.0957,40.2135,25.2518,40.6703,30.2,33.928,25.7853,17.916,39.5718,22.245,18.9447,9.2353,11.5733,10.545,6.6204,7.5508,8.1357,5.7184,5.3188,5.41,6.3982,5.5743,5.5657,5.0946,5.4879,5.6943,5.9492,5.5114,5.4541,8.1974,5.7435,7.2633,9.1972,8.809,7.3878,10.528,11.5753,11.0037,7.3732,10.7125,10.4472,10.297,11.2801,10.9923,13.9183,15.1147,18.0391,17.2312,21.1696,18.1039
operating-income,-35.923,-41.146,26.208,-39.4256,-26.075,-16.572,-41.749,-29.9915,-31.6641,-28.8881,-13.2577,-19.6758,-36.2241,-23.6077,-27.9691,-18.1465,-11.0678,-33.1951,-18.2917,-17.3256,-7.6719,-8.4992,-9.8242,-6.2278,-6.8148,-7.3283,-4.6092,-4.2286,-4.5412,-5.7714,7.8006,-4.922,-4.4409,-4.7015,-5.0224,-4.9557,-4.8869,-4.649,-7.261,-5.1968,-6.3668,-7.9274,-8.1876,-6.8662,-9.8434,-10.9806,-10.1534,-6.4799,-9.8499,-9.0036,-7.9442,-10.9604,-10.7759,-13.8226,-15.0545,-17.6907,-17.1547,-21.0849,-17.9835
total-non-operating-income-expense,-10.354,-10.721,-8.773,-9.4225,-7.655,-8.632,-12.513,-5.043,-5.1776,-2.8249,-3.8455,-6.4475,-4.5494,-4.7121,-3.8094,-2.8476,-2.0545,-7.2153,-0.4498,-8.6527,-0.4374,0.4582,9.4667,0.4505,-0.5039,-3.8133,-1.2258,-1.2115,-1.1882,-1.1516,-1.033,-1.0985,-1.0935,-1.0561,-0.9413,2.5396,-0.8205,-0.3228,-1.5501,7.0563,-4.2458,-4.1604,-1.2888,10.9413,-1.4012,-1.2797,-1.2174,-2.1199,-0.9364,-0.8489,-0.7522,-0.5763,-0.2456,-0.2659,-0.1796,-0.0266,-0.1003,-0.0431,-0.0197
pre-tax-income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,-45.526,-50.686,18.454,-47.806,-33.177,-24.723,-54.193,-35.0861,-36.8931,-31.7644,-17.1544,-26.1745,-40.8246,-28.3709,-31.8294,-15.6579,-13.173,-40.4611,-18.7921,-26.0289,-8.1605,-8.0921,-0.4085,-5.8283,-7.3696,-11.1924,-8.8422,-5.6389,-5.927,-7.1206,6.57,-6.2181,-5.732,-5.9552,-6.1614,-2.6137,-5.905,-5.1694,-9.0087,1.6619,-10.8102,-12.2854,-9.674,3.8774,-11.4422,-12.458,-11.5685,-8.7974,-10.9839,-10.0501,-8.8941,-11.7343,-11.2191,-14.2861,-15.4317,-17.915,-17.4526,-21.3256,-18.2009
ebitda,-34.245,-39.463,27.848,-37.8826,-24.439,-15.021,-40.191,-28.5471,-30.1594,-27.3587,-11.7299,-18.3865,-35.0855,-22.3323,-26.7247,-17.5922,-10.5499,-32.7551,-17.8462,-16.7607,-7.2422,-8.1764,-9.5576,-6.0897,-6.6786,-7.1633,-4.4622,-4.0931,-4.1468,-5.2282,8.3503,-4.3659,-3.8782,-4.1349,-4.4553,-4.2628,-4.0232,-3.7718,-6.2569,-4.1949,-5.354,-6.8899,-7.1313,-5.7792,-8.7369,-9.8593,-8.8341,-5.1933,-8.498,-7.6391,-6.5659,-9.5568,-9.4231,-12.4078,-13.5699,-16.2437,-15.7212,-19.6762,-16.6791
ebit,-35.923,-41.146,26.208,-39.4256,-26.075,-16.572,-41.749,-29.9915,-31.6641,-28.8881,-13.2577,-19.6758,-36.2241,-23.6077,-27.9691,-18.1465,-11.0678,-33.1951,-18.2917,-17.3256,-7.6719,-8.4992,-9.8242,-6.2278,-6.8148,-7.3283,-4.6092,-4.2286,-4.5412,-5.7714,7.8006,-4.922,-4.4409,-4.7015,-5.0224,-4.9557,-4.8869,-4.649,-7.261,-5.1968,-6.3668,-7.9274,-8.1876,-6.8663,-9.8434,-10.9806,-10.1534,-6.4799,-9.8499,-9.0036,-7.9442,-10.9604,-10.7759,-13.8226,-15.0545,-17.6907,-17.1547,-21.0849,-17.9835
basic-shares-outstanding,137.619,134.636,129.7,110.772,114.977,105.113,102.576,98.415,99.892,99.202,93.508,87.07,87.207,86.965,86.687,78.212,84.569,76.375,66.667,59.754,62.832,62.6078,50.557,29.7656,30.3454,27.846,25.072,23.629,24.529,22.947,22.336,19.899,20.225,19.004,18.811,16.108,16.516,15.9624,15.1667,13.1695,14.3032,12.1894,11.1474,10.5436,11.037,10.7665,9.2929,7.7536,7.7399,7.6652,7.6619,7.6364,7.6429,7.6444,7.6185,7.5977,7.6,7.5955,7.5954
shares-outstanding,137.619,134.636,148.59,110.772,114.977,105.113,102.576,98.415,99.892,99.202,93.508,87.07,87.207,86.965,86.687,78.212,84.569,76.375,66.667,59.754,62.832,62.6078,50.557,29.7656,30.3454,27.846,25.072,23.629,24.529,22.947,22.338,19.899,20.225,19.004,18.811,16.108,16.516,15.9624,15.1667,13.1695,14.3032,12.1894,11.1474,10.5436,11.037,10.7665,9.2929,7.7536,7.7399,7.6652,7.6619,7.6364,7.6429,7.6444,7.6185,7.5977,7.6,7.5955,7.5954
eps-basic-net-earnings-per-share,-0.33,-0.38,0.14,-0.38,-0.29,-0.24,-0.53,-0.36,-0.37,-0.32,-0.18,-0.29,-0.47,-0.33,-0.37,-0.16,-0.16,-0.53,-0.28,-0.44,-0.13,-0.13,-0.01,-0.13,-0.24,-0.4,-0.35,-0.25,-0.24,-0.31,0.29,-0.29,-0.28,-0.31,-0.33,-0.1502,-0.36,-0.2999,-0.5999,0.2795,-0.7798,-1.0198,-0.8398,0.4199,-1.0198,-1.1398,-1.2597,-1.0798,-1.4397,-1.3197,-1.1398,-1.5597,-1.4397,-1.8596,-2.0396,-2.3395,-2.2795,-2.8194,-2.3995
eps-earnings-per-share-diluted,-0.33,-0.38,0.12,-0.38,-0.29,-0.24,-0.53,-0.36,-0.37,-0.32,-0.18,-0.29,-0.47,-0.33,-0.37,-0.16,-0.16,-0.53,-0.28,-0.44,-0.13,-0.13,-0.01,-0.13,-0.24,-0.4,-0.35,-0.25,-0.24,-0.31,0.29,-0.29,-0.28,-0.31,-0.33,-0.1502,-0.36,-0.2999,-0.5999,0.2795,-0.7798,-1.0198,-0.8398,0.4199,-1.0198,-1.1398,-1.2597,-1.0798,-1.4397,-1.3197,-1.1398,-1.5597,-1.4397,-1.8596,-2.0396,-2.3395,-2.2795,-2.8194,-2.3995
