,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,117.251,126.373,116.231,117.349,113.122,115.098,108.342,109.203,103.032,104.251,97.565,90.864,88.344,90.43,86.908,86.724,84.049,83.288,77.241,79.39,77.716,78.201,69.767,68.605,65.828,66.869,62.756,61.008,62.102,63.959,62.582,55.195,59.675,59.912,56.741,53.327,53.398,54.103,50.405,50.416,51.037,51.787,48.169,47.814,47.232,47.389,45.251,44.154,37.453,35.459,34.62,33.937,33.125,34.629,33.503,28.886,32.916,33.576,30.878
cost-goods-sold,89.879,94.948,89.513,92.13,87.046,87.944,85.128,85.059,81.84,79.717,76.818,72.071,68.679,67.371,66.413,65.219,65.177,62.146,60.399,60.45,58.97,56.366,53.121,52.467,49.7,49.282,47.908,46.667,46.66,46.965,46.449,45.173,45.881,43.023,41.578,39.817,38.867,38.602,37.934,37.873,38.052,37.429,36.324,37.114,36.624,35.398,34.452,33.793,28.449,26.107,25.976,25.238,24.681,24.6,24.832,19.567,23.464,23.825,22.448
gross-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,100.435,106.475,100.806,102.545,97.689,98.072,95.291,95.241,90.144,88.573,85.365,79.91,76.289,75.397,75.417,74.113,72.1,69.739,68.056,68.635,66.438,63.98,60.253,59.233,55.924,55.81,54.321,52.606,52.567,53.361,52.711,51.983,51.023,49.03,48.059,45.526,44.665,44.113,43.739,44.303,43.842,43.3,41.712,42.166,41.301,40.829,39.514,38.417,32.658,30.243,30.333,29.347,28.817,29.087,29.347,23.723,27.536,27.981,26.489
operating-income,16.816,19.898,15.425,14.804,15.433,17.026,13.051,13.962,12.888,15.678,12.2,10.954,12.055,15.033,11.491,12.611,11.949,13.549,9.185,10.755,11.278,14.221,9.514,9.372,9.904,11.059,8.435,8.402,9.535,10.598,9.871,3.212,8.652,10.882,8.682,7.801,8.733,9.99,6.666,6.113,7.195,8.487,6.457,5.648,5.931,6.56,5.737,5.737,4.795,5.216,4.287,4.59,4.308,5.542,4.156,5.163,5.38,5.595,4.389
total-non-operating-income-expense,-0.55,5.22,-0.342,1.504,-0.563,-0.523,-0.521,-7.253,-3.162,-6.203,-4.354,-1.291,-3.168,-3.56,-3.366,-6.441,-0.231,-0.229,-0.257,-6.617,-0.235,-0.332,-0.252,-0.137,-0.131,-0.13,-0.133,-0.106,-0.141,-0.144,-0.16,5.272,-0.145,-0.107,-0.071,-0.038,-0.049,-0.079,0.516,-0.057,-0.091,-0.111,-0.085,-0.111,-0.182,0.135,-0.124,4.006,-1.366,-1.394,-1.274,-1.229,-1.275,-1.434,-1.408,-2.279,-1.078,-1.119,-1.136
pre-tax-income,16.266,25.118,15.083,16.308,14.87,16.503,12.53,6.709,9.726,9.475,7.846,9.663,8.887,11.473,8.125,6.17,11.718,13.32,8.928,4.138,11.043,13.889,9.262,9.234,9.773,10.93,8.302,8.296,9.394,10.454,9.711,8.484,8.507,10.775,8.611,7.763,8.684,9.911,7.182,6.056,7.104,8.376,6.372,5.537,5.749,6.695,5.613,9.743,3.429,3.822,3.013,3.361,3.033,4.108,2.748,2.92,4.266,4.476,3.253
total-provision-income-taxes,3.197,5.318,2.708,2.635,2.991,3.267,2.476,-1.997,3.132,3.085,1.812,3.153,2.753,3.802,2.172,3.013,3.654,4.203,2.777,1.985,3.625,4.469,2.939,3.438,3.017,3.288,2.493,2.184,2.992,3.14,2.899,1.446,2.654,3.172,2.426,1.405,2.507,2.877,2.051,1.849,1.964,2.342,1.779,1.451,1.635,1.863,1.556,1.534,1.297,1.465,1.169,1.275,1.159,1.581,1.042,1.125,1.674,1.714,1.224
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,13.069,19.8,12.375,13.673,11.879,13.236,10.054,8.706,6.594,6.39,6.034,6.51,6.134,7.671,5.953,3.157,8.064,9.117,6.151,2.153,7.418,9.42,6.323,5.796,6.756,7.642,5.809,6.112,6.402,7.314,6.812,7.038,5.853,7.603,6.185,6.358,6.177,7.034,5.131,4.207,5.14,6.034,4.593,4.086,4.114,4.832,4.057,8.209,2.132,2.357,1.844,2.086,1.874,2.527,1.706,1.795,2.592,2.762,2.029
