,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,1.775,1.448,5.887,2.729,1.454,12.494,3.976,3.89,8.76,3.099,9.437,8.983,7.763,4.787,4.82,4.602,10.987,25.842,6.826,5.446,3.238,1.466,3.458,10.567,2.389,0.821,3.554,4.101,5.761,4.21,12.221,5.224,5.249,3.735,5.435,16.694,12.0,7.616,26.071,54.896,10.548,4.787,4.359,34.2404,8.894,2.659,10.768,28.1719,20.463,13.444,9.159,2.0929,1.79,1.558,0.771,0.0209,0.032,0.058,0.041
cost-goods-sold,,,1.399,,,,,,1.142,,,,,,,0.007,1.346,,0.015,,,,,,,,,,,,,,,,,,,,0.086,,,,,,,,,,,,,,,,,,,,
gross-profit,1.775,1.448,4.488,2.729,1.454,12.494,3.976,3.89,7.618,3.099,9.437,8.983,7.763,4.787,4.82,4.595,9.641,25.842,6.811,5.446,3.238,1.466,3.458,10.567,2.389,0.821,3.554,4.101,5.761,4.21,12.221,5.224,5.249,3.735,5.435,16.694,12.0,7.616,25.985,54.896,10.548,4.787,4.359,34.2404,8.894,2.659,10.768,28.1719,20.463,13.444,9.159,2.0929,1.79,1.558,0.771,0.0209,0.032,0.058,0.041
research-development-expenses,25.12,27.681,27.493,23.431,22.006,21.01,18.441,16.924,17.509,15.759,16.77,12.158,14.105,14.166,20.579,19.047,20.067,16.524,17.12,18.51,13.036,11.067,9.183,15.466,7.735,11.527,7.215,8.786,12.072,12.777,15.525,14.303,15.101,14.442,13.403,25.049,19.197,14.737,24.917,32.978,18.181,11.213,11.289,22.0596,15.996,13.373,21.898,29.114,29.73,19.013,16.195,11.2004,16.65,11.19,8.043,6.0404,7.164,5.263,5.175
selling-general-administrative-expenses,11.735,8.659,6.238,4.49,7.923,9.492,7.609,4.698,3.343,2.834,3.058,2.561,2.756,2.724,3.212,2.721,2.731,3.534,4.061,2.048,1.812,2.013,1.588,1.418,1.579,1.432,1.578,4.233,1.591,1.609,1.697,1.961,2.953,3.536,3.531,0.919,3.793,3.209,3.797,2.288,3.064,2.313,2.457,2.3762,2.471,2.666,2.886,2.486,2.595,2.013,2.372,1.6304,1.599,1.384,1.495,1.4683,0.795,0.727,0.696
other-operating-income-expenses,-0.018,-0.026,-0.087,-0.07,-0.018,-0.243,-0.14,-0.129,-0.115,-0.022,-0.294,-0.155,-0.143,-0.027,-0.077,-0.021,-0.005,-0.442,-0.06,-0.043,0.0,-0.005,-0.073,-0.017,,-0.004,-0.077,-0.018,-0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,36.873,36.366,35.217,27.991,29.947,30.745,26.19,21.751,22.109,18.615,20.122,17.171,17.004,16.917,23.868,21.796,24.149,20.5,21.256,20.602,14.848,13.085,10.844,16.901,9.314,12.963,8.87,14.796,13.777,14.386,17.222,16.264,18.054,17.978,16.934,27.002,22.99,17.946,28.8,39.81,21.245,13.526,13.746,24.4359,18.467,16.039,24.784,31.6,32.325,21.026,18.567,12.8307,18.249,12.574,9.538,7.5087,7.959,5.99,5.871
operating-income,-35.098,-34.918,-29.33,-25.262,-28.493,-18.251,-22.214,-17.861,-13.349,-15.516,-10.685,-8.188,-9.241,-12.13,-19.048,-17.194,-13.162,5.342,-14.43,-15.156,-11.61,-11.619,-7.386,-6.334,-6.925,-12.142,-5.316,-10.695,-8.016,-10.176,-5.001,-11.04,-12.805,-14.243,-11.499,-10.308,-10.99,-10.33,-2.729,15.086,-10.697,-8.739,-9.387,9.8045,-9.573,-13.38,-14.016,-3.4281,-11.862,-7.582,-9.408,-10.7378,-16.459,-11.016,-8.767,-7.4878,-7.927,-5.932,-5.83
total-non-operating-income-expense,-2.494,-2.711,-1.724,-2.17,-1.104,-0.195,-3.563,-1.682,-1.785,-1.37,-3.534,3.685,-2.287,-4.151,-3.784,-0.941,-1.459,-0.441,-0.734,3.484,2.879,-3.03,-2.751,0.905,-1.076,-0.03,0.81,-0.358,-1.684,-2.1,-1.051,-2.151,-1.654,-2.028,-1.528,0.107,0.126,0.137,0.134,0.066,0.07,0.055,0.095,0.2659,0.578,0.671,0.918,1.1445,0.878,0.619,0.583,0.688,0.856,0.933,0.885,0.3271,0.282,0.284,0.185
pre-tax-income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
