,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,57616.0,55728.0,52429.0,56208.0,53075.0,52607.0,51628.0,53617.0,52061.0,51051.0,48713.0,50130.0,49957.0,49733.0,46678.0,47899.0,48761.0,47546.0,44925.0,46484.0,44160.0,43476.0,37832.0,34336.0,32985.0,32239.0,30643.0,31099.0,29755.0,30699.0,31286.0,30839.0,30216.0,29980.0,28853.0,28247.0,27534.0,27450.0,26643.0,28272.0,27130.0,26657.0,26224.0,27130.0,26574.0,26704.0,26231.0,26494.0,24450.0,24528.0,24165.0,23111.0,22386.0,23315.0,22522.0,22240.0,21253.0,20968.0,19230.0
cost-goods-sold,54749.0,52941.0,49228.0,53238.0,50271.0,49828.0,48553.0,50902.0,49227.0,48491.0,45917.0,47318.0,47201.0,46826.0,43826.0,45027.0,45917.0,44698.0,42008.0,43586.0,41296.0,40744.0,35281.0,32486.0,30964.0,30309.0,28651.0,29454.0,28072.0,29138.0,29606.0,29273.0,28569.0,28471.0,27102.0,26786.0,26168.0,26058.0,25060.0,26817.0,25795.0,25354.0,24759.0,25787.0,25272.0,25436.0,24784.0,25290.0,23269.0,23351.0,22914.0,22050.0,21362.0,22319.0,21512.0,21266.0,20385.0,20043.0,18304.0
gross-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-operating-income-expenses,-2196.0,-2130.0,,-2156.0,-2033.0,-2030.0,5957.0,-1984.0,-2009.0,-1927.0,9749.0,-1981.0,-1886.0,-1935.0,,-1952.0,-1890.0,-1917.0,6076.0,-2098.0,-2077.0,-2051.0,3899.0,-1357.0,-1335.0,-1275.0,3218.0,-1147.0,-1077.0,-1066.0,3131.0,-1074.0,-1169.0,-1037.0,2808.0,-1154.0,-949.0,-918.0,2678.0,-946.0,-868.0,-844.0,2722.0,-1397.0,-921.0,-897.0,2570.0,-922.0,-822.0,-821.0,2191.0,-743.0,-718.0,-724.0,1927.0,-666.0,-642.0,-664.0,1795.0
operating-expenses,56990.0,55094.0,52998.0,55525.0,52386.0,52524.0,52572.0,52783.0,51822.0,50418.0,43974.0,49299.0,49377.0,48761.0,45938.0,46979.0,47807.0,46615.0,44225.0,45684.0,43373.0,42795.0,37227.0,33843.0,32299.0,31584.0,29976.0,30601.0,29149.0,30123.0,30604.0,30347.0,29738.0,29508.0,28230.0,27940.0,27117.0,26976.0,26070.0,27763.0,26663.0,26198.0,25726.0,27184.0,26193.0,26333.0,25750.0,26212.0,24091.0,24172.0,23797.0,22793.0,22080.0,23043.0,22191.0,21932.0,21027.0,20707.0,18867.0
operating-income,626.0,634.0,-569.0,683.0,689.0,83.0,-944.0,834.0,239.0,633.0,4739.0,831.0,580.0,972.0,740.0,920.0,954.0,931.0,700.0,800.0,787.0,681.0,605.0,493.0,686.0,655.0,667.0,498.0,606.0,576.0,682.0,492.0,478.0,472.0,623.0,307.0,417.0,474.0,573.0,509.0,467.0,459.0,498.0,-54.0,381.0,371.0,481.0,282.0,359.0,356.0,368.0,318.0,306.0,272.0,331.0,308.0,226.0,261.0,363.0
total-non-operating-income-expense,-1596.0,-15.0,-64.0,-33.0,-102.0,-77.0,-150.0,-137.0,-61.0,-175.0,-65.0,-51.0,-55.0,-60.0,-71.0,-74.0,-74.0,-76.0,-80.0,-81.0,-73.0,-77.0,-90.0,-75.0,-50.0,-53.0,-255.0,-49.0,-45.0,-48.0,-51.0,-66.0,-58.0,-56.0,-65.0,-46.0,-41.0,-34.0,-41.0,-22.0,-43.0,-38.0,-101.0,-16.0,-2.0,-13.0,-17.0,-5.0,,1.0,-6.0,16.0,10.0,13.0,16.0,13.0,13.0,3.0,-6.0
pre-tax-income,-970.0,619.0,-633.0,650.0,587.0,6.0,-1094.0,697.0,178.0,458.0,4674.0,780.0,525.0,912.0,669.0,846.0,880.0,855.0,620.0,719.0,714.0,604.0,515.0,418.0,636.0,602.0,412.0,449.0,561.0,528.0,631.0,426.0,420.0,416.0,558.0,261.0,376.0,440.0,532.0,487.0,424.0,421.0,397.0,-70.0,379.0,358.0,464.0,277.0,359.0,357.0,362.0,334.0,316.0,285.0,347.0,321.0,239.0,264.0,357.0
total-provision-income-taxes,-294.0,136.0,111.0,123.0,35.0,87.0,-7.0,-263.0,122.0,95.0,1044.0,131.0,200.0,239.0,204.0,204.0,244.0,256.0,209.0,198.0,223.0,185.0,116.0,254.0,213.0,174.0,133.0,143.0,162.0,149.0,134.0,126.0,124.0,130.0,136.0,106.0,121.0,142.0,184.0,161.0,123.0,133.0,116.0,-50.0,52.0,123.0,159.0,76.0,112.0,121.0,105.0,94.0,29.0,101.0,128.0,117.0,87.0,94.0,112.0
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
