,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,68.699,66.156,69.141,72.327,69.297,67.905,70.882,78.062,67.113,67.677,64.075,64.551,64.663,68.415,69.643,44.231,44.617,47.086,46.24,46.2672,53.3272,53.0533,52.0944,51.2738,46.7796,53.2613,49.5485,47.9151,45.1738,45.7311,44.4894,42.2121,42.0453,48.8387,40.3802,43.0794,40.9132,37.7132,31.5415,33.751,33.008,30.8473,30.1358,32.0421,30.3533,27.7515,29.5173,28.1112,27.9921,27.9631,25.9464,30.1816,27.2702,28.9848,29.5373,28.4581,27.0005,26.9705,26.3966
cost-goods-sold,32.784,31.621,32.026,32.654,33.173,33.059,31.797,33.86,32.733,31.686,31.375,34.586,31.896,33.502,33.554,21.661,21.89,22.371,21.794,7.194,28.0673,27.8746,27.6591,25.7868,26.1254,27.7848,27.4296,26.6752,25.159,25.5923,25.222,23.5704,22.5687,24.6817,23.2444,23.5467,23.8561,22.0283,19.432,20.2387,19.3951,18.2199,16.6295,17.4721,17.0594,15.6261,16.2854,15.7431,16.1527,16.0673,15.2936,16.4325,15.9285,16.0212,15.8864,15.4165,15.5433,15.2652,14.4811
gross-profit,35.915,34.535,37.115,39.673,36.124,34.846,39.085,44.202,34.38,35.991,32.7,29.965,32.767,34.913,36.089,22.57,22.727,24.715,24.446,39.0732,25.2599,25.1787,24.4353,25.487,20.6543,25.4766,22.1189,21.24,20.0148,20.1388,19.2674,18.6417,19.4767,24.157,17.1358,19.5327,17.0571,15.6848,12.1094,13.5123,13.6129,12.6274,13.5062,14.57,13.2939,12.1254,13.2319,12.3681,11.8394,11.8958,10.6528,13.7491,11.3417,12.9635,13.6509,13.0416,11.4572,11.7053,11.9155
research-development-expenses,9.158,9.297,9.228,8.995,9.305,9.314,8.757,8.996,8.25,8.414,8.077,5.329,8.397,8.179,7.19,3.522,3.555,3.57,3.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,62.692,62.54,63.093,62.679,63.936,65.68,63.234,96.18,61.491,63.229,60.841,60.459,60.419,63.152,68.867,39.626,40.356,38.7,38.406,36.9117,39.152,38.984,40.1074,35.3131,35.7538,40.1132,39.4393,35.5531,35.1831,35.8058,35.49,31.6852,32.4074,36.1998,31.889,32.8734,33.2351,30.8993,27.1421,28.1107,26.9028,25.5123,23.8475,24.6709,24.22,23.0427,24.0195,22.3051,23.2598,23.1386,22.2617,23.3531,22.3138,22.5642,23.0772,21.6525,21.2931,21.4037,21.184
operating-income,6.007,3.616,6.048,9.648,5.361,2.225,7.648,-18.118,5.622,4.448,3.234,4.092,4.244,5.263,0.776,4.605,4.261,8.386,7.834,9.3555,14.1752,14.0693,11.987,15.9607,11.0259,13.1482,10.1092,12.362,9.9907,9.9253,8.9994,10.5269,9.6379,12.6389,8.4912,10.206,7.6781,6.8139,4.3994,5.6403,6.1052,5.335,6.2883,7.3711,6.1333,4.7088,5.4978,5.8061,4.7323,4.8245,3.6847,6.8284,4.9564,6.4206,6.4601,6.8057,5.7074,5.5668,5.2126
total-non-operating-income-expense,-1.698,-1.48,-1.556,-1.753,-1.628,-1.613,-1.78,-3.104,-1.96,-1.868,-1.737,-1.683,-1.664,-1.573,-1.469,0.07,0.137,0.115,0.083,0.0573,0.069,0.0666,-0.0409,0.08,0.1134,0.137,0.1363,0.1101,0.262,0.1894,0.1591,0.175,0.181,0.1582,0.1533,0.1604,0.222,0.1195,0.1714,0.0375,0.2184,0.2388,0.2332,0.2003,0.2439,0.2307,0.2652,0.3606,0.2937,0.2725,0.2766,0.3023,0.3089,0.264,0.2567,0.2216,0.1768,0.0851,0.1747
pre-tax-income,4.309,2.136,4.492,7.895,3.733,0.612,5.868,-21.222,3.662,2.58,1.497,2.409,2.58,3.69,-0.693,4.675,4.398,8.501,7.917,9.4128,14.2442,14.1359,11.9461,16.0407,11.1393,13.2852,10.2455,12.4721,10.2526,10.1147,9.1585,10.7019,9.8189,12.7971,8.6446,10.3664,7.9001,6.9334,4.5708,5.6778,6.3236,5.5738,6.5215,7.5715,6.3772,4.9395,5.7631,6.1666,5.026,5.097,3.9613,7.1307,5.2652,6.6847,6.7168,7.0272,5.8841,5.6519,5.3873
total-provision-income-taxes,0.174,0.473,1.048,0.307,-2.016,0.284,1.901,0.315,1.374,0.993,1.251,0.408,0.981,1.694,0.97,1.282,0.859,2.598,2.409,2.669,4.8894,5.0295,4.231,5.996,3.8701,4.7995,3.3018,3.3337,3.328,1.8534,3.5095,4.147,3.8298,4.8809,3.2714,3.7016,3.0116,2.669,1.6505,2.0815,2.303,2.0326,2.4962,2.724,2.2838,1.9483,2.2571,2.34,1.7984,1.7951,1.4018,2.9184,1.841,2.5998,2.6236,2.6666,2.3189,2.2424,2.1534
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,3.984,1.663,3.444,7.19,5.552,0.328,3.967,-21.119,2.233,1.542,0.244,1.974,1.599,1.964,-1.642,3.341,3.472,5.783,5.374,6.6501,9.2028,8.9624,7.6057,9.8566,7.2179,8.426,6.9437,8.8673,6.9247,8.2613,5.6491,6.555,5.9891,7.9161,5.3732,6.6648,4.8885,4.2643,2.9203,3.5963,4.0205,3.5412,4.0253,4.8474,4.0934,2.9912,3.506,3.8266,3.2276,3.3019,2.5595,4.2123,3.4242,4.0848,4.0932,4.3607,3.5652,3.4095,3.2338
ebitda,9.547,6.588,9.018,12.705,8.488,5.451,10.865,13.11,8.931,7.934,6.735,7.506,7.698,8.947,4.141,5.28,4.933,9.302,8.745,10.295,15.0364,15.0039,12.9167,16.8279,11.87,14.0157,10.9594,13.184,10.666,10.7729,9.8186,11.2596,10.1738,13.262,9.0999,10.5489,8.1762,7.3577,4.8683,6.1185,6.5065,5.7907,6.7255,7.8133,6.5374,5.1955,5.9759,6.2856,5.1753,5.3521,4.2031,7.355,5.4136,6.9092,6.9641,7.3139,6.1231,6.0126,5.64
ebit,6.007,3.616,6.048,9.648,5.361,2.225,7.648,-18.118,5.622,4.448,3.234,4.092,4.244,5.263,0.776,4.605,4.261,8.386,7.834,9.3555,14.1752,14.0693,11.987,15.9607,11.0259,13.1482,10.1092,12.362,9.9907,9.9253,8.9994,10.5269,9.6379,12.6389,8.4912,10.2061,7.6781,6.8139,4.3994,5.6403,6.1052,5.335,6.2883,7.3711,6.1333,4.7088,5.4978,5.8061,4.7323,4.8245,3.6847,6.8284,4.9564,6.4206,6.4601,6.8057,5.7074,5.5668,5.2126
basic-shares-outstanding,13.829,13.794,13.656,13.561,13.604,13.561,13.475,13.419,13.431,13.42,13.374,13.255,13.327,13.317,13.025,11.083,11.091,11.079,11.052,11.026,11.028,11.022,11.005,10.998,11.003,11.001,11.078,10.977,11.065,11.064,11.063,11.034,11.063,11.044,10.963,10.963,10.963,10.963,10.973,10.954,10.973,10.962,10.906,10.849,10.853,10.829,10.825,10.795,10.719,10.683,10.664,10.638,10.642,10.637,10.629,10.56,10.604,10.528,10.49
shares-outstanding,13.829,13.794,13.656,13.568,13.604,13.561,13.475,13.419,13.431,13.42,13.374,13.255,13.327,13.365,13.025,11.083,11.091,11.079,11.052,11.026,11.028,11.022,11.005,10.998,11.003,11.001,11.078,10.977,11.065,11.064,11.063,11.034,11.063,11.044,10.963,10.963,10.963,10.963,10.973,10.955,10.973,10.962,10.912,10.868,10.872,10.843,10.847,10.838,10.757,10.733,10.718,10.718,10.706,10.719,10.715,10.646,10.696,10.613,10.574
eps-basic-net-earnings-per-share,0.29,0.12,0.24,0.54,0.41,0.02,0.29,-1.57,0.17,0.11,0.02,0.15,0.12,0.15,-0.13,0.3,0.31,0.52,0.49,0.61,0.83,0.81,0.69,0.89,0.66,0.77,0.63,0.82,0.63,0.75,0.51,0.59,0.54,0.72,0.49,0.6,0.45,0.39,0.27,0.33,0.37,0.32,0.37,0.44,0.38,0.28,0.32,0.35,0.3,0.31,0.24,0.4,0.32,0.38,0.39,0.41,0.34,0.32,0.31
eps-earnings-per-share-diluted,0.29,0.12,0.24,0.54,0.41,0.02,0.29,-1.57,0.17,0.11,0.02,0.15,0.12,0.15,-0.13,0.3,0.31,0.52,0.49,0.61,0.83,0.81,0.69,0.89,0.66,0.77,0.63,0.82,0.63,0.75,0.51,0.59,0.54,0.72,0.49,0.6,0.45,0.39,0.27,0.33,0.37,0.32,0.37,0.44,0.38,0.28,0.32,0.34,0.3,0.31,0.24,0.4,0.32,0.38,0.38,0.41,0.33,0.32,0.31
