,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,84.131,78.109,75.804,88.123,122.238,146.254,117.387,101.595,124.331,130.371,139.472,51.986,143.782,127.419,109.3,108.735,96.152,123.884,89.505,53.253,25.494,24.802,20.835,21.711,21.616,19.649,17.88,21.144,17.742,31.012,15.48,14.907,17.555,15.402,13.385,17.22,16.892,18.827,13.306,13.146,3.021,0.055,0.956,0.58,0.26,0.486,0.612,0.391,0.503,0.745,0.913,0.6186,0.351,0.945,0.714,0.6644,,0.403,0.6125
cost-goods-sold,21.105,24.29,18.477,28.715,46.489,76.776,63.912,65.58,31.085,32.101,32.583,14.666,30.69,27.132,23.826,25.447,22.349,19.679,21.026,11.758,2.968,2.743,2.837,3.326,2.547,3.145,2.942,4.027,4.323,3.224,2.646,2.739,2.669,2.082,3.041,2.438,2.274,1.884,1.01,0.824,0.128,,0.061,0.214,0.003,0.031,0.044,0.023,0.039,0.101,0.157,0.2865,0.009,0.09,0.051,0.1221,,0.0091,0.0542
gross-profit,63.026,53.819,57.327,59.408,75.749,69.478,53.475,36.015,93.246,98.27,106.889,37.32,113.092,100.287,85.474,83.288,73.803,104.205,68.479,41.495,22.526,22.059,17.998,18.385,19.069,16.504,14.938,17.117,13.419,27.788,12.834,12.168,14.886,13.32,10.344,14.782,14.618,16.943,12.296,12.322,2.893,0.055,0.895,0.366,0.257,0.455,0.568,0.368,0.464,0.644,0.756,0.3321,0.342,0.855,0.663,0.5422,,0.3939,0.5583
research-development-expenses,15.33,14.98,18.066,12.211,10.133,11.693,10.809,11.996,16.274,30.258,16.489,19.982,17.116,14.234,14.229,7.897,19.809,8.184,6.988,7.764,5.358,4.54,6.498,6.581,4.53,4.049,5.404,7.903,5.26,7.671,12.462,12.985,14.894,16.695,13.566,13.279,14.031,14.784,12.368,8.978,6.109,10.114,11.072,9.563,10.269,7.061,4.823,7.204,5.776,5.115,6.141,6.3932,7.901,6.252,4.07,3.071,,3.2001,3.0448
selling-general-administrative-expenses,65.72,77.324,74.682,66.03,72.451,15.898,73.431,36.865,11.962,58.9,70.424,-2.847,57.216,51.924,63.175,50.255,46.141,31.801,32.112,27.521,10.958,16.284,17.491,15.017,14.934,15.211,14.005,12.629,12.16,15.101,13.181,15.173,17.23,16.826,19.634,19.493,17.986,24.004,23.456,23.46,19.351,17.268,17.75,13.997,14.543,12.611,8.385,6.681,5.841,5.083,2.791,2.1973,2.313,1.855,1.983,,,0.5479,0.9183
other-operating-income-expenses,,,-74.856,,,,-20.0,,,,,,,,,-0.079,-8.5,-2.653,,-7.561,-1.917,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,102.155,193.952,193.501,106.956,141.573,104.367,168.152,114.441,378.567,127.104,179.496,31.192,105.022,109.342,101.852,86.062,97.537,62.76,60.697,56.627,21.201,23.567,26.826,25.706,22.011,22.405,22.351,25.154,22.305,27.054,28.289,34.405,34.793,35.603,36.241,37.434,34.291,40.672,36.834,33.262,25.588,27.382,28.883,23.774,24.815,19.703,13.252,13.908,11.656,10.299,9.089,8.877,10.223,8.197,6.126,,,3.7571,4.0173
operating-income,-18.024,-115.843,-117.697,-18.833,-19.335,41.887,-50.765,-12.846,-254.236,3.267,-40.024,20.794,38.76,18.077,7.448,22.673,-1.385,61.124,28.808,-3.374,4.293,1.235,-5.991,-3.995,-0.395,-2.756,-4.471,-4.01,-4.563,3.958,-12.809,-19.498,-17.238,-20.201,-22.856,-20.214,-17.399,-21.845,-23.528,-20.116,-22.567,-27.327,-27.927,-23.194,-24.555,-19.217,-12.64,-13.517,-11.153,-9.554,-8.176,-8.2584,-9.872,-7.252,-5.412,0.6644,,-3.3541,-3.4048
total-non-operating-income-expense,-5.361,-5.104,-4.524,-4.462,-47.695,-15.148,-15.334,-16.474,-16.674,-26.178,-17.242,-17.328,-17.495,-17.477,-17.515,-17.92,-33.329,-9.831,-10.296,-6.777,-2.835,-2.782,-1.111,0.341,0.25,0.848,0.576,0.263,0.297,-1.133,0.393,0.358,0.392,0.243,0.561,0.424,0.052,0.41,0.475,0.615,0.505,0.873,1.325,1.432,0.7,2.21,3.339,3.793,4.121,2.619,-2.027,0.818,0.526,0.584,0.278,,,0.101,0.0689
pre-tax-income,-23.385,-120.947,-122.221,-23.295,-67.03,26.739,-66.099,-29.32,-270.91,-22.911,-57.266,3.466,21.265,0.6,-10.067,4.753,-34.714,51.293,18.512,-10.151,1.458,-1.547,-7.102,-3.654,-0.145,-1.908,-3.895,-3.747,-4.266,2.825,-12.416,-19.14,-16.846,-19.958,-22.295,-19.79,-17.347,-21.435,-23.053,-19.501,-22.062,-26.454,-26.602,-21.762,-23.855,-17.007,-9.301,-9.724,-7.032,-6.935,-10.203,-7.4404,-9.346,-6.668,-5.134,,,-3.2531,-3.3358
