,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,456.1,469.7,443.5,422.4999,431.7,447.5,415.7,415.5999,398.2,397.6,387.7,382.2999,376.7,388.0,362.1,359.7,344.5,359.7,335.9,349.8,355.9,368.9,346.8,342.7001,341.8,344.5,339.4,321.5001,303.8,324.8,316.3,295.4001,293.6,307.9,295.4,276.7999,271.4,281.8,274.7,293.3999,258.9,261.0,242.4,244.9,256.2,279.3,270.7,256.0999,242.7,263.7,257.6,231.9,218.4,240.2,222.8,195.6,181.6,173.0,149.5
cost-goods-sold,308.3,311.8,296.7,289.3,296.1,305.3,281.3,287.0,273.1,272.6,253.5,258.6,255.6,254.7,238.8,240.1,236.2,241.5,226.2,240.1,246.0,247.1,240.4,236.1,236.3,233.6,227.7,224.0,213.4,226.1,215.2,210.1,212.2,223.3,207.4,198.8,196.7,198.6,192.5,209.5,187.2,182.3,173.1,175.4,190.2,195.7,187.2,185.7,178.4,187.0,177.2,165.3,158.9,169.1,155.2,139.9,137.8,122.4,103.1
gross-profit,147.8,157.9,146.8,133.1999,135.6,142.2,134.4,128.5999,125.1,125.0,134.2,123.6999,121.1,133.3,123.3,119.6001,108.3,118.2,109.7,109.7,109.9,121.8,106.4,106.6001,105.5,110.9,111.7,97.5,90.4,98.7,101.1,85.3001,81.4,84.6,88.0,78.0,74.7,83.2,82.2,83.9,71.7,78.7,69.3,69.5,66.0,83.6,83.5,70.3999,64.3,76.7,80.4,66.6,59.5,71.1,67.6,55.7,43.8,50.6,46.4
research-development-expenses,9.3,9.6,9.8,9.8,10.1,10.8,9.6,9.7,9.1,10.0,10.3,9.6,9.0,8.8,9.4,10.0,8.5,8.1,7.5,7.8,9.6,9.9,10.0,9.7,9.6,9.5,9.1,8.5,8.2,8.2,8.3,7.2,7.7,7.3,6.9,6.9,5.9,5.7,5.4,5.8,5.1,4.7,4.3,3.8,4.6,4.9,5.4,4.6,4.1,3.8,3.6,3.2,2.9,2.6,2.4,,,,
selling-general-administrative-expenses,64.8,70.3,68.6,59.7,64.9,70.0,68.3,59.6,62.6,61.3,62.5,60.7,58.3,62.5,58.1,62.4,54.6,60.8,55.2,58.8,56.0,57.5,56.4,60.0,56.1,59.7,59.1,58.7,53.7,54.4,51.3,48.4,45.7,46.4,50.6,50.4,44.9,45.8,46.6,45.4,44.3,45.1,42.9,36.8,41.5,40.9,40.1,39.6,37.7,38.2,37.0,41.7,34.9,34.9,36.3,27.3,30.7,31.9,25.2
other-operating-income-expenses,-6.4,2.5,2.3,2.1,0.2,-1.1,-3.1,1.1,9.5,-11.7,-0.9,-0.7,-2.5,-0.8,-25.8,-2.0,-48.7,-10.2,0.8,1.5,-0.3,-0.3,-0.7,0.0,-0.1,0.8,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,-1.5,-0.7,,,-0.2,-1.1
operating-expenses,388.8,389.2,372.8,356.7001,370.9,387.2,362.3,355.1999,335.3,355.6,327.2,329.6,325.4,326.8,332.1,314.5,348.0,320.6,288.1,305.2,311.9,314.8,307.5,305.8,302.1,302.0,296.1,290.0001,277.5,289.2,274.6,268.5,267.5,280.1,266.6,270.8,246.1,251.3,245.8,271.7,233.0,232.3,221.2,219.4,238.3,236.7,232.6,248.6,229.8,228.8,218.0,210.9,198.7,208.1,194.6,175.4,168.4,153.1,129.4
operating-income,67.3001,80.5,70.7,65.7998,60.8,60.3,53.4,60.4,62.9,42.0,60.5,52.6999,51.3,61.2,30.0,45.2001,-3.5,39.1,47.8,44.6,44.0,54.1,39.3,36.9001,39.7,42.5,43.3,31.5,26.3,35.6,41.7,26.9001,26.1,27.8,28.8,5.9999,25.3,30.5,28.9,21.6999,25.9,28.7,21.2,25.4999,17.9,42.6,38.1,7.5,12.9,34.9,39.6,21.0,19.7,32.1,28.2,20.2,13.2,19.9,20.1
total-non-operating-income-expense,-2.4,-0.9,-0.8,0.0,0.3,-0.2,0.3,-1.1,0.0,-1.3,-1.0,0.5,-2.0,-1.7,-2.2,-2.6,-3.2,-3.0,-3.7,-3.0,-2.7,-3.7,-3.6,-3.4,-4.0,-3.7,-4.2,-3.1,-3.9,-15.6,-3.9,-4.0,-4.1,-4.3,-4.5,-4.4,-4.1,-3.8,-3.9,-3.9,-3.5,-3.4,-3.6,-4.1,-3.9,-3.5,-3.1,-2.5,-2.0,-1.7,-2.3,-2.1,-2.7,-2.8,-8.9,-3.4,-3.7,-2.9,-2.0
pre-tax-income,64.9,79.6,69.9,65.8,61.1,60.1,53.7,59.3,62.9,40.7,59.5,53.2,49.3,59.5,27.8,42.6,-6.7,36.1,44.1,41.6,41.3,50.4,35.7,33.5,35.7,38.8,39.1,28.4,22.4,20.0,37.8,22.9,22.0,23.5,24.3,1.6,21.2,26.7,25.0,17.8,22.4,25.3,17.6,21.4,14.0,39.1,35.0,5.0,10.9,33.2,37.3,18.9,17.0,29.3,19.3,16.8,9.5,17.0,18.1
