,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,38556.0,38819.0,37946.0,14300.0,11457.0,11480.0,11413.0,10418.0,10489.0,10425.0,10474.0,10114.0,9880.0,9960.0,9884.0,9528.0,9389.0,9492.0,9467.0,8928.0,8757.0,8733.0,8496.0,8151.0,8066.0,7980.0,8183.0,7620.0,7323.0,7422.0,6754.0,5337.0,5610.0,5507.0,5411.0,5304.0,5266.0,5353.0,5205.0,4636.0,4517.0,4488.0,4773.0,4817.0,4852.0,4863.0,4569.0,4456.0,4413.0,4381.0,4374.0,4205.0,4137.0,4098.0,4107.0,4210.0,4022.0,4107.0,4345.0
cost-goods-sold,7734.0,7576.0,7620.0,7108.0,6803.0,6845.0,6772.0,6535.0,6187.0,6225.0,6316.0,5986.0,6035.0,6191.0,6129.0,5872.0,5769.0,5776.0,5873.0,5458.0,5360.0,5319.0,5197.0,5111.0,4944.0,4901.0,5909.0,4701.0,4419.0,4706.0,4074.0,3030.0,3510.0,3129.0,3055.0,2923.0,3062.0,3219.0,3084.0,2468.0,2433.0,2273.0,2856.0,3517.0,2966.0,2768.0,2976.0,2612.0,2496.0,2659.0,2579.0,2379.0,2338.0,2318.0,2236.0,2532.0,2365.0,2425.0,2324.0
gross-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,3413.0,3380.0,3303.0,3480.0,2872.0,2837.0,2745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-operating-income-expenses,-24552.0,-24963.0,-24050.0,-3017.0,-602.0,-613.0,-561.0,7268.0,-3450.0,-3038.0,-3236.0,6412.0,-3066.0,-2919.0,-2895.0,-2976.0,-2703.0,-2741.0,-2696.0,-2689.0,-2533.0,-2465.0,-2394.0,-2269.0,-2323.0,-2312.0,-2200.0,-2300.0,-2186.0,-2128.0,-2128.0,-1875.0,-1827.0,-1786.0,-1777.0,-1904.0,-1740.0,-1695.0,-1699.0,-1660.0,-1597.0,-1585.0,-1644.0,-1638.0,-1653.0,-1682.0,-1519.0,-1453.0,-1415.0,-1394.0,-1382.0,-1477.0,-1353.0,-1372.0,-1343.0,-1370.0,-1274.0,-1245.0,-1356.0
operating-expenses,36433.0,36656.0,35716.0,13741.0,10325.0,10319.0,10105.0,9324.0,9665.0,9291.0,9584.0,9400.0,9138.0,9147.0,9065.0,8869.0,8511.0,8556.0,8613.0,8196.0,7939.0,7832.0,7643.0,7615.0,7267.0,7213.0,8109.0,7001.0,6605.0,6834.0,6202.0,4905.0,5337.0,4915.0,4832.0,4827.0,4802.0,4914.0,4783.0,4128.0,4030.0,3858.0,4500.0,5155.0,4619.0,4450.0,4495.0,4065.0,3911.0,4053.0,3961.0,3856.0,3691.0,3690.0,3579.0,3902.0,3639.0,3670.0,3680.0
operating-income,2123.0,2163.0,2230.0,559.0,1132.0,1161.0,1308.0,1094.0,824.0,1134.0,890.0,714.0,742.0,813.0,819.0,659.0,878.0,936.0,854.0,732.0,818.0,901.0,853.0,536.0,799.0,767.0,74.0,619.0,718.0,588.0,552.0,432.0,273.0,592.0,579.0,477.0,464.0,439.0,422.0,508.0,487.0,630.0,273.0,-338.0,233.0,413.0,74.0,391.0,502.0,328.0,413.0,349.0,446.0,408.0,528.0,308.0,383.0,437.0,665.0
total-non-operating-income-expense,-360.0,-405.0,-442.0,-331.0,-99.0,-59.0,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-income,1763.0,1758.0,1788.0,228.0,1033.0,1102.0,1218.0,758.0,824.0,1134.0,890.0,605.0,742.0,813.0,819.0,659.0,878.0,936.0,854.0,732.0,818.0,901.0,853.0,536.0,799.0,767.0,74.0,619.0,718.0,588.0,552.0,432.0,273.0,592.0,579.0,477.0,464.0,439.0,422.0,508.0,487.0,630.0,273.0,-338.0,233.0,413.0,74.0,391.0,502.0,328.0,413.0,349.0,446.0,408.0,528.0,308.0,383.0,437.0,665.0
total-provision-income-taxes,409.0,348.0,416.0,81.0,259.0,294.0,301.0,491.0,262.0,324.0,297.0,231.0,290.0,310.0,305.0,241.0,334.0,352.0,323.0,270.0,287.0,329.0,324.0,176.0,246.0,261.0,15.0,212.0,252.0,208.0,181.0,159.0,90.0,201.0,165.0,81.0,156.0,144.0,138.0,177.0,157.0,195.0,65.0,-128.0,62.0,140.0,18.0,125.0,139.0,111.0,136.0,117.0,144.0,135.0,176.0,98.0,124.0,66.0,229.0
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,1354.0,1410.0,1372.0,147.0,774.0,808.0,917.0,267.0,562.0,810.0,593.0,374.0,452.0,503.0,514.0,418.0,544.0,584.0,531.0,462.0,531.0,572.0,529.0,360.0,553.0,506.0,59.0,407.0,466.0,380.0,371.0,273.0,183.0,391.0,414.0,396.0,308.0,295.0,284.0,331.0,330.0,435.0,208.0,-210.0,171.0,273.0,56.0,266.0,363.0,217.0,277.0,232.0,302.0,273.0,352.0,210.0,259.0,371.0,436.0
income-from-discontinued-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,-1.0,3.0,,2.0,-19.0,12.0,,-4.0,,,,,349.0,
net-income,1351.0,1408.0,1368.0,144.0,772.0,806.0,915.0,266.0,560.0,813.0,598.0,382.0,456.0,510.0,519.0,426.0,547.0,588.0,533.0,467.0,534.0,573.0,528.0,361.0,553.0,505.0,57.0,409.0,466.0,377.0,371.0,273.0,183.0,391.0,413.0,395.0,307.0,294.0,283.0,330.0,329.0,435.0,208.0,-209.0,171.0,272.0,58.0,263.0,365.0,198.0,289.0,232.0,298.0,273.0,352.0,210.0,259.0,720.0,436.0
ebitda,3036.0,3077.0,3127.0,816.0,1294.0,1297.0,1448.0,1235.0,963.0,1274.0,1036.0,864.0,892.0,965.0,977.0,793.0,1027.0,1087.0,1005.0,885.0,964.0,1040.0,1003.0,688.0,945.0,916.0,224.0,773.0,854.0,732.0,678.0,525.0,359.0,675.0,662.0,565.0,540.0,506.0,483.0,569.0,549.0,706.0,342.0,-275.0,297.0,477.0,127.0,438.0,551.0,372.0,467.0,402.0,494.0,461.0,582.0,359.0,441.0,487.0,727.0
