,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gross-profit,21.958,17.548,8.071,26.837,23.562,21.416,12.637,13.077,11.812,8.253,3.425,8.922,2.823,3.702,3.942,9.121,8.569,8.358,13.491,14.952,12.417,10.385,8.116,6.869,5.707,6.934,4.623,8.932,4.907,4.574,3.242,4.748,1.857,1.514,2.2,4.689,2.943,6.525,6.648,10.241,4.063,4.726,3.157,6.834,3.745,2.842,2.765,2.767,2.325,2.584,1.422,2.193,1.779,1.777,2.136,1.398,0.412,0.418,0.256
research-development-expenses,36.288,36.455,34.85,33.254,28.81,29.255,23.547,19.377,18.425,14.984,12.942,13.89,17.008,19.454,15.266,19.906,16.694,15.618,14.98,15.091,16.34,13.46,12.083,10.838,8.703,9.278,8.22,9.282,7.57,7.574,7.283,7.878,7.839,8.119,8.262,9.873,8.769,7.147,7.365,8.685,6.166,6.877,7.256,6.734,7.563,8.286,8.646,7.904,5.916,6.309,5.43,10.057,3.853,4.028,3.589,2.7,2.988,2.624,2.597
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,51.206,51.052,51.968,47.609,39.803,40.556,33.634,26.843,24.847,21.021,20.217,18.752,22.029,30.544,20.623,24.794,21.254,20.635,19.712,19.421,20.071,17.432,15.727,15.043,11.866,12.402,11.528,12.301,10.709,10.318,10.525,11.113,11.431,11.795,11.801,13.027,11.658,10.404,10.651,12.656,8.867,9.884,10.182,9.03,10.127,10.831,11.573,10.374,7.644,8.422,7.429,11.999,5.422,5.849,5.344,4.318,4.204,3.874,3.836
operating-income,-29.248,-33.504,-43.897,-20.772,-16.241,-19.14,-20.997,-13.766,-13.035,-12.768,-16.792,-9.83,-19.206,-26.842,-16.681,-15.673,-12.685,-12.277,-6.221,-4.469,-7.654,-7.047,-7.611,-8.174,-6.159,-5.468,-6.905,-3.369,-5.802,-5.744,-7.283,-6.365,-9.574,-10.281,-9.601,-8.338,-8.715,-3.879,-4.003,-2.415,-4.804,-5.158,-7.025,-2.196,-6.382,-7.989,-8.808,-7.607,-5.319,-5.838,-6.007,-9.806,-3.643,-4.072,-3.208,-2.92,-3.792,-3.456,-3.58
total-non-operating-income-expense,1.887,3.148,1.694,1.553,3.398,2.5,0.81,0.675,0.681,0.277,0.16,0.219,0.238,0.243,0.187,0.025,0.101,0.151,0.154,0.15,0.109,0.066,0.039,0.03,0.014,0.018,0.02,-0.109,0.012,0.016,0.015,0.006,0.02,0.022,0.023,0.017,0.02,0.019,0.025,0.022,-0.047,0.647,0.193,-0.375,0.042,0.57,0.836,0.935,1.051,0.657,0.648,0.858,0.798,0.745,0.464,0.227,0.125,0.076,0.027
pre-tax-income,-27.361,-30.356,-42.203,-19.219,-12.843,-16.64,-20.187,-13.091,-12.354,-12.491,-16.632,-9.611,-18.968,-26.599,-16.494,-15.648,-12.584,-12.126,-6.067,-4.319,-7.545,-6.981,-7.572,-8.144,-6.145,-5.45,-6.885,-3.478,-5.79,-5.728,-7.268,-6.359,-9.554,-10.259,-9.578,-8.321,-8.695,-3.86,-3.978,-2.393,-4.851,-4.511,-6.832,-2.571,-6.34,-7.419,-7.972,-6.672,-4.268,-5.181,-5.359,-8.948,-2.845,-3.327,-2.744,-2.693,-3.667,-3.38,-3.553
total-provision-income-taxes,,,,,,,,,,,,0.013,-0.003,-0.024,,-1.635,-3.339,,-0.748,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,-27.307,-30.284,-42.15,-18.664,-12.843,-16.64,-20.187,-13.091,-12.354,-12.491,-16.632,-9.624,-18.965,-26.575,-16.494,-14.013,-9.245,-12.126,-5.319,-4.319,-7.545,-6.981,-7.572,-8.144,-6.145,-5.45,-6.885,-3.478,-5.79,-5.728,-7.268,-6.359,-9.554,-10.259,-9.578,-8.321,-8.695,-3.86,-3.978,-2.393,-4.851,-4.511,-6.832,-2.571,-6.34,-7.419,-7.972,-6.672,-4.268,-5.181,-5.359,-8.948,-2.845,-3.327,-2.744,-2.693,-3.667,-3.38,-3.553
ebitda,-29.349,-33.853,-44.42,-21.867,-18.167,-19.718,-20.868,-13.661,-12.965,-12.479,-16.431,-9.516,-18.928,-26.533,-16.364,-15.284,-12.151,-11.773,-5.833,-4.065,-7.244,-6.632,-7.193,-7.763,-5.85,-5.085,-6.527,-3.012,-5.434,-5.36,-6.843,-5.859,-8.963,-9.658,-9.119,-7.835,-8.333,-3.417,-3.487,-2.037,-4.543,-4.945,-7.017,-2.183,-6.399,-8.144,-9.185,-8.151,-5.803,-6.229,-6.459,-10.219,-3.9,-4.112,-3.184,-2.848,-3.716,-3.308,-3.388
