,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,7140.2,7010.1,6762.2,6070.8,5058.1,4639.0,4646.2,4345.099,4402.9,4305.0,3954.2,3518.2,3584.0,3594.4,3540.5,3496.8,3441.0,3482.5,3469.9,3414.801,3407.5,3151.9,2985.7,2438.8,2500.4,2332.1,2256.6,1988.097,1818.395,1811.175,1791.333,1600.064,1544.359,1487.635,1474.742,1355.45,1388.173,1340.649,1355.953,1623.98,1667.645,1791.278,1795.261,1602.136,1637.432,1645.418,1636.921,1398.993,1358.426,1327.052,1306.321,1116.256,936.51,852.811,730.385,497.331,495.455,453.676,418.881
cost-goods-sold,6190.2,6182.0,5975.2,5349.9,4346.5,3975.6,4075.6,3835.699,3770.2,3750.2,3508.5,3082.701,3125.6,3073.4,3146.1,3086.3,3028.0,3055.7,3130.5,3048.301,3052.6,2889.2,2679.3,2127.2,2161.7,2036.8,2008.6,1707.641,1570.037,1566.255,1542.167,1288.217,1233.691,1220.111,1282.181,1176.963,1166.057,1132.175,1175.716,1476.273,1420.193,1504.019,1552.998,1400.891,1443.742,1376.94,1397.572,1076.385,972.88,1068.847,1095.272,867.6342,735.608,704.964,599.084,398.547,396.111,365.804,344.926
gross-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,567.4,486.8,503.8,534.0,433.2,377.9,355.9,444.4999,372.3,365.5,302.4,317.7,268.5,278.0,268.9,340.9001,279.6,255.5,256.9,283.1,261.5,228.9,245.3,218.9,218.8,205.4,213.4,193.307,176.797,159.008,161.688,183.488,160.591,147.055,150.966,136.297,142.712,395.386,163.593,122.75,195.665,215.082,271.741,154.599,228.811,233.783,227.736,223.187,216.146,161.699,165.616,169.039,125.526,104.566,97.265,82.476,66.674,59.093,51.248
other-operating-income-expenses,,,,,,,,,,,,,,,,1.5,4.6,,,,,-24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,6846.9,6768.0,6578.1,5976.199,4849.5,4405.1,4485.0,4333.1,4191.0,4163.1,3851.0,3437.2,3431.1,3387.7,3451.6,3460.5,3336.3,3341.8,3415.5,3358.7,3338.0,3166.5,2948.4,2364.6,2393.6,2254.9,2233.7,1910.781,1756.043,1733.801,1711.975,1480.958,1404.383,1374.16,1439.699,1319.505,1315.009,1533.485,1345.075,1604.811,1621.713,1726.075,1832.544,1641.56,1680.9,1618.854,1633.763,1308.305,1197.368,1238.237,1268.914,1044.507,871.155,816.458,702.823,487.0119,468.701,430.511,401.421
operating-income,293.3003,242.1001,184.1001,94.6006,208.5996,233.8999,161.2002,11.999,211.8999,141.8999,103.2002,80.9998,152.8999,206.7,88.9002,36.2998,104.7002,140.6997,54.3999,56.1001,69.5,-14.6003,37.2998,74.2004,106.7998,77.2002,22.9002,77.3156,62.3519,77.3743,79.358,119.1055,139.976,113.4751,35.043,35.9458,73.1639,-192.8359,10.8779,19.1688,45.932,65.2029,-37.2831,-39.4242,-43.468,26.564,3.1581,90.6881,161.058,88.8151,37.4071,71.749,65.355,36.353,27.562,10.3191,26.754,23.165,17.4601
total-non-operating-income-expense,20.4,1.7,0.8,-5.4,6.6,-4.0,-2.7,-3.4,23.2,-27.2,,,,,,,,,,-2.1,-7.8,11.1,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-income,313.7,243.8,184.9,89.2,215.2,229.9,158.5,8.6,235.1,114.7,103.2,81.0,152.9,206.7,88.9,36.3,104.7,140.7,54.4,54.0,61.7,-3.5,65.6,71.4,106.8,77.2,22.9,77.316,62.352,77.374,79.358,129.906,139.976,113.475,35.043,35.945,73.164,-192.836,10.878,19.168,45.932,65.203,-37.283,-39.424,-43.468,26.564,3.158,90.688,161.058,88.815,37.407,71.749,65.355,36.353,27.562,10.319,26.754,23.165,17.46
total-provision-income-taxes,72.7,61.0,33.5,33.3,84.6,78.3,56.8,-52.1,63.5,40.6,35.9,36.1,84.3,115.9,51.1,23.3,68.3,89.0,36.9,46.2,42.4,4.0,21.5,28.5,42.8,30.3,1.4,28.577,24.065,30.932,28.126,44.891,51.721,43.875,13.713,9.808,30.248,-63.965,4.46,8.029,17.272,28.198,-0.35,-8.335,-25.299,15.459,1.838,31.451,81.712,33.965,14.604,29.258,25.559,14.179,10.794,4.04,10.459,9.011,6.82
