,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gross-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,239.735,236.008,231.575,230.692,234.322,228.724,225.838,227.852,230.089,225.338,221.616,216.228,219.671,212.188,211.01,212.878,211.031,208.598,204.381,205.571,202.855,199.828,193.253,186.894,176.425,174.928,178.298,173.337,172.578,171.17,175.226,174.351,178.984,173.635,166.978,176.526,164.145,162.158,159.684,161.662,153.4,153.647,152.905,156.3189,146.843,144.851,146.77,148.281,138.959,136.786,135.281,128.814,128.224,130.271,127.699,123.2091,124.339,124.333,121.279
operating-income,7.332,11.143,16.71,18.228,12.004,13.418,17.123,17.614,11.107,13.357,16.922,18.715,11.61,15.58,18.578,21.0491,14.355,16.304,18.026,20.803,15.368,16.727,17.278,19.9019,19.347,17.083,16.08,20.64,16.729,16.498,14.824,18.0959,18.08,17.148,25.97,16.6171,14.406,14.764,12.353,11.8181,13.986,14.0,11.784,-7.0849,16.428,15.711,13.371,-13.09,8.76,13.16,11.223,12.756,15.544,10.398,9.252,16.4039,13.384,9.997,9.436
total-non-operating-income-expense,15.211,7.264,11.913,6.301,10.783,16.849,-19.822,3.101,4.768,3.97,3.71,3.848,4.071,3.986,3.819,4.42,3.956,3.532,3.632,3.793,3.305,3.637,4.282,5.591,11.089,6.55,6.534,6.589,6.652,5.799,5.75,5.567,5.004,5.047,4.472,8.265,5.288,4.813,4.461,4.009,4.085,4.201,3.773,15.525,-0.274,-0.17,-0.219,36.045,10.511,5.901,-0.276,-0.219,-0.241,7.066,-0.277,-0.336,-0.387,-0.378,-1.43
pre-tax-income,22.543,18.407,28.623,24.529,22.787,30.267,-2.699,20.715,15.875,17.327,20.632,22.563,15.681,19.566,22.397,25.469,18.311,19.836,21.658,24.596,18.673,20.364,21.56,25.493,30.436,23.633,22.614,27.229,23.381,22.297,20.574,23.663,23.084,22.195,30.442,24.882,19.694,19.577,16.814,15.827,18.071,18.201,15.557,8.44,16.154,15.541,13.152,22.955,19.271,19.061,10.947,12.537,15.303,17.464,8.975,16.068,12.997,9.619,8.006
total-provision-income-taxes,3.167,4.725,7.392,6.393,1.7,7.892,0.2,-0.581,4.691,6.758,7.999,8.7,4.571,7.7,8.698,10.493,5.744,7.478,8.416,9.796,5.844,7.853,8.331,8.904,10.559,9.291,8.809,11.334,6.185,8.742,7.92,8.219,5.873,8.584,11.718,9.527,4.611,7.727,6.407,8.673,5.727,6.834,6.373,3.5,2.381,6.055,4.98,9.564,6.145,7.169,3.907,0.851,6.032,7.101,3.555,6.222,5.03,3.711,3.092
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,19.461,13.711,21.269,18.152,21.142,22.461,-2.791,21.47,11.352,10.655,12.728,13.863,11.11,11.866,13.699,14.644,10.415,10.191,11.074,12.632,10.662,10.344,11.061,14.421,17.71,12.174,11.637,13.727,15.029,11.387,10.486,13.276,15.044,11.443,16.556,13.187,12.914,9.682,8.239,4.986,10.175,9.199,7.016,2.772,11.604,7.318,6.004,11.56,13.126,11.892,7.04,11.686,9.271,10.363,5.42,9.846,7.967,5.908,4.914
ebitda,17.995,21.478,27.227,28.946,22.441,23.815,27.465,28.657,21.94,23.838,27.217,28.891,21.608,25.075,27.932,30.7211,23.628,25.54,26.959,30.043,24.007,25.332,25.178,27.4759,26.392,24.055,23.036,28.264,24.131,23.884,22.204,25.6529,25.387,24.223,32.932,23.8681,21.206,21.427,18.78,18.3821,20.321,20.355,17.959,-0.2629,22.53,21.682,19.294,-16.667,12.111,16.474,14.671,16.203,18.669,13.435,12.356,20.4859,16.649,13.388,12.848
ebit,7.332,11.143,16.71,18.228,12.004,13.418,17.123,17.614,11.107,13.357,16.922,18.715,11.61,15.58,18.578,21.049,14.355,16.304,18.026,20.803,15.368,16.727,17.278,19.902,19.347,17.083,16.08,20.64,16.729,16.498,14.824,18.096,18.08,17.148,25.97,16.617,14.406,14.764,12.353,11.818,13.986,14.0,11.784,-7.085,16.428,15.711,13.371,-13.09,8.76,13.16,11.223,12.756,15.544,10.398,9.252,16.4039,13.384,9.997,9.436
