,2019-08-31,2019-05-31,2019-02-28,2018-11-30,2018-08-31,2018-05-31,2018-02-28,2017-11-30,2017-08-31,2017-05-31,2017-02-28,2016-11-30,2016-08-31,2016-05-31,2016-02-29,2015-11-30,2015-08-31,2015-05-31,2015-02-28,2014-11-30,2014-08-31,2014-05-31,2014-02-28,2013-11-30,2013-08-31,2013-05-31,2013-02-28,2012-11-30,2012-08-31,2012-05-31,2012-02-29,2011-11-30,2011-08-31,2011-05-31,2011-02-28,2010-11-30,2010-08-31,2010-05-31,2010-02-28,2009-11-30,2009-08-31,2009-05-31,2009-02-28,2008-11-30,2008-08-31,2008-05-31,2008-02-29,2007-11-30,2007-08-31,2007-05-31,2007-02-28,2006-11-30,2006-08-31,2006-05-31,2006-02-28,2005-11-30,2005-08-31,2005-05-31,2005-02-28
revenue,66.042,28.847,86.341,91.503,63.943,5.687,83.851,86.706,85.411,7.059,85.602,89.029,88.098,93.419,87.434,89.284,83.753,90.457,86.597,92.149,87.331,94.06,88.15,88.571,83.644,89.932,81.571,87.007,83.406,57.82,51.567,58.099,54.431,56.223,54.648,53.372,51.507,60.277,52.207,53.459,50.092,52.82,49.447,48.464,44.323,46.752,40.725,41.497,37.526,40.855,26.738,24.369,20.265,23.592,19.785,18.707,16.367,17.332,15.45
cost-goods-sold,27.825,4.6,39.65,42.394,27.99,-8.761,38.403,43.975,44.182,-3.057,41.81,44.019,43.066,51.892,43.9,43.4,40.382,45.993,48.746,44.493,41.506,46.144,43.357,43.686,41.064,46.166,40.37,42.919,43.947,27.302,22.153,24.868,22.285,23.797,22.927,21.836,21.487,25.32,21.934,21.852,19.96,20.127,19.225,18.771,16.866,17.439,15.407,16.042,15.025,16.807,10.789,10.125,8.339,9.985,8.237,7.861,6.847,7.577,6.885
gross-profit,38.217,24.247,46.691,49.109,35.953,14.448,45.448,42.731,41.229,10.116,43.792,45.01,45.032,41.527,43.534,45.884,43.371,44.464,37.851,47.656,45.825,47.916,44.793,44.885,42.58,43.766,41.201,44.088,39.459,30.518,29.414,33.231,32.146,32.426,31.721,31.536,30.02,34.957,30.273,31.607,30.132,32.693,30.222,29.693,27.457,29.313,25.318,25.455,22.501,24.048,15.949,14.244,11.926,13.607,11.548,10.846,9.52,9.755,8.565
research-development-expenses,6.292,6.311,7.21,7.363,7.374,5.333,6.457,6.107,6.441,5.575,5.951,5.913,6.709,6.937,5.808,6.179,6.129,6.952,6.855,6.069,6.718,7.367,7.045,7.003,6.709,6.438,5.793,7.014,7.074,5.221,4.574,5.125,5.591,5.55,5.322,5.259,5.242,5.374,4.289,4.763,4.849,4.835,4.692,4.425,3.962,4.064,3.955,3.694,2.711,3.043,14.248,1.637,1.627,1.359,1.446,1.545,1.519,1.294,1.026
selling-general-administrative-expenses,27.833,27.093,28.193,29.605,26.84,24.403,25.732,26.507,27.458,24.565,26.469,27.308,27.656,27.896,27.856,29.46,29.114,29.764,26.272,28.956,27.39,30.929,27.145,27.484,26.649,26.718,24.566,25.581,25.442,22.21,20.236,20.472,20.62,20.056,18.899,17.966,19.03,20.744,18.107,19.073,19.436,20.786,20.577,18.136,17.422,16.327,15.134,15.33,14.681,15.215,11.619,9.498,8.445,8.971,7.213,6.902,6.087,5.945,5.391
other-operating-income-expenses,0.448,7.641,-0.609,-0.244,-0.012,-0.032,-0.031,-0.082,-0.105,1.712,-0.122,15.951,-0.443,-0.318,-0.404,-1.284,-1.358,-1.567,9.01,-1.693,-1.796,-1.447,3.174,-1.939,-1.709,-1.673,-1.313,-0.197,,,,,,,,,,,,,,,,,,-6.757,3.151,,,-0.11,-9.6,,,,,,,,
operating-expenses,66.87,38.882,83.554,87.522,70.072,25.98,78.991,85.583,85.271,42.534,80.462,73.441,84.526,95.144,85.468,88.719,83.541,91.572,96.748,87.574,84.089,92.929,81.637,87.13,82.242,89.508,81.513,81.885,82.722,65.614,54.324,54.173,51.714,58.386,49.4,47.975,48.026,53.894,46.614,48.139,46.517,48.058,46.817,43.574,40.501,46.43,33.122,36.707,34.005,36.823,46.822,21.365,18.442,20.488,16.896,16.308,14.453,14.816,13.302
operating-income,-0.828,-10.035,2.787,3.981,-6.129,-20.293,4.86,1.123,0.14,-35.475,5.14,15.588,3.572,-1.725,1.966,0.565,0.212,-1.115,-10.151,4.575,3.242,1.131,6.513,1.441,1.402,0.424,0.058,5.122,0.684,-7.794,-2.757,3.926,2.717,-2.163,5.248,5.397,3.481,6.383,5.593,5.32,3.575,4.762,2.63,4.89,3.822,0.322,7.603,4.79,3.521,4.032,-20.084,3.004,1.823,3.104,2.889,2.399,1.914,2.516,2.148
total-non-operating-income-expense,-0.563,-1.545,-1.708,-1.25,-0.803,-1.108,-0.789,-1.04,-0.156,-0.695,-0.583,-1.173,-0.669,-1.097,-1.021,-1.236,-0.917,0.716,-1.828,-1.746,-1.824,0.425,-1.97,-1.791,-1.965,-2.168,-1.879,-1.99,-1.838,-0.42,-0.123,-0.357,-0.614,-0.297,-0.178,-0.262,-0.528,-0.564,-0.233,-0.29,-0.165,-0.294,0.093,-0.5,-0.251,0.403,0.238,0.163,0.288,0.79,1.045,1.049,1.169,0.221,0.224,0.206,0.165,0.098,-0.245
pre-tax-income,-1.391,-11.58,1.079,2.731,-6.932,-21.401,4.071,0.083,-0.016,-36.17,4.557,14.415,2.903,-2.822,0.945,-0.671,-0.705,-0.399,-11.979,2.829,1.418,1.556,4.543,-0.35,-0.563,-1.744,-1.821,3.132,-1.154,-8.214,-2.88,3.569,2.103,-2.46,5.07,5.135,2.953,5.819,5.36,5.03,3.41,4.468,2.723,4.39,3.571,0.725,7.841,4.953,3.809,4.822,-19.039,4.053,2.992,3.325,3.113,2.605,2.079,2.614,1.903
total-provision-income-taxes,-0.116,-3.202,0.283,0.591,-1.228,-0.941,-9.948,-0.166,0.019,-11.197,1.67,0.681,1.603,40.253,0.351,-0.337,0.07,0.535,-7.717,1.491,0.948,3.09,0.028,-0.089,-0.19,-0.277,-0.829,1.163,-0.433,-1.097,-1.112,1.24,0.73,-1.599,1.259,1.856,1.065,2.08,2.027,1.901,1.299,1.566,0.811,1.483,1.36,0.206,2.951,1.853,1.429,1.896,-2.634,1.599,1.094,1.287,1.233,0.95,0.786,0.948,0.818
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,-1.275,-8.378,0.796,2.14,-5.704,-20.46,14.019,0.249,-0.035,-24.973,2.887,13.734,1.3,-43.075,0.594,-0.334,-0.775,-0.934,-4.262,1.338,0.47,-1.534,4.515,-0.261,-0.373,-1.467,-0.992,1.969,-0.721,-7.117,-1.768,2.329,1.373,-0.861,3.811,3.279,1.888,3.739,3.333,3.129,2.111,2.902,1.912,2.907,2.211,0.519,4.89,3.1,2.38,2.926,-16.405,2.454,1.898,2.038,1.88,1.655,1.293,1.666,1.085
income-from-discontinued-operations,,67.251,,,5.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,-1.275,58.873,0.796,2.14,-0.469,2.102,14.019,0.249,-0.035,-12.913,2.887,13.734,1.3,-43.075,0.594,-0.334,-0.775,-0.934,-4.262,1.338,0.47,-1.534,4.515,-0.261,-0.373,-1.467,-0.992,1.969,-0.721,-7.117,-1.768,2.329,1.373,-0.861,3.811,3.279,1.888,3.739,3.333,3.129,2.111,2.902,1.912,2.907,2.211,0.519,4.89,3.1,2.38,2.926,-16.405,2.454,1.898,2.038,1.88,1.655,1.293,1.666,1.085
