,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,42.624,36.659,31.602,28.844,19.786,17.277,11.567,10.053,8.572,8.51,3.632,,,,,,,,,,,,,,,,,,,,,0.0,,0.251,0.395,0.179,0.351,0.53,0.241,0.122,1.117,0.014,0.008,0.02,0.064,0.152,0.133,0.131,0.121,0.16,,,,,,1.444,1.337,1.25,1.36
cost-goods-sold,17.195,13.588,14.962,11.572,7.576,5.231,3.133,1.338,1.051,1.013,1.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gross-profit,25.429,23.071,16.64,17.272,12.21,12.046,8.434,8.715,7.521,7.497,2.446,,,,,,,,,,,,,,,,,,,,,0.0,,0.251,0.395,0.179,0.351,0.53,0.241,0.122,1.117,0.014,0.008,0.02,0.064,0.152,0.133,0.131,0.121,0.16,,,,,,1.444,1.337,1.25,1.36
research-development-expenses,34.708,41.425,42.972,39.891,30.421,30.159,39.561,47.757,28.844,28.597,33.384,29.505,30.242,27.286,16.092,16.263,14.241,16.175,14.504,14.195,14.731,14.279,11.628,8.354,6.216,10.806,7.14,5.152,3.626,3.067,3.329,2.855,2.929,1.282,1.141,1.502,1.541,1.89,2.331,1.42,1.418,2.908,2.05,2.76,5.069,5.538,6.14,6.019,4.595,3.763,4.987,4.793,3.118,3.856,3.469,3.093,2.306,3.078,1.822
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,77.477,88.438,96.302,80.158,61.566,56.13,63.557,71.943,49.886,50.565,52.931,48.082,47.734,43.066,33.312,31.06,22.491,23.014,20.36,19.495,18.953,18.791,17.322,13.832,12.664,15.209,12.752,8.628,6.054,4.38,4.769,4.118,4.089,1.791,1.71,1.912,1.986,4.225,3.112,2.222,2.33,3.974,2.977,3.852,6.341,6.401,7.22,7.948,5.357,4.635,6.105,5.726,3.948,4.789,4.401,4.118,3.174,3.901,2.671
operating-income,-34.853,-51.779,-64.7,-51.314,-41.78,-38.853,-51.99,-61.89,-41.314,-42.055,-49.299,-48.082,-47.734,-43.066,-33.312,-31.06,-22.491,-23.014,-20.36,-19.495,-18.953,-18.791,-17.322,-13.832,-12.664,-15.209,-12.752,-8.628,-6.054,-4.38,-4.769,-4.118,-4.089,-1.54,-1.315,-1.733,-1.635,-3.695,-2.871,-2.1,-1.213,-3.96,-2.969,-3.832,-6.277,-6.249,-7.087,-7.817,-5.236,-4.475,-6.105,-5.726,-3.948,-4.789,-4.401,-2.674,-1.837,-2.651,-1.311
total-non-operating-income-expense,1.258,1.557,1.688,1.755,3.434,0.183,-0.275,-0.6,-0.552,-0.744,-1.03,-1.16,-0.775,-0.16,-0.133,-0.182,-0.181,-0.093,-0.21,-1.129,-0.241,-0.22,-0.216,-0.212,-0.209,-0.204,-0.201,-0.197,-0.195,-0.146,-0.061,-0.047,-0.062,-0.263,-0.001,0.239,-0.001,,2.5,-0.003,-0.001,0.019,0.009,0.046,0.072,0.159,0.243,0.113,0.559,2.699,0.14,0.179,0.131,0.239,23.7,0.042,0.073,0.087,0.061
pre-tax-income,-33.595,-50.222,-63.012,-49.559,-38.346,-38.67,-52.265,-62.49,-41.866,-42.799,-50.329,-47.963,-48.509,-43.226,-33.445,-31.242,-22.672,-23.107,-20.57,-20.624,-19.194,-19.011,-17.538,-14.044,-12.873,-15.413,-12.953,-8.825,-6.249,-4.526,-4.83,-4.165,-4.151,-1.803,-1.316,-1.494,-1.636,-3.695,-0.371,-2.103,-1.214,-3.941,-2.96,-3.786,-6.205,-6.09,-6.844,-7.704,-4.677,-1.776,-5.965,-5.547,-3.817,-4.55,19.299,-2.632,-1.764,-2.564,-1.25
total-provision-income-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003,0.008,,0.036,,,,,,,,
