,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,235.774,235.858,223.419,244.576,244.559,246.152,237.06,250.351,250.906,233.517,231.723,246.74,268.145,275.037,257.552,283.265,283.776,286.273,289.024,318.1989,320.52,326.943,304.501,321.73,336.578,344.76,331.437,326.481,361.518,372.719,355.1,130.9999,456.519,466.412,428.498,154.02,437.476,430.828,402.24,448.569,434.031,412.541,397.995,430.4279,461.836,447.152,416.278,426.7621,407.303,393.267,374.905,385.1049,379.462,371.764,361.704,367.2511,395.27,396.267,370.944
cost-goods-sold,168.189,170.792,161.964,176.3521,178.97,178.806,170.543,182.007,180.166,168.495,166.578,178.01,194.703,201.442,189.692,202.462,206.137,208.986,211.929,229.8291,235.873,235.365,221.708,235.652,242.371,251.203,237.853,235.337,252.106,256.935,244.503,46.216,325.442,331.494,305.492,57.42,305.909,304.338,284.527,313.352,302.577,294.486,289.527,309.848,330.905,322.979,303.07,304.911,291.852,283.321,275.849,285.961,268.397,266.199,260.408,262.8669,276.583,282.983,261.1
gross-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,63.539,68.255,65.241,66.934,69.945,73.763,71.264,72.661,75.921,75.721,72.513,74.52,77.705,78.722,72.834,77.521,77.463,82.422,81.24,86.737,98.181,100.345,96.802,92.43,97.579,104.088,103.235,98.368,103.281,104.461,100.713,71.106,104.135,112.417,105.777,77.087,101.946,104.421,101.777,102.23,104.344,97.939,94.133,89.858,106.181,104.52,97.695,92.693,92.536,93.851,87.766,113.498,88.372,88.369,83.607,83.094,86.631,88.352,83.962
other-operating-income-expenses,,,,,,,,,,,,,7.386,,,,0.024,,,-4.788,-8.253,,,-1.356,-0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,233.356,240.368,227.897,245.685,249.835,252.913,242.208,258.2889,256.79,249.203,242.374,253.6779,265.53,280.853,262.628,281.0139,283.587,292.097,293.409,324.0591,346.384,337.8,320.75,331.776,342.001,357.883,343.61,341.64,356.562,363.402,345.777,175.317,430.888,444.342,411.269,134.5069,407.855,408.759,386.304,425.8641,408.778,392.425,384.436,401.002,437.369,428.358,401.276,399.388,387.382,378.833,366.767,708.8,359.125,357.408,347.172,350.4961,365.974,371.335,345.062
operating-income,2.418,-4.51,-4.478,-1.109,-5.276,-6.761,-5.148,-7.9379,-5.884,-15.686,-10.651,-6.9379,2.615,-5.816,-5.076,2.2512,0.189,-5.824,-4.385,-5.8601,-25.864,-10.857,-16.249,-10.046,-5.423,-13.123,-12.173,-15.1589,4.956,9.317,9.323,-44.3171,25.631,22.07,17.229,19.5131,29.621,22.069,15.936,22.7049,25.253,20.116,13.559,29.426,24.467,18.794,15.002,27.3741,19.921,14.434,8.138,-323.6951,20.337,14.356,14.532,16.755,29.296,24.932,25.882
total-non-operating-income-expense,-7.159,-6.132,-7.458,0.559,-2.95,-6.807,-6.61,-7.658,-9.257,-5.647,-3.529,-5.603,-3.21,-3.814,-1.715,-1.67,-0.979,-0.668,-0.654,-2.525,-0.511,-0.723,-0.621,-0.362,-0.581,-0.741,-1.01,-0.899,-1.948,-2.468,-2.05,-3.578,-8.481,-13.809,-7.225,-24.212,-8.698,-19.655,-10.63,-8.21,-7.477,-9.555,-9.112,-10.165,-9.817,-9.697,-10.203,-12.902,-10.882,-11.255,-23.242,-12.307,-8.144,-7.508,-7.095,-6.793,-6.804,-5.974,-5.992
pre-tax-income,-4.741,-10.642,-11.936,-0.55,-8.226,-13.568,-11.758,-15.596,-15.141,-21.333,-14.18,-12.541,-0.595,-9.63,-6.791,0.581,-0.79,-6.492,-5.039,-8.385,-26.375,-11.58,-16.87,-10.408,-6.004,-13.864,-13.183,-16.058,3.008,6.849,7.273,-47.895,17.15,8.261,10.004,-4.699,20.923,2.414,5.306,14.495,17.776,10.561,4.447,19.261,14.65,9.097,4.799,14.472,9.039,3.179,-15.104,-336.002,12.193,6.848,7.437,9.962,22.492,18.958,19.89
total-provision-income-taxes,3.3,2.075,1.95,0.695,3.8,2.975,2.35,2.066,3.45,2.175,2.6,5.099,4.425,1.95,1.825,3.51,7.0,1.725,2.475,-1.7,2.35,2.875,2.025,7.455,0.27,10.625,-7.475,-0.113,2.445,11.155,1.668,4.78,4.35,-2.4,2.55,1.79,5.325,3.025,2.2,-3.15,4.3,2.9,2.05,2.685,3.925,3.75,2.59,10.375,-2.6,3.125,2.4,1.625,2.5,1.895,2.23,2.88,7.175,6.05,6.345
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,-8.041,-12.717,-13.886,-1.245,-12.026,-16.543,-14.108,-17.662,-18.591,-23.508,-16.78,-17.64,-5.02,-11.58,-8.616,-2.929,-7.79,-8.217,-7.514,-6.685,-28.725,-14.455,-18.895,-17.863,-6.274,-24.489,-5.708,-15.945,0.563,-4.306,5.605,-52.675,12.8,10.661,7.454,-6.489,15.598,-0.611,3.106,17.645,13.476,7.661,2.397,16.576,10.725,5.347,2.209,4.097,11.639,0.054,-17.504,-337.627,9.693,4.953,5.207,7.082,15.317,12.908,13.545
income-from-discontinued-operations,,,,,,,,,,,,,,,,,,,0.26,-2.701,13.629,0.843,0.919,12.092,22.376,12.028,40.889,8.652,2.301,2.329,2.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,-8.041,-12.717,-13.886,-1.245,-12.026,-16.543,-14.108,-17.662,-18.591,-23.508,-16.78,-17.64,-5.02,-11.58,-8.616,-2.929,-7.79,-8.217,-7.254,-9.386,-15.096,-13.612,-17.976,-5.771,16.102,-12.461,35.181,-7.293,2.864,-1.977,8.233,-35.028,12.8,10.661,7.454,7.248,15.598,-0.611,3.106,17.645,13.476,7.661,2.397,16.576,10.725,5.347,2.209,4.097,11.639,0.054,-17.504,-337.627,9.693,4.953,5.207,7.082,15.317,12.908,13.545
ebitda,12.08,6.06,5.306,6.108,2.564,0.318,2.369,-0.9249,1.017,-9.801,-4.788,-1.0129,8.371,-0.113,-0.38,6.6442,4.518,-0.532,1.159,-0.3651,-17.496,-1.968,-6.572,-1.328,4.045,-2.887,-3.173,-5.4839,14.718,19.277,19.096,16.569,35.404,31.951,26.617,29.8161,39.369,31.913,26.043,42.9039,36.33,31.233,24.279,40.829,36.156,31.248,26.894,41.5861,30.45,25.24,19.212,-12.3821,30.237,23.639,24.345,26.581,40.117,34.677,36.014
ebit,2.418,-4.51,-4.478,-1.1091,-5.276,-6.761,-5.148,-7.938,-5.884,-15.686,-10.651,-6.9379,2.615,-5.816,-5.076,2.2512,0.189,-5.824,-4.385,-5.8602,-25.864,-10.857,-16.249,-10.046,-5.423,-13.123,-12.173,-15.159,4.956,9.317,9.323,-44.317,25.631,22.07,17.229,19.513,29.621,22.069,15.936,22.7049,25.253,20.116,13.559,29.4259,24.467,18.794,15.002,27.3741,19.921,14.434,8.138,-323.695,20.337,14.356,14.532,16.755,29.296,24.932,25.882
basic-shares-outstanding,33.66,33.749,33.304,33.124,33.232,33.169,32.911,32.752,32.867,32.833,32.475,32.471,32.465,32.176,32.371,32.171,32.175,32.131,32.125,32.009,32.006,32.017,32.013,31.915,31.902,31.902,31.902,31.641,31.877,31.818,31.819,31.958,31.873,31.95,32.174,32.393,32.431,32.386,32.349,31.969,31.97,31.935,31.931,31.902,31.908,31.905,31.875,31.84,31.844,31.838,31.827,31.789,31.813,31.789,31.731,31.555,31.632,31.553,31.359
