,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,5037.3,5156.6,4879.9,5363.5,4853.1,4981.0,4695.4,5085.698,4528.2,4510.1,4205.7,4584.3,4132.1,4241.9,3924.1,1266.6,3512.2,4960.2,4694.7,5417.2,4707.1,4963.6,4662.7,5266.7,4669.1,4737.5,4444.7,4975.2,4415.5,4553.5,4316.2,4716.644,4445.787,3635.871,3292.198,3231.907,3092.836,3217.428,3007.829,2464.635,2750.693,2673.609,2627.744,3176.506,3208.181,3283.895,3028.874,3141.181,2731.151,2631.885,2521.704,2564.136,2408.495,2349.764,2143.661,2150.548,1966.375,1928.627,1825.948
cost-goods-sold,2228.9,2279.2,2161.9,2407.6,2162.6,2163.9,2051.8,2246.6,1991.4,2027.8,1871.4,2084.3,1846.1,1860.6,1756.8,501.0999,1618.8,2316.2,2226.5,2613.5,2254.8,2343.4,2209.8,2555.0,2244.4,2242.0,2119.0,2429.9,2137.5,2198.0,2080.7,2389.527,2262.706,1718.319,1543.348,1513.607,1480.901,1611.875,1539.117,1236.373,1429.736,1411.34,1369.135,1724.897,1697.611,1723.596,1611.158,1690.647,1481.94,1430.634,1381.801,1404.98,1319.391,1317.653,1226.972,1219.011,1118.504,1079.024,1050.764
gross-profit,2808.4,2877.4,2718.0,2955.9,2690.5,2817.1,2643.6,2839.098,2536.8,2482.3,2334.3,2500.001,2286.0,2381.3,2167.3,765.4998,1893.4,2644.0,2468.2,2803.7,2452.3,2620.2,2452.9,2711.7,2424.7,2495.5,2325.7,2545.301,2278.0,2355.5,2235.5,2327.117,2183.081,1917.552,1748.85,1718.3,1611.935,1605.553,1468.712,1228.261,1320.957,1262.269,1258.609,1451.609,1510.57,1560.299,1417.716,1450.534,1249.211,1201.251,1139.903,1159.156,1089.104,1032.111,916.6888,931.5367,847.871,849.6029,775.184
research-development-expenses,318.9,321.8,310.8,319.5999,301.2,311.7,298.7,298.9001,279.2,283.3,267.4,268.0,241.1,239.9,226.1,45.2,212.2,304.6,299.4,336.1,288.1,336.4,313.4,332.2,309.1,312.2,296.4,294.7,289.5,283.6,270.1,282.0941,287.506,233.67,215.23,205.528,196.437,191.199,180.836,121.833,159.04,158.5,160.895,167.467,182.006,189.866,186.104,216.293,131.161,130.009,123.961,321.322,118.68,,,,,,
selling-general-administrative-expenses,1654.7,1671.8,1683.4,1673.7,1558.6,1637.9,1601.9,1602.7,1498.4,1522.3,1449.9,1519.1,1345.8,1431.3,1328.1,727.6001,1201.2,1405.0,1413.7,1580.3,1298.0,1394.5,1350.6,1491.5,1303.2,1339.7,1298.4,1406.5,1251.2,1278.6,1244.9,1287.662,1268.411,1088.385,963.242,967.8459,872.935,896.588,866.331,815.5089,782.438,759.823,757.495,860.4908,806.424,859.969,818.39,769.467,655.116,642.689,645.825,402.6021,584.561,666.446,619.618,208.265,523.612,537.158,508.682
other-operating-income-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,18.5,18.0,14.4,21.874,15.991,14.46,14.475,12.25,10.55,0.0,0.0,,85.118,,,,,,,,,14.335,,,0.762,15.617,,-13.93,-4.577,8.576,5.335
operating-expenses,4202.5,4272.8,4156.1,4400.901,4022.4,4113.5,3952.4,4148.199,3769.0,3833.4,3588.7,3871.399,3433.0,3531.8,3311.0,1273.9,3032.2,4025.8,3939.6,4529.9,3840.9,4074.3,3873.8,4378.7,3856.7,3893.9,3713.8,4112.099,3659.7,3742.2,3581.3,3937.41,3802.632,3025.914,2707.345,2674.732,2539.723,2699.662,2586.284,2173.715,2286.096,2329.663,2287.525,2752.855,2686.041,2773.431,2615.652,2676.407,2268.217,2188.997,2151.587,2128.904,2021.87,1968.482,1846.59,1815.513,1646.693,1607.606,1554.111
operating-income,834.7998,883.8003,723.7998,962.5996,830.7002,867.5,743.0,937.499,759.2002,676.7,617.0,712.9009,699.1001,710.0999,613.1001,-7.3005,480.0,934.4001,755.1003,887.2998,866.2,889.3003,788.9004,888.0,812.4001,843.6001,730.9004,863.1011,755.8,811.2998,734.8999,779.2336,643.155,609.957,584.853,557.1755,553.113,517.7659,421.5452,290.9192,464.5972,343.9458,340.219,423.6514,522.1399,510.4641,413.2222,464.7734,462.9338,442.8879,370.1172,435.2319,386.625,381.282,297.0708,335.0347,319.682,321.0209,271.8369
total-non-operating-income-expense,8.2,11.9,-2.4,-19.3,-29.4,-32.4,-29.9,41.5,-29.4,-31.9,-31.8,-16.5,-222.4,-55.5,170.5,-43.0,-26.1,-26.7,-27.0,77.1,12.2,-10.3,-27.6,171.0,-33.6,-37.8,191.5,-39.7,-38.7,-37.2,-38.7,-37.087,-74.857,-29.132,-28.324,-25.17,261.566,-27.905,-28.491,-29.777,-30.248,-30.203,-23.392,-21.433,-29.148,-32.442,-37.147,-30.058,-24.853,-22.996,-25.703,-24.384,-25.539,-13.486,-7.958,-6.376,-6.153,-5.131,-12.173
pre-tax-income,843.0,895.7,721.4,943.3,801.3,835.1,713.1,978.9999,729.8,644.8,585.2,696.4001,476.7,654.6,783.6,-50.3,453.9,907.7,728.1,964.4,878.4,879.0,761.3,1059.0,778.8,805.8,922.4,823.4002,717.1,774.1,696.2,742.148,568.298,580.825,556.529,532.0062,814.679,489.861,393.054,261.143,434.349,313.743,316.827,402.218,492.992,478.022,376.075,434.7121,438.081,419.892,344.414,410.8481,361.086,367.796,289.113,328.6589,313.529,315.89,259.664
