,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,56.614,58.906,53.966,52.893,49.941,51.802,46.994,46.062,42.15,45.231,41.273,41.157,38.34,39.672,35.94,35.863,31.423,32.583,29.886,29.415,26.678,26.514,24.847,21.884,20.146,20.429,19.43,18.364,16.139,18.268,17.476,16.7629,15.222,16.78,15.6371,16.3888,14.4731,14.1923,13.9518,13.8004,13.2813,13.778,13.6739,12.0664,14.802,14.8585,13.5301,13.1516,12.0545,12.3522,10.7508,10.5994,9.358,9.649,8.6368,8.5591,7.1697,7.7304,7.4978
cost-goods-sold,14.817,15.013,14.095,14.303,13.993,13.723,12.491,13.379,11.232,12.677,11.265,12.26,10.868,10.854,10.026,10.318,8.945,9.466,8.151,8.995,7.786,7.733,7.19,6.215,5.461,5.306,5.344,5.362,4.59,5.557,4.724,5.0227,4.137,4.502,3.7443,4.0825,3.2992,2.9637,3.2726,3.4202,3.2781,3.1078,2.9447,3.1027,3.396,3.4949,3.2309,2.6187,2.7604,2.5472,2.2105,2.3553,1.8859,1.7854,1.5997,2.1436,2.0155,1.9781,1.9195
gross-profit,41.797,43.893,39.871,38.59,35.948,38.079,34.503,32.683,30.918,32.554,30.008,28.897,27.472,28.818,25.914,25.545,22.478,23.117,21.735,20.42,18.892,18.781,17.657,15.669,14.685,15.123,14.086,13.002,11.549,12.711,12.752,11.7402,11.085,12.278,11.8928,12.3062,11.174,11.2286,10.6792,10.3802,10.0033,10.6701,10.7293,8.9637,11.406,11.3636,10.2993,10.5329,9.294,9.8051,8.5403,8.2441,7.4721,7.8636,7.0371,6.4155,5.1543,5.7523,5.5782
research-development-expenses,10.154,9.804,8.176,8.455,8.556,8.655,9.057,7.721,7.966,8.907,9.55,9.866,8.271,9.124,8.563,7.767,6.504,5.862,5.609,4.997,5.033,4.569,4.001,3.648,3.237,3.049,3.506,2.968,2.905,2.885,3.389,2.9647,3.069,2.879,2.9443,3.5136,2.937,2.4224,2.6579,2.779,2.5808,3.1383,2.9168,2.5732,3.0086,2.5937,2.4332,2.5324,2.3978,2.928,3.1293,3.2047,3.1723,2.9282,2.9105,2.7882,2.613,1.9706,1.7368
selling-general-administrative-expenses,40.28,37.928,37.015,32.742,33.44,28.466,34.876,27.097,29.799,30.002,30.1,26.726,25.487,27.432,26.77,28.408,22.101,22.074,21.27,20.202,14.662,17.065,21.581,16.859,14.062,13.713,12.38,11.887,11.173,11.146,10.859,10.4704,9.207,10.17,10.0227,9.0306,9.0678,9.2391,9.7115,9.5267,8.0879,8.5652,8.9321,9.8489,10.2155,10.5953,11.7624,9.6275,9.805,10.0368,10.2832,9.494,7.6913,8.489,7.4961,7.9518,6.3179,5.1431,5.2286
other-operating-income-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1888,-3.7666,,,,,,,,,,,,,,,,,,
operating-expenses,65.251,62.745,59.286,55.5,55.989,50.844,56.424,48.197,48.997,51.586,50.915,48.852,44.626,47.41,45.359,46.493,37.55,37.402,35.03,34.194,27.481,29.367,32.772,26.722,22.76,22.068,21.23,20.217,18.668,19.588,18.972,18.4577,16.413,17.551,16.7113,16.6267,15.304,14.6252,15.6421,15.9147,17.7134,14.8114,21.606,15.5248,16.6201,16.6839,17.4265,14.7786,14.9633,15.512,15.623,15.0539,12.7495,13.2026,12.0063,12.8837,10.9463,9.0918,8.8849
operating-income,-8.637,-3.839,-5.32,-2.607,-6.048,0.958,-9.43,-2.135,-6.847,-6.355,-9.642,-7.695,-6.286,-7.738,-9.419,-10.63,-6.127,-4.819,-5.144,-4.779,-0.803,-2.853,-7.925,-4.838,-2.614,-1.639,-1.8,-1.853,-2.529,-1.32,-1.496,-1.6948,-1.191,-0.771,-1.0742,-0.238,-0.8309,-0.4329,-1.6903,-2.1143,-4.432,-1.0334,-7.9321,-3.4584,-1.8181,-1.8254,-3.8963,-1.627,-2.9088,-3.1598,-4.8722,-4.4546,-3.3914,-3.5535,-3.3695,-4.3246,-3.7766,-1.3614,-1.3872
total-non-operating-income-expense,-0.65,-0.252,-0.249,-0.744,-1.136,-1.248,-0.656,-0.497,-0.373,-0.511,-0.518,-0.914,-0.495,-0.451,-0.3,-0.268,-0.008,-0.064,-0.116,-0.568,0.341,0.166,0.243,-0.138,-0.13,-0.147,-0.138,-0.138,-0.027,,-0.121,-0.3807,0.047,-0.166,-0.1944,0.2684,-0.197,-0.3315,-0.3209,-0.2887,-0.2684,-0.4207,-0.064,0.2019,0.0482,0.2328,0.2909,0.0616,0.3106,0.3727,0.5698,0.191,0.2358,0.3452,0.2798,0.2916,-0.1879,-0.9815,-0.9555
pre-tax-income,-9.287,-4.091,-5.569,-3.351,-7.184,-0.29,-10.086,-2.632,-7.22,-6.866,-10.16,-8.609,-6.781,-8.189,-9.719,-10.898,-6.135,-4.883,-5.26,-5.347,-0.462,-2.687,-7.682,-4.976,-2.744,-1.786,-1.938,-1.991,-2.556,-1.32,-1.617,-2.0755,-1.144,-0.937,-1.2685,0.0304,-1.0279,-0.7644,-2.0111,-2.403,-4.7004,-1.4541,-7.9962,-3.2565,-1.77,-1.5926,-3.6054,-1.5654,-2.5982,-2.7871,-4.3024,-4.2636,-3.1556,-3.2083,-3.0898,-4.033,-3.9644,-2.3428,-2.3427
total-provision-income-taxes,0.075,0.01,0.066,0.079,0.051,0.048,0.048,-0.052,0.026,0.017,0.023,0.016,0.002,0.017,0.005,0.016,0.006,0.008,0.006,-0.003,0.004,0.005,0.027,0.004,0.004,0.005,0.005,0.03,0.011,0.006,0.003,0.0055,0.012,0.009,0.0045,0.0157,0.0014,0.0001,0.0018,-0.0129,-0.0034,-0.011,-0.0312,,,,,,,,,,,,,,,,0.0235
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,-9.362,-4.101,-5.635,-3.43,-7.235,-0.338,-10.134,-2.58,-7.246,-6.883,-10.183,-8.625,-6.783,-8.206,-9.724,-10.914,-6.141,-4.891,-5.266,-5.344,-0.466,-2.692,-7.709,-4.98,-2.748,-1.791,-1.943,-2.021,-2.567,-1.326,-1.62,-2.081,-1.156,-0.946,-1.273,0.0112,-1.0293,-0.7645,-2.0094,-2.39,-4.697,-1.4431,-7.9649,-3.1992,-1.77,-1.5926,-3.6054,-1.5654,-2.5982,-2.7871,-4.3024,-4.2636,-3.1556,-3.2083,-3.0898,-4.0095,-3.9644,-2.3428,-2.3662
ebitda,-7.002,-1.032,-3.428,-0.451,-3.917,3.301,-7.153,0.19,-4.531,-3.982,-7.234,-5.158,-3.84,-5.36,-7.137,-8.444,-4.46,-3.267,-3.633,-3.284,0.629,-1.62,-6.698,-4.184,-2.081,-1.121,-1.321,-1.459,-2.053,-0.721,-0.954,-1.1788,-0.752,-0.2016,-0.4966,0.42,-0.2206,0.2484,-0.9808,-1.4047,-3.7437,-0.3646,-0.5162,-2.828,-1.0764,-1.1398,-3.1582,-0.9674,-2.2929,-2.6161,-4.3696,-3.9342,-2.9111,-3.1425,-2.8959,-3.8311,-3.3487,-1.0271,-1.0885
ebit,-8.637,-3.839,-5.32,-2.607,-6.048,0.958,-9.43,-2.135,-6.847,-6.355,-9.642,-7.695,-6.286,-7.738,-9.419,-10.63,-6.127,-4.819,-5.144,-4.779,-0.803,-2.853,-7.925,-4.838,-2.614,-1.639,-1.8,-1.853,-2.529,-1.32,-1.496,-1.6948,-1.191,-0.771,-1.0742,-0.238,-0.8309,-0.4329,-1.6903,-2.1143,-4.432,-1.0334,-7.9321,-3.4584,-1.8181,-1.8254,-3.8963,-1.627,-2.9088,-3.1598,-4.8722,-4.4546,-3.3914,-3.5535,-3.3695,-4.3246,-3.7766,-1.3614,-1.3872
basic-shares-outstanding,37.842,37.334,36.976,34.087,33.601,33.252,32.926,32.387,32.576,32.288,32.02,31.609,31.706,31.575,31.358,28.058,27.462,27.304,27.069,26.374,26.915,26.849,24.766,20.431,20.725,20.652,19.544,16.19,16.278,16.132,16.016,15.672,15.811,15.613,15.396,15.095,15.149,15.026,14.997,14.564,14.614,14.457,14.297,14.191,14.208,14.185,14.15,13.382,14.125,12.9439,12.2984,12.137,12.1486,12.118,12.0962,6.025,8.1512,1.8881,1.8815
shares-outstanding,37.842,37.334,36.976,34.087,33.601,33.252,32.926,32.387,32.576,32.288,32.02,31.609,31.706,31.575,31.358,28.058,27.462,27.304,27.069,26.374,26.915,26.849,24.766,20.431,20.725,20.652,19.544,16.19,16.278,16.132,16.016,15.672,15.811,15.613,15.396,15.095,15.149,15.026,14.997,14.564,14.614,14.457,14.297,14.191,14.208,14.185,14.15,13.382,14.125,12.9439,12.2984,12.137,12.1486,12.118,12.0962,6.025,8.1512,1.8881,1.8815
