,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,494.631,492.984,467.34,434.378,417.335,411.603,399.262,397.9609,373.704,374.946,364.661,348.1031,361.595,360.746,348.817,338.367,326.45,314.152,301.572,300.528,300.281,305.006,298.739,303.497,301.285,315.96,328.602,342.592,364.343,363.068,370.833,320.438,370.288,368.424,359.314,361.0739,404.68,422.349,412.967,376.389,388.257,377.892,341.838,340.096,321.561,312.671,213.087,193.9861,180.91,169.457,153.581,144.01,137.041,132.91,127.187,118.894,112.166,80.061,70.437
cost-goods-sold,288.708,290.752,275.274,262.251,249.739,242.564,238.309,239.238,227.269,220.541,216.329,213.9149,212.124,206.505,201.837,192.4829,186.772,175.699,170.961,171.374,170.159,172.52,177.008,179.3359,175.233,177.76,185.667,192.642,206.97,202.586,208.506,171.616,202.093,189.426,187.304,174.337,206.302,209.293,204.059,178.522,183.619,178.437,165.039,161.989,151.122,148.754,100.768,93.21,84.46,79.79,71.548,79.928,59.877,56.664,55.77,52.516,49.011,33.044,28.461
gross-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,154.713,152.302,144.847,132.321,124.544,123.086,121.355,123.67,118.877,120.916,118.75,124.844,124.427,126.655,127.504,120.267,112.604,115.555,104.009,104.271,103.176,107.991,126.3,116.849,115.867,117.614,123.744,125.052,126.755,130.913,133.953,115.138,134.953,127.121,129.594,117.416,147.2,144.185,134.495,116.682,131.845,127.259,117.432,118.064,114.688,114.063,76.462,62.239,63.205,62.596,58.6,30.841,56.512,58.08,56.324,52.544,47.003,32.773,29.131
other-operating-income-expenses,,,,,,,,-1.323,,-28.712,,9.232,-5.471,-4.253,-3.94,-4.683,-5.713,-2.756,-78.169,-6.082,-4.183,-4.242,-4.894,-12.937,-153.944,-4.639,-3.854,-5.127,-5.487,-4.534,-5.863,-2.912,-4.354,-2.266,-3.114,-4.671,-5.261,-4.463,-4.345,-3.234,-4.578,-5.737,-6.166,-8.493,-6.228,-5.682,-3.595,-8.319,-3.656,,,,,,,,,,
operating-expenses,447.787,448.233,423.016,397.9509,377.447,368.775,363.257,368.2149,350.331,374.706,339.496,334.543,347.236,342.388,337.754,321.671,309.735,298.625,359.676,285.717,284.033,292.445,318.312,313.859,455.511,311.71,323.235,494.621,348.983,347.711,358.376,304.926,925.173,328.363,329.192,304.8891,367.595,366.22,351.085,305.468,327.523,318.352,294.919,293.2241,277.923,273.918,185.249,167.8929,155.174,145.416,132.889,124.928,118.876,117.221,114.467,107.054,98.137,67.34,58.925
operating-income,46.844,44.751,44.324,36.4272,39.888,42.828,36.005,29.746,23.373,0.24,25.165,13.5601,14.359,18.358,11.063,16.696,16.715,15.527,-58.104,14.811,16.248,12.561,-19.573,-10.362,-154.226,4.25,5.367,-152.029,15.36,15.357,12.457,15.512,-554.885,40.061,30.122,56.1848,37.085,56.129,61.882,70.9211,60.734,59.54,46.919,46.8719,43.638,38.753,27.838,26.0931,25.736,24.041,20.692,19.082,18.165,15.689,12.72,11.84,14.029,12.721,11.512
total-non-operating-income-expense,-2.6,-0.403,-1.873,0.168,1.485,1.309,0.878,-0.658,0.652,2.326,-0.043,1.024,3.835,-0.273,-0.36,5.94,-1.675,2.912,1.681,-0.292,-2.293,-0.208,-0.278,-3.195,6.253,-0.903,-0.659,-1.802,-1.591,-1.704,-1.325,-1.66,-2.016,-2.075,-2.106,-2.105,-1.334,-3.1,-1.505,-2.517,-1.675,-1.963,-2.596,-5.067,-5.019,-5.03,-0.629,0.754,4.861,0.223,1.018,-1.133,-0.911,-0.897,-0.818,-0.725,-1.223,0.365,0.221
pre-tax-income,44.244,44.348,42.451,36.595,41.373,44.137,36.883,29.088,24.025,2.566,25.122,14.584,18.194,18.085,10.703,22.636,15.04,18.439,-56.423,14.519,13.955,12.353,-19.851,-13.557,-147.973,3.347,4.708,-153.831,13.769,13.653,11.132,13.852,-556.901,37.986,28.016,54.08,35.751,53.029,60.377,68.404,59.059,57.577,44.323,41.805,38.619,33.723,27.209,26.847,30.597,24.264,21.71,17.949,17.254,14.792,11.902,11.115,12.806,13.086,11.733
total-provision-income-taxes,9.919,10.308,10.878,8.875,9.825,10.596,9.563,32.794,9.364,-1.963,9.923,5.612,6.693,7.242,4.388,9.564,6.465,7.566,-21.591,5.188,5.358,4.743,-7.618,-5.038,-56.928,1.342,1.851,-33.638,3.332,5.666,4.62,5.892,-134.686,14.997,11.058,21.042,13.943,20.663,23.547,26.101,23.033,22.455,17.286,15.49,15.144,13.337,10.772,10.117,10.391,9.347,8.445,6.59,6.695,5.739,4.618,3.813,5.046,5.156,4.623
