,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,379.095,383.645,359.69,383.315,365.854,366.19,357.082,368.602,278.834,282.164,258.636,255.664,250.332,249.309,236.77,241.16,226.367,212.673,202.534,152.784,197.523,231.351,215.059,81.387,213.246,205.547,196.652,214.432,210.084,210.17,196.185,203.523,202.185,193.329,181.041,194.134,186.641,178.595,172.698,183.526,172.286,165.725,160.95,164.54,167.028,167.028,156.008,157.645,135.015,134.767,123.032,125.394,116.647,100.121,77.135,72.984,69.334,69.778,65.839
cost-goods-sold,142.636,143.671,128.912,146.464,143.245,137.565,144.222,148.171,101.757,98.998,86.585,85.422,89.329,89.565,84.773,90.001,86.069,75.251,75.221,59.691,73.896,86.976,82.383,36.34,81.767,81.829,79.612,81.93,79.548,78.274,74.675,82.74,78.651,72.838,64.921,71.306,69.194,64.464,63.224,63.944,63.021,59.805,58.148,68.138,64.317,58.159,62.212,62.426,50.863,52.808,48.577,51.445,47.559,41.373,27.937,28.644,26.394,27.518,24.496
gross-profit,236.459,239.974,230.778,236.8511,222.609,228.625,212.86,220.431,177.077,183.166,172.051,170.242,161.003,159.744,151.997,151.159,140.298,137.422,127.313,93.0929,123.627,144.375,132.676,45.047,131.479,123.718,117.04,132.502,130.536,131.896,121.51,120.783,123.534,120.491,116.12,122.828,117.447,114.131,109.474,119.582,109.265,105.92,102.802,96.402,102.711,108.869,93.796,95.219,84.152,81.959,74.455,73.949,69.088,58.748,49.198,44.34,42.94,42.26,41.343
research-development-expenses,19.003,17.633,18.321,20.299,20.309,19.108,18.325,17.18,15.034,15.747,15.494,13.901,15.124,14.679,14.451,13.866,13.938,12.012,11.079,6.113,11.134,13.745,12.567,5.045,13.052,11.809,12.716,12.864,13.105,13.131,11.912,13.402,13.187,12.709,12.153,13.331,11.721,11.761,11.301,11.81,11.525,10.302,10.643,10.186,34.718,7.793,7.798,11.813,6.546,6.239,6.06,5.214,10.991,6.354,3.173,2.704,3.11,2.787,3.359
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,399.682,337.686,327.382,349.2068,342.177,338.556,331.503,361.384,268.192,265.179,248.677,214.896,220.237,226.932,214.67,217.1519,216.373,188.328,181.294,123.164,180.416,218.959,206.321,18.239,244.387,199.991,198.842,195.874,190.348,192.149,178.718,195.774,183.894,185.329,160.169,169.971,159.332,154.016,150.055,155.679,148.466,141.82,138.698,149.402,189.919,132.4,135.472,142.0909,116.679,117.872,106.529,105.246,104.833,86.963,63.511,58.07,53.242,57.635,52.883
operating-income,-20.587,45.959,32.308,34.1082,23.677,27.634,25.579,7.218,10.642,16.985,9.959,40.7681,30.095,22.377,22.1,24.0081,9.994,24.345,21.24,29.62,17.107,12.392,8.738,63.148,-31.141,5.556,-2.19,18.558,19.736,18.021,17.467,7.7491,18.291,8.0,20.872,24.163,27.309,24.579,22.643,27.847,23.82,23.905,22.252,15.138,-22.891,34.628,20.536,15.554,18.336,16.895,16.503,20.148,11.814,13.158,13.624,14.914,16.092,12.143,12.956
total-non-operating-income-expense,-6.922,-9.576,-7.485,-9.592,-12.653,-14.903,-16.447,-11.815,-7.407,-8.983,-5.214,-5.294,-5.101,-7.434,-7.105,-4.497,-4.632,-6.337,-3.45,-6.172,-6.15,-5.206,-4.763,-0.352,-5.541,-4.983,-5.711,-1.947,-5.48,-6.452,-7.874,-7.373,-7.004,-6.002,-6.039,-4.723,-5.038,-3.485,-3.334,-5.17,-5.676,-6.521,-7.305,-8.609,-6.965,-6.929,-6.373,-12.842,-2.67,-2.334,-2.744,-2.48,-5.752,-1.578,-0.626,-0.085,-0.397,-0.456,-0.066
pre-tax-income,-27.509,36.383,24.823,24.516,11.024,12.731,9.132,-4.597,3.235,8.002,4.745,35.474,24.994,14.943,14.995,19.511,5.362,18.008,17.79,23.448,10.957,7.186,3.975,62.796,-36.682,0.573,-7.901,16.611,14.256,11.569,9.593,0.376,11.287,1.998,14.833,19.44,22.271,21.094,19.309,22.677,18.144,17.384,14.947,16.359,-29.856,17.869,14.163,2.712,15.666,14.561,13.759,17.668,6.062,11.58,12.998,14.829,15.695,11.687,12.89
total-provision-income-taxes,0.101,6.647,-7.933,-0.622,-2.271,1.355,-1.86,-48.952,0.076,-2.833,-1.649,7.228,4.85,2.188,1.576,4.531,37.243,5.988,6.058,3.174,1.967,2.361,1.769,5.931,-6.352,-0.947,-1.873,3.825,1.045,3.055,2.9,-4.184,0.044,1.299,3.346,0.633,5.788,5.937,4.087,6.946,3.712,6.159,5.38,-6.896,-13.001,5.592,5.113,5.051,5.993,5.22,4.685,7.537,3.468,3.603,4.293,4.215,5.213,4.032,4.447
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,-27.61,29.736,32.756,25.138,13.295,11.376,10.992,44.355,3.159,10.835,6.394,28.246,20.144,12.755,13.419,14.98,-31.881,12.02,11.732,20.274,8.99,4.825,2.206,56.865,-30.33,1.52,-6.028,12.786,13.211,8.514,6.693,4.56,11.243,0.699,11.487,18.807,16.483,15.157,15.222,15.731,14.432,11.225,9.567,23.255,-16.855,12.277,9.05,-2.339,9.673,9.341,9.074,10.131,2.594,7.977,8.705,10.614,10.482,7.655,8.443
income-from-discontinued-operations,,,,,,,,,,,,,,,,,,-7.022,-3.348,-3.108,0.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,-27.61,29.736,32.756,25.138,13.295,11.376,10.992,44.355,3.159,10.835,6.394,28.246,20.144,12.755,13.419,14.98,-31.881,4.998,8.384,17.166,9.807,4.825,2.206,13.771,-30.33,1.52,-6.028,12.786,13.211,8.514,6.693,4.56,11.243,0.699,11.487,18.807,16.483,15.157,15.222,15.731,14.432,11.225,9.567,23.255,-16.855,12.277,9.05,-2.339,9.673,9.341,9.074,10.131,2.594,7.977,8.705,10.614,10.482,7.655,8.443
ebitda,8.383,74.207,60.758,63.1022,54.024,56.678,54.194,35.426,32.005,38.971,30.069,59.9861,48.568,41.011,40.969,42.8941,26.813,37.437,33.57,42.523,22.802,28.23,23.307,59.057,-18.858,18.741,9.744,32.669,33.673,31.973,30.803,21.3751,31.935,23.814,31.347,35.092,37.414,34.419,32.431,40.866,34.312,32.982,31.752,24.516,-14.383,42.207,28.219,22.562,24.934,24.573,22.258,26.171,18.639,18.092,17.32,18.313,19.919,15.492,16.422
ebit,-20.587,45.959,32.308,34.1082,23.677,27.634,25.579,7.218,10.642,16.985,9.959,40.768,30.095,22.377,22.1,24.0081,9.994,24.345,21.24,29.62,17.107,12.392,8.738,63.148,-31.141,5.556,-2.19,18.558,19.736,18.021,17.467,7.749,18.291,8.0,20.872,24.163,27.309,24.579,22.643,27.8471,23.82,23.905,22.252,15.138,-22.891,34.628,20.536,15.554,18.336,16.895,16.503,20.148,11.814,13.158,13.624,14.914,16.092,12.143,12.956
