,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,29.697,30.418,24.723,26.956,26.787,30.548,21.264,29.388,27.184,33.462,23.386,28.726,25.789,26.581,22.283,30.894,23.681,22.904,15.52,23.2546,22.0554,26.2747,34.0103,21.2512,17.7544,20.8284,15.247,22.6065,14.7666,19.6248,14.3607,18.4443,18.4558,16.1409,11.7377,14.7215,13.8692,14.4998,12.4661,10.6189,10.7928,9.5237,9.2003,8.9658,9.205,9.0602,8.5488,9.6268,7.9654,7.0996,6.138,5.889,6.2007,7.798,6.953,5.466,10.0579,7.0194,7.2913
cost-goods-sold,5.951,6.836,7.311,7.001,8.282,8.152,7.845,8.716,6.25,6.315,6.083,7.539,4.998,6.065,5.425,6.289,5.176,5.275,4.313,5.5113,5.7248,5.3329,4.361,6.2349,5.3776,6.3113,4.8412,7.2699,7.221,8.0842,6.4135,7.1284,7.3949,6.6558,5.6046,6.7027,6.1085,5.8918,5.1237,3.613,3.5514,3.2942,3.2117,2.8229,3.505,3.6445,3.2161,3.226,3.1383,3.0238,2.4929,3.0541,2.125,2.8909,3.0478,2.2662,3.7668,2.1172,2.994
gross-profit,23.746,23.582,17.412,19.955,18.505,22.396,13.419,20.672,20.934,27.147,17.303,21.187,20.791,20.516,16.858,24.605,18.505,17.629,11.207,17.7434,16.3306,20.9418,29.6493,15.0162,12.3769,14.517,10.4058,15.3366,7.5456,11.5405,7.9472,11.3158,11.0609,9.485,6.1331,8.0188,7.7607,8.608,7.3424,7.0059,7.2414,6.2295,5.9887,6.1429,5.7,5.4157,5.3327,6.4009,4.8271,4.0758,3.6451,2.8348,4.0756,4.9071,3.9051,3.1999,6.2911,4.9022,4.2973
research-development-expenses,4.158,4.165,4.258,4.064,4.232,4.733,5.161,4.266,5.842,4.449,4.23,2.959,2.822,2.792,2.159,3.016,2.061,1.812,2.098,1.9833,1.9999,1.8732,2.2877,2.03,1.618,1.8291,1.5829,1.3397,1.2171,1.2982,1.5331,1.5308,1.5314,1.5742,1.5327,1.3877,1.7746,1.8367,1.8756,1.3188,2.3821,2.2862,2.1943,2.4445,1.8016,1.6446,1.5083,1.3954,1.1258,0.9961,0.8473,0.5045,0.9053,1.1299,1.0768,1.0928,0.9785,1.4602,1.1992
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,17.648,18.503,19.241,17.194,18.214,19.302,29.096,19.66,16.915,15.736,15.38,15.986,12.1,13.112,11.574,13.828,10.546,10.475,10.016,11.1671,11.7692,11.072,10.1397,10.8204,9.9882,11.4299,10.2356,14.815,12.0399,13.4909,11.2976,13.5285,13.6385,12.4633,11.181,12.2433,11.7916,12.6958,11.2883,9.0156,8.7765,8.3159,8.441,7.7172,7.8735,8.1693,7.793,7.506,6.0851,5.7359,4.9153,5.0184,4.4837,5.9974,5.9136,4.6077,6.1386,5.0525,5.4852
operating-income,12.049,11.915,5.482,9.762,8.573,11.246,-7.832,9.728,10.269,17.726,8.006,12.74,13.689,13.469,10.709,17.066,13.135,12.429,5.504,12.0875,10.2862,15.2027,23.8706,10.4308,7.7663,9.3985,5.0114,7.7915,2.7268,6.1339,3.0631,4.9158,4.8174,3.6776,0.5567,2.4782,2.0776,1.804,1.1778,1.6034,2.0163,1.2077,0.7594,1.2486,1.3315,0.8909,0.7558,2.1208,1.8803,1.3636,1.2227,0.8705,1.7169,1.8007,1.0394,0.8583,3.9193,1.9669,1.806
total-non-operating-income-expense,0.482,0.533,0.498,0.551,0.522,0.29,0.095,0.138,0.261,0.016,0.058,0.049,0.093,0.049,0.072,0.038,0.034,0.024,0.024,0.0417,0.0099,0.0059,0.0005,-0.0182,-0.0328,-0.0364,-0.0396,-0.0423,-0.0452,-0.0491,-0.0512,-0.0499,-0.0463,-0.0453,-0.0409,-0.0455,-0.0399,-0.0593,-0.0499,-0.0304,-0.0441,-0.0014,0.0014,0.0207,0.1305,0.1579,0.1894,0.408,0.55,0.5758,0.5668,0.5807,0.5692,0.4898,0.4611,0.4224,0.3325,0.2741,0.2122
pre-tax-income,12.531,12.448,5.98,10.313,9.095,11.536,-7.737,9.866,10.53,17.742,8.064,12.789,13.782,13.518,10.781,17.104,13.169,12.453,5.528,12.1292,10.2962,15.2087,23.871,10.4126,7.7335,9.3621,4.9719,7.7492,2.6816,6.0847,3.0119,4.8659,4.7711,3.6323,0.5158,2.4327,2.0377,1.7448,1.1279,1.5729,1.9722,1.2064,0.7608,1.2694,1.462,1.0488,0.9452,2.5289,2.4303,1.9395,1.7895,1.4512,2.2862,2.2904,1.5004,1.2807,4.2517,2.241,2.0182
total-provision-income-taxes,3.331,3.013,1.473,2.596,1.496,1.444,-1.051,1.799,3.643,6.373,2.571,4.704,4.83,4.903,3.886,6.061,4.789,4.634,2.012,4.3136,4.1254,5.9063,8.8408,3.7577,2.7762,3.4672,1.9039,3.286,1.0363,2.3479,1.0997,1.9828,1.7946,1.3497,0.1913,1.082,0.8535,0.678,0.4136,0.8758,0.4602,0.2506,0.2381,0.1749,0.3578,0.2358,0.3276,0.8555,0.634,0.5746,0.5887,0.4044,0.9615,0.9384,0.6197,0.4584,1.7202,0.9045,0.816
