,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,31.237,28.146,29.511,34.064,30.955,29.662,32.765,36.041,30.336,33.405,29.559,39.542,33.43,29.965,27.146,29.759,28.034,23.91,22.894,24.323,21.805,22.916,20.793,23.504,17.595,18.261,18.979,18.453,16.906,18.271,19.175,15.505,17.608,17.447,19.505,15.015,17.635,15.107,17.694,17.358,19.55,18.629,20.141,15.434,21.686,22.615,21.918,20.042,19.491,20.087,22.715,20.418,18.605,18.537,17.5,16.378,19.34,16.565,17.154
cost-goods-sold,17.573,15.734,16.968,18.592,16.161,16.597,19.458,19.471,16.783,18.476,16.35,23.492,19.712,17.283,15.704,17.524,16.437,13.613,12.81,14.281,13.488,13.839,12.514,13.1,10.189,13.241,11.177,11.049,10.18,10.223,10.252,8.912,10.781,9.978,11.207,8.868,11.042,9.26,11.489,10.723,12.13,11.598,12.768,11.093,13.49,14.044,14.182,13.124,11.883,11.786,12.355,12.19,10.669,10.908,10.647,9.672,11.662,11.04,11.236
gross-profit,13.664,12.412,12.543,15.472,14.794,13.065,13.307,16.57,13.553,14.929,13.209,16.05,13.718,12.682,11.442,12.235,11.597,10.297,10.084,10.042,8.317,9.077,8.279,10.404,7.406,5.02,7.802,7.404,6.726,8.048,8.923,6.593,6.827,7.469,8.298,6.147,6.593,5.847,6.205,6.635,7.42,7.031,7.373,4.341,8.196,8.571,7.736,6.918,7.608,8.301,10.36,8.228,7.936,7.629,6.853,6.706,7.678,5.525,5.918
research-development-expenses,2.532,2.239,1.366,1.17,0.935,0.559,0.67,0.428,0.601,0.445,0.53,0.542,0.507,0.523,0.575,0.354,0.493,0.392,0.419,0.33,0.322,0.374,0.388,0.303,0.324,0.483,0.39,0.241,0.18,0.203,0.334,0.305,0.311,0.703,0.331,0.297,0.455,0.388,0.457,0.41,0.457,0.405,0.446,0.489,0.506,0.417,0.539,0.57,0.663,0.742,0.704,0.82,0.814,1.104,0.745,0.688,0.884,0.95,1.227
selling-general-administrative-expenses,10.939,10.739,11.252,10.988,17.454,10.302,10.766,9.049,9.174,9.924,9.891,8.993,8.719,8.603,8.897,8.316,8.962,8.076,8.644,7.958,7.654,7.786,7.992,7.346,7.007,8.115,8.094,6.443,6.573,7.462,7.507,5.874,6.108,5.879,6.427,5.162,5.773,5.666,6.236,5.367,5.804,5.616,5.91,5.777,6.592,6.768,7.42,5.82,5.812,6.349,7.053,6.302,5.972,5.903,6.066,4.809,5.322,5.282,5.794
other-operating-income-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,,,,,,,,
operating-expenses,31.044,28.712,29.586,30.75,34.55,27.458,30.894,28.948,26.558,28.845,26.771,33.027,28.938,26.409,25.176,26.194,25.892,22.081,21.873,22.569,21.464,21.999,20.894,20.749,17.52,21.839,19.661,17.733,16.933,17.888,18.093,15.091,17.2,16.56,17.965,14.327,17.27,15.314,18.182,16.5,18.391,17.619,19.124,18.376,20.588,21.229,22.141,19.514,18.358,18.877,20.065,19.157,17.455,17.915,17.458,15.169,17.868,17.272,18.257
operating-income,0.193,-0.566,-0.075,3.314,-3.595,2.204,1.871,7.093,3.778,4.56,2.788,6.515,4.492,3.556,1.97,3.565,2.142,1.829,1.021,1.754,0.341,0.917,-0.101,2.755,0.075,-3.578,-0.682,0.72,-0.027,0.383,1.082,0.414,0.408,0.887,1.54,0.688,0.365,-0.207,-0.488,0.858,1.159,1.01,1.017,-2.942,1.098,1.386,-0.223,0.528,1.133,1.21,2.65,1.261,1.15,0.622,0.042,1.209,1.472,-0.707,-1.103
total-non-operating-income-expense,-0.927,-0.021,0.016,0.051,0.05,-0.092,0.004,-0.036,0.006,0.118,0.062,-0.114,-0.014,-0.034,0.133,-0.025,0.069,-0.037,-0.137,0.008,0.04,0.007,-0.016,0.171,-0.093,-0.052,0.011,-0.066,0.016,0.057,-0.142,0.218,0.064,-0.142,-0.023,-0.112,0.118,-0.122,-0.173,-0.113,0.013,-0.041,-0.165,-0.14,-0.153,-0.181,-0.166,-0.155,-0.094,-0.159,-0.18,-0.232,-0.263,-0.286,-0.26,-0.271,-0.238,-0.06,-0.205
pre-tax-income,-0.734,-0.587,-0.059,3.365,-3.545,2.112,1.875,7.057,3.784,4.678,2.85,6.401,4.478,3.522,2.103,3.54,2.211,1.792,0.884,1.762,0.381,0.924,-0.117,2.926,-0.018,-3.63,-0.671,0.654,-0.011,0.44,0.94,0.632,0.472,0.745,1.517,0.576,0.483,-0.329,-0.661,0.745,1.172,0.969,0.852,-3.082,0.945,1.205,-0.389,0.373,1.039,1.051,2.47,1.029,0.887,0.336,-0.218,0.938,1.234,-0.767,-1.308
