,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,255.243,279.872,223.102,315.7621,248.72,304.642,225.15,275.37,217.385,218.841,191.778,213.514,180.241,195.165,156.774,163.098,152.653,151.37,161.214,175.161,159.992,153.424,130.212,154.478,139.802,138.631,163.422,135.909,123.978,152.239,130.473,125.643,71.978,61.883,,43.975,49.247,42.28,,44.152,48.157,47.496,,155.661,47.311,79.992,,50.771,58.6,68.938,,62.413,61.17,51.538,,41.418,46.688,24.838,
cost-goods-sold,42.319,46.223,45.361,49.117,39.41,43.417,44.476,38.507,36.054,39.775,40.412,34.957,35.456,33.998,27.711,34.791,33.806,30.418,39.974,46.368,47.335,43.29,38.839,42.892,45.423,45.991,47.991,38.914,41.491,42.07,51.077,42.752,17.53,16.219,,12.86,13.911,12.665,,10.072,15.092,12.666,,5.536,12.071,14.314,,7.499,9.218,10.145,,12.989,11.822,9.338,,6.077,4.36,4.517,
gross-profit,212.924,233.649,177.741,266.6451,209.31,261.225,180.674,236.863,181.331,179.066,151.366,178.557,144.785,161.167,129.063,128.307,118.847,120.952,121.24,128.793,112.657,110.134,91.373,111.586,94.379,92.64,115.431,96.995,82.487,110.169,79.396,82.891,54.448,45.664,,31.115,35.336,29.615,,34.08,33.065,34.83,,150.125,35.24,65.678,,43.272,49.382,58.793,,49.424,49.348,42.2,,35.341,42.328,20.321,
research-development-expenses,107.671,104.435,102.57,108.972,101.265,106.823,108.346,104.49,104.411,99.153,104.835,89.626,99.444,97.006,101.072,93.686,92.558,87.882,70.278,74.433,78.263,67.207,52.14,48.716,45.947,33.462,35.8,31.319,35.088,37.806,45.19,40.493,28.16,28.05,,22.503,23.932,22.977,,22.577,20.664,25.586,,22.669,19.71,22.261,,30.395,28.317,32.619,,29.908,29.817,25.863,,22.501,19.37,21.622,
selling-general-administrative-expenses,148.701,155.075,141.22,141.227,128.777,138.257,118.147,110.896,99.633,108.95,102.099,97.145,91.145,96.121,89.719,87.472,89.497,71.539,63.05,54.804,51.888,50.663,42.55,44.171,39.454,32.933,34.679,29.867,31.428,29.784,34.432,,36.234,31.497,,,18.436,19.726,,,20.625,19.268,,,11.679,11.926,,,14.487,15.4,,,15.677,16.53,,,9.109,8.952,
other-operating-income-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.346,,,,-45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,308.864,315.795,299.103,315.7421,285.878,304.744,287.038,269.5351,255.741,263.35,262.648,237.0511,241.368,242.282,233.658,230.155,230.068,203.891,188.522,190.849,192.73,176.249,146.105,148.635,143.68,125.102,144.438,110.649,118.554,120.094,188.141,,83.741,75.766,,,56.279,55.368,,,56.381,57.52,,,43.46,48.501,,,52.022,58.164,,,57.316,51.731,,,32.839,35.091,
operating-income,-53.621,-35.923,-76.001,0.0201,-37.158,-0.102,-61.888,5.8349,-38.356,-44.509,-70.87,-23.537,-61.127,-47.117,-76.884,-67.057,-77.415,-52.521,-27.308,-15.688,-32.738,-22.825,-15.893,5.843,-3.878,13.529,18.984,25.26,5.424,32.145,-57.668,125.643,-11.763,-13.883,,43.975,-7.032,-13.088,,44.152,-8.224,-10.024,,155.661,3.851,31.491,,50.771,6.578,10.774,,62.413,3.854,-0.193,,41.418,13.849,-10.253,
total-non-operating-income-expense,-0.24,-4.463,-24.251,-1.711,3.325,-24.343,-5.11,4.951,2.566,-1.171,-1.72,-0.776,-4.215,-0.596,-0.135,-5.736,-0.605,9.476,-2.839,56.468,-3.695,25.037,-4.695,-2.969,-3.651,-3.477,-11.118,-4.597,-21.709,-8.948,-10.097,,-6.842,0.591,,,-1.577,-0.379,,,-0.545,-0.211,,,-2.216,-0.774,,,1.32,0.355,,,0.036,-0.351,,,-2.097,-3.484,
pre-tax-income,-53.861,-40.386,-100.252,-1.691,-33.833,-24.445,-66.998,10.786,-35.79,-45.68,-72.59,-24.313,-65.342,-47.713,-77.019,-72.793,-78.02,-43.045,-30.147,40.78,-36.433,2.212,-20.588,2.874,-7.529,10.052,7.866,20.663,-16.285,23.197,-67.765,-14.73,-18.605,-13.292,,-11.342,-8.609,-13.467,,-6.802,-8.769,-10.235,,112.385,1.635,30.717,,172.07,7.898,11.129,,3.359,3.89,-0.544,,1.407,11.752,-13.737,
total-provision-income-taxes,-0.983,1.604,-3.854,8.022,0.611,8.204,-4.493,20.575,0.486,-2.681,-3.709,-3.172,-2.655,-0.52,0.404,-3.411,2.995,3.064,0.51,10.266,3.523,-1.523,3.766,-15.203,0.233,2.718,4.867,4.405,0.422,0.764,-4.408,0.098,3.65,-0.054,,0.041,-0.943,-0.058,,0.015,-0.06,-0.07,,-0.33,-0.063,1.03,,3.189,0.2,2.382,,0.426,0.164,0.171,,,,,
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,-52.878,-41.99,-96.398,-9.713,-34.444,-32.649,-62.505,-9.789,-36.276,-42.999,-68.881,-21.141,-62.687,-47.193,-77.423,-69.382,-81.015,-46.109,-30.657,30.514,-39.956,3.735,-24.354,18.077,-7.762,7.334,2.999,16.258,-16.707,22.433,-63.357,-14.828,-22.255,-13.238,,-11.383,-7.666,-13.409,,-6.817,-8.709,-10.165,,112.715,1.698,29.687,,168.881,7.698,8.747,,2.933,3.726,-0.715,,1.407,11.752,-13.737,
ebitda,-33.276,-16.009,-56.359,25.9221,-10.891,25.667,-36.166,31.0529,-13.32,-20.003,-47.107,1.114,-37.308,-24.034,-54.181,-45.276,-56.708,-31.9,-4.821,9.68,-7.505,2.108,6.66,10.886,19.796,37.256,37.305,43.861,24.235,32.145,-57.668,146.517,-7.294,-13.883,,46.123,-5.075,-13.088,,48.984,-2.69,-10.024,,158.261,6.235,31.491,,54.037,9.762,10.774,,65.484,6.795,-0.193,,44.091,16.454,-10.253,
ebit,-53.621,-35.923,-76.001,0.02,-37.158,-0.102,-61.888,5.835,-38.356,-44.509,-70.87,-23.5371,-61.127,-47.117,-76.884,-67.057,-77.415,-52.521,-27.308,-15.688,-32.738,-22.825,-15.893,5.843,-3.878,13.529,18.984,25.26,5.424,32.145,-57.668,,-11.763,-13.883,,,-7.032,-13.088,,,-8.224,-10.024,,,3.851,31.491,,,6.578,10.774,,,3.854,-0.193,,,13.849,-10.253,
basic-shares-outstanding,157.199,156.991,156.336,155.112,155.328,155.176,154.424,153.415,153.684,153.392,152.704,151.484,151.652,151.301,150.825,149.206,149.512,148.867,148.089,145.274,145.896,144.913,143.358,137.158,136.106,134.602,133.272,132.097,131.067,130.434,129.986,129.67,102.474,96.649,,95.667,95.511,95.326,,94.784,94.886,94.883,,95.316,95.637,95.361,,101.703,101.595,101.324,,100.896,101.331,93.784,,91.505,90.558,90.41,
shares-outstanding,157.199,156.991,156.336,155.112,155.328,155.176,154.424,153.415,153.684,153.392,152.704,151.484,151.652,151.301,150.825,149.206,149.512,148.867,148.089,145.274,145.896,154.3,143.358,146.304,136.106,143.369,139.677,137.497,131.067,134.945,129.986,129.67,102.474,96.649,,95.667,95.511,95.326,,94.784,94.886,94.883,,95.818,97.356,96.631,,103.914,104.315,104.191,,104.746,105.543,93.784,,96.72,96.599,90.41,
eps-basic-net-earnings-per-share,-0.34,-0.27,-0.62,-0.07,-0.22,-0.21,-0.4,-0.06,-0.24,-0.28,-0.45,-0.15,-0.41,-0.31,-0.51,-0.46,-0.54,-0.31,-0.21,0.2,-0.27,0.03,-0.17,0.13,-0.06,0.05,0.02,0.12,-0.13,0.17,-0.49,-0.11,-0.22,-0.14,,-0.12,-0.08,-0.14,,-0.07,-0.09,-0.11,,1.18,0.02,0.31,,1.66,0.08,0.09,,0.03,0.04,-0.01,,0.02,0.13,-0.15,
eps-earnings-per-share-diluted,-0.34,-0.27,-0.62,-0.07,-0.22,-0.21,-0.4,-0.06,-0.24,-0.28,-0.45,-0.15,-0.41,-0.31,-0.51,-0.46,-0.54,-0.31,-0.21,0.21,-0.27,0.02,-0.17,0.12,-0.06,0.05,0.02,0.12,-0.13,0.17,-0.49,-0.11,-0.22,-0.14,0.0,-0.12,-0.08,-0.14,0.0,-0.07,-0.09,-0.11,0.0,1.18,0.02,0.31,0.0,1.63,0.07,0.08,0.0,0.03,0.04,-0.01,0.0,0.01,0.12,-0.15,0.0
