,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,146.97,150.139,151.084,146.082,148.176,150.398,143.573,140.734,136.431,137.612,133.605,128.403,128.219,128.459,128.294,123.891,124.46,126.939,122.195,122.352,123.714,124.364,120.246,121.098,119.359,118.113,111.959,107.287,105.458,104.606,104.428,101.381,104.552,102.307,100.491,95.282,93.392,91.503,87.611,86.629,82.416,81.312,77.058,76.962,77.855,78.201,77.368,76.679,73.51,74.337,70.91,66.58,67.329,69.762,66.421,63.073,66.343,70.667,72.8
cost-goods-sold,114.127,117.005,118.472,116.728,116.686,119.045,116.424,115.165,110.679,108.829,105.884,102.826,102.307,102.877,101.849,98.659,97.776,100.756,99.521,98.224,98.247,96.664,93.709,93.392,92.039,91.195,88.05,85.553,82.622,81.425,82.967,80.155,78.94,76.764,74.784,71.461,70.153,67.7,65.827,64.823,61.609,60.17,59.77,59.3,58.996,58.268,56.538,56.279,54.856,56.156,53.33,51.048,50.933,53.435,53.902,53.025,55.47,58.663,61.648
gross-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,130.72,132.757,134.934,132.531,131.78,134.982,131.979,130.661,124.349,123.458,120.888,116.96,116.951,116.338,117.661,113.16,110.985,115.718,113.138,112.058,110.996,110.869,107.413,106.596,104.263,104.037,99.95,97.263,94.603,93.599,96.154,92.487,91.532,89.058,95.869,83.886,84.324,79.186,76.514,75.536,71.815,70.62,70.078,69.596,69.718,69.075,67.199,66.863,64.254,65.233,62.241,60.311,59.422,62.155,61.437,60.366,62.75,66.097,68.818
operating-income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-income,16.25,17.382,16.15,13.551,16.396,15.416,11.594,10.073,12.082,14.154,12.717,11.443,11.268,12.121,10.633,10.731,13.475,11.221,9.057,10.294,12.718,13.495,12.833,14.502,15.096,14.076,12.009,10.024,10.855,11.007,8.274,8.894,13.02,13.249,4.622,11.396,9.068,12.317,11.097,11.093,10.601,10.692,6.98,7.366,8.137,9.126,10.169,9.816,9.256,9.104,8.669,6.269,7.907,7.607,4.984,2.707,3.593,4.57,3.982
total-provision-income-taxes,3.379,3.975,4.312,3.253,3.607,3.638,2.636,0.504,3.689,5.379,4.73,4.394,4.316,4.63,3.966,4.04,5.208,4.321,3.481,3.462,4.835,5.196,4.5,5.727,6.421,5.467,4.429,4.1,4.225,4.411,3.201,3.494,5.139,5.051,1.976,4.672,1.535,4.557,4.48,4.418,4.201,4.288,2.738,2.862,3.173,3.559,3.965,3.829,3.624,3.543,3.381,2.444,3.084,2.967,1.917,1.042,1.382,1.76,1.534
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,12.871,13.407,11.838,10.298,12.789,11.778,8.958,9.569,8.393,8.775,7.987,7.049,6.952,7.491,6.667,6.691,8.267,6.9,5.576,6.832,7.883,8.299,8.333,8.775,8.675,8.609,7.58,5.924,6.63,6.596,5.073,5.4,7.881,8.198,2.646,6.724,7.533,7.76,6.617,6.675,6.4,6.404,4.242,4.504,4.964,5.567,6.204,5.987,5.632,5.561,5.288,3.825,4.823,4.64,3.067,1.665,2.211,2.81,2.448
ebitda,25.033,26.349,22.038,19.372,22.038,21.049,17.356,15.546,17.319,19.457,18.0479,16.65,16.627,17.172,15.677,15.723,18.446,16.166,13.79,14.838,17.319,17.612,17.043,18.584,19.203,18.088,15.894,13.934,14.44,15.366,12.384,12.52,16.611,16.645,7.846,14.474,12.154,15.178,14.314,13.943,13.578,13.636,9.906,10.309,11.076,12.096,13.251,12.857,12.291,11.714,11.176,8.738,10.466,10.194,7.639,5.291,6.439,7.425,6.815
ebit,16.25,17.382,16.15,13.551,16.396,15.416,11.594,10.073,12.082,14.154,12.717,11.443,11.268,12.121,10.633,10.731,13.475,11.221,9.057,10.294,12.718,13.495,12.833,14.502,15.096,14.076,12.009,10.024,10.855,11.007,8.274,8.894,13.02,13.249,4.622,11.396,9.068,12.317,11.097,11.093,10.601,10.692,6.98,7.366,8.137,9.126,10.169,9.816,9.256,9.104,8.669,6.269,7.907,7.607,4.984,2.707,3.593,4.57,3.982
basic-shares-outstanding,18.452,18.524,18.794,18.758,18.877,18.922,18.825,18.849,18.759,18.811,19.418,19.426,19.581,19.572,19.826,19.673,19.902,20.149,20.669,20.599,20.819,20.935,21.104,20.936,21.138,21.396,22.256,22.234,22.54,22.626,22.952,22.842,23.052,23.234,23.602,23.498,23.722,23.914,24.998,24.474,25.516,25.85,26.916,26.632,27.528,27.632,27.712,27.626,27.778,27.928,28.14,28.052,28.246,28.25,29.068,28.594,29.574,29.88,31.258
shares-outstanding,18.771,18.787,19.008,18.984,19.089,19.102,19.042,19.121,18.966,19.0,19.57,19.549,19.733,19.754,20.004,19.852,20.063,20.335,20.89,20.786,21.05,21.21,21.372,21.256,21.377,21.584,22.458,22.426,22.752,22.852,23.254,23.148,23.344,23.574,24.058,23.968,24.208,24.374,25.344,24.852,25.84,26.112,27.24,26.878,27.92,28.09,28.072,27.928,28.124,28.318,28.536,28.736,28.458,28.338,29.184,28.66,29.733,30.06,31.56
eps-basic-net-earnings-per-share,0.7,0.72,0.63,0.55,0.68,0.62,0.47,0.51,0.45,0.47,0.42,0.36,0.36,0.38,0.34,0.34,0.42,0.34,0.27,0.33,0.38,0.4,0.4,0.42,0.41,0.4,0.35,0.27,0.29,0.29,0.23,0.235,0.34,0.355,0.115,0.285,0.32,0.325,0.27,0.275,0.25,0.25,0.165,0.17,0.18,0.2,0.225,0.215,0.205,0.2,0.19,0.135,0.17,0.165,0.1083,0.06,0.0733,0.0933,0.0817
eps-earnings-per-share-diluted,0.69,0.71,0.63,0.54,0.67,0.62,0.47,0.5,0.44,0.46,0.42,0.36,0.35,0.38,0.34,0.34,0.41,0.34,0.28,0.33,0.37,0.39,0.39,0.41,0.41,0.4,0.35,0.26,0.29,0.29,0.215,0.235,0.34,0.35,0.115,0.28,0.31,0.32,0.265,0.27,0.25,0.245,0.16,0.17,0.18,0.2,0.225,0.215,0.2,0.195,0.18,0.135,0.17,0.165,0.1083,0.06,0.0733,0.0933,0.0767
