,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,176.244,178.057,165.871,153.386,165.625,190.944,184.063,186.057,202.428,199.14,253.42,283.6671,284.095,280.734,268.347,279.9771,256.801,220.92,227.378,202.856,127.698,133.872,90.622,84.953,81.892,77.012,73.854,71.52,69.634,63.287,51.717,42.625,36.703,32.148,25.444,24.045,21.659,20.185,20.52,18.18,19.371,16.3,22.04,26.036,31.874,21.229,14.459,13.708,15.814,11.638,11.735,14.555,14.49,12.475,29.73,10.74,10.985,12.578,10.181
cost-goods-sold,104.842,110.073,112.358,128.139,108.363,109.665,101.835,103.152,104.665,96.371,104.651,115.172,113.868,108.961,105.33,105.547,93.789,92.513,97.215,97.524,82.198,73.0,40.966,37.983,38.195,34.92,34.709,29.549,29.541,27.56,20.816,17.05,14.725,14.265,11.191,11.286,10.244,10.322,12.092,12.222,16.686,14.633,16.678,17.924,21.968,16.402,10.712,10.651,12.846,8.752,9.246,10.314,8.539,7.52,17.997,7.659,7.317,7.726,6.838
gross-profit,71.402,67.984,53.513,25.247,57.262,81.279,82.228,82.905,97.763,102.769,148.769,168.495,170.227,171.773,163.017,174.4301,163.012,128.407,130.163,105.332,45.5,60.872,49.656,46.97,43.697,42.092,39.145,41.971,40.093,35.727,30.901,25.575,21.978,17.883,14.253,12.759,11.415,9.863,8.428,5.958,2.685,1.667,5.362,8.112,9.906,4.827,3.747,3.057,2.968,2.886,2.489,4.241,5.951,4.955,11.733,3.081,3.668,4.852,3.343
research-development-expenses,9.334,9.495,8.714,10.867,12.439,11.371,12.644,5.571,12.25,15.876,11.291,9.788,10.618,8.868,9.479,10.404,10.439,10.588,9.276,8.491,8.758,9.588,4.419,4.001,4.837,5.051,5.969,6.034,2.874,4.073,2.877,3.792,3.109,2.767,1.887,1.872,1.79,1.881,1.432,1.083,1.013,1.691,0.977,2.057,1.143,1.225,2.376,1.543,2.135,2.161,2.011,4.982,2.649,2.121,2.045,0.307,1.438,1.423,1.342
selling-general-administrative-expenses,55.55,61.042,72.498,69.679,63.197,83.758,62.994,61.356,53.404,53.981,47.583,47.5,47.074,53.971,49.086,51.98,45.031,35.208,29.986,28.402,26.799,21.168,16.586,14.415,13.645,13.113,12.335,14.428,12.346,10.94,10.339,9.408,8.669,8.024,6.291,6.591,5.38,5.993,4.757,4.827,5.187,5.832,6.997,7.25,6.199,5.914,6.257,6.068,5.362,5.189,5.242,5.224,4.226,4.669,4.484,5.444,3.894,3.699,3.368
other-operating-income-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099,-5.83,,,,,,,,,,,,,,,,
operating-expenses,167.476,265.423,231.354,349.2511,241.605,282.11,209.478,306.3879,193.668,184.866,179.007,227.5839,197.267,188.366,180.768,215.502,166.034,154.818,154.111,154.187,139.728,133.135,67.182,59.777,59.704,54.761,55.265,51.805,47.031,44.511,44.055,31.097,27.349,25.472,19.736,20.004,17.67,18.768,18.695,18.546,23.206,22.594,31.057,27.569,29.649,23.879,19.684,18.751,20.681,16.441,16.837,20.859,15.759,14.66,24.877,13.761,13.002,13.273,11.927
operating-income,8.768,-87.366,-65.483,-195.8651,-75.98,-91.166,-25.415,-120.3309,8.76,14.274,74.413,56.0832,86.828,92.368,87.579,64.475,90.767,66.102,73.267,48.6689,-12.03,0.737,23.44,25.176,22.188,22.251,18.589,19.715,22.603,18.776,7.662,11.528,9.354,6.676,5.708,4.041,3.989,1.417,1.825,-0.366,-3.835,-6.294,-9.017,-1.533,2.225,-2.65,-5.225,-5.043,-4.867,-4.803,-5.102,-6.304,-1.269,-2.185,4.853,-3.021,-2.017,-0.695,-1.746
total-non-operating-income-expense,-27.355,-22.751,-15.278,-13.495,-12.559,-13.09,-10.612,-9.006,-10.697,-7.524,-9.087,-6.844,-11.614,-12.093,-21.007,-15.02,-16.752,-15.744,-14.939,-15.425,-12.217,-1.987,-5.845,1.498,-2.206,-2.269,-2.332,-4.051,-2.38,-2.405,-2.42,-2.248,-2.047,11.693,0.642,19.821,0.001,-10.817,1.699,-2.198,-1.266,-0.656,-1.672,-0.443,0.176,-0.169,-0.316,0.081,0.14,0.17,0.259,0.248,0.202,0.222,-1.727,-0.62,-0.595,0.628,-0.526
pre-tax-income,-18.587,-110.117,-80.761,-209.36,-88.539,-104.256,-36.027,-129.337,-1.937,6.75,65.326,49.239,75.214,80.275,66.572,49.455,74.015,50.358,58.328,33.245,-24.247,-1.251,17.595,26.674,19.982,19.982,16.257,15.664,20.223,16.371,5.242,9.28,7.307,18.369,6.35,23.862,3.99,-9.4,3.524,-2.564,-5.101,-6.95,-10.689,-1.976,2.401,-2.819,-5.541,-4.962,-4.727,-4.633,-4.843,-6.056,-1.067,-1.963,3.126,-3.641,-2.612,-0.067,-2.272
