,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,20.857,10.407,12.624,37.857,4.865,1.787,,,0.9,,3.584,3.0,3.76,8.594,5.029,8.537,12.996,5.184,2.178,,,,,5.75,,1.4,,,,1.5,0.75,0.0,4.355,0.395,,0.0,72.282,49.457,3.261,,,,,,,,,8.0,,1.956,2.644,3.128,6.127,14.321,9.897,6.02,3.282,4.606,2.618
cost-goods-sold,0.31,0.311,0.107,0.188,0.069,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gross-profit,20.547,10.096,12.517,37.669,4.796,1.757,,,0.9,,3.584,3.0,3.76,8.594,5.029,8.537,12.996,5.184,2.178,,,,,5.75,,1.4,,,,1.5,0.75,0.0,4.355,0.395,,0.0,72.282,49.457,3.261,,,,,,,,,8.0,,1.956,2.644,3.128,6.127,14.321,9.897,6.02,3.282,4.606,2.618
research-development-expenses,14.463,13.226,10.949,13.767,11.097,10.797,11.242,11.561,10.808,11.524,12.376,11.634,16.171,17.468,18.173,16.563,15.501,15.059,15.702,14.613,16.151,20.063,16.869,18.046,17.574,19.393,20.315,19.764,20.186,20.924,17.904,19.819,17.316,17.109,15.106,13.758,16.394,16.815,17.425,20.175,21.082,24.948,24.538,28.402,31.232,28.416,21.62,21.96,15.372,17.189,15.843,15.002,14.05,13.205,14.711,13.382,13.676,13.807,11.173
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,32.894,31.746,31.002,35.325,29.235,27.898,24.734,26.215,18.755,19.344,19.786,18.787,26.499,22.242,22.596,21.284,19.777,19.158,20.419,30.618,21.04,25.456,22.385,22.694,23.93,24.285,25.71,25.616,25.569,26.382,24.06,25.91,22.396,21.952,20.86,19.669,21.924,22.479,25.611,26.993,26.655,29.998,29.141,34.01,38.682,35.277,28.745,28.257,20.426,22.562,20.882,20.022,18.854,17.93,19.714,16.106,17.059,17.236,14.047
operating-income,-12.037,-21.339,-18.378,2.532,-24.37,-26.111,-24.734,-26.215,-17.855,-19.344,-16.202,-15.787,-22.739,-13.648,-17.567,-12.747,-6.781,-13.974,-18.241,-30.618,-21.04,-25.456,-22.385,-16.944,-23.93,-22.885,-25.71,-25.616,-25.569,-24.882,-23.31,-25.91,-18.041,-21.557,-20.86,-19.669,50.358,26.978,-22.35,-26.993,-26.655,-29.998,-29.141,-34.01,-38.682,-35.277,-28.745,-20.257,-20.426,-20.606,-18.238,-16.894,-12.727,-3.609,-9.817,-10.086,-13.777,-12.63,-11.429
total-non-operating-income-expense,0.547,0.733,0.78,0.696,0.604,0.554,0.349,0.344,0.195,0.197,0.888,0.197,0.11,0.115,0.103,0.06,0.109,0.062,0.048,0.096,0.098,0.065,0.082,0.083,0.106,0.117,0.136,0.144,0.113,0.144,0.136,0.123,0.11,0.083,0.079,2.43,0.075,0.051,0.017,1.15,0.004,0.09,-0.847,0.557,0.991,1.248,1.483,1.255,1.482,1.361,1.157,1.438,1.345,1.279,1.348,1.193,0.871,0.337,0.265
pre-tax-income,-11.49,-20.606,-17.598,3.228,-23.766,-25.557,-24.385,-25.871,-17.66,-19.147,-15.314,-15.59,-22.629,-13.533,-17.464,-12.687,-6.672,-13.912,-18.193,-22.272,-20.942,-25.391,-22.303,-16.861,-23.824,-22.768,-25.574,-25.472,-25.456,-24.738,-23.174,-25.787,-17.931,-21.474,-20.781,-17.239,50.433,27.029,-22.333,-25.093,-26.651,-29.908,-29.988,-33.453,-37.691,-34.029,-27.262,-19.002,-18.944,-19.245,-17.081,-15.456,-11.382,-2.33,-8.469,-8.893,-12.906,-12.293,-11.164
total-provision-income-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027,-0.066,,,,,,,,,,,,,,,,
