,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,480.613,473.584,462.034,457.508,444.151,441.813,439.176,428.3571,417.444,415.059,405.864,403.4759,392.607,390.409,390.389,398.5888,386.226,381.921,376.652,379.4109,358.389,360.182,358.3,348.604,340.886,357.198,366.641,368.5769,354.353,354.17,352.943,350.253,341.439,333.36,330.918,336.2861,320.451,314.995,308.813,303.249,296.794,295.255,294.938,292.205,288.312,283.156,285.268,285.729,272.503,271.387,270.439,271.903,253.695,249.068,243.921,237.696,233.328,226.309,218.637
cost-goods-sold,328.183,323.637,321.951,313.0551,305.312,305.741,304.536,291.493,288.047,285.852,285.14,279.0831,281.658,276.255,278.435,275.973,272.089,270.663,268.885,263.4019,256.445,257.007,257.819,245.9579,243.184,255.359,264.307,261.898,256.61,257.368,257.445,248.366,245.063,239.597,237.458,235.262,227.915,223.702,219.137,211.336,208.888,207.337,207.013,201.15,202.446,201.139,205.812,197.221,192.882,188.716,188.247,189.586,185.399,179.103,176.035,165.175,165.229,161.12,152.952
gross-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,76.836,71.556,74.029,65.735,67.177,68.297,69.0,71.621,66.919,68.654,69.458,62.526,59.373,62.628,59.045,64.554,55.788,58.442,59.037,59.703,53.566,53.649,55.671,58.027,48.87,53.107,55.56,52.764,52.955,49.77,53.167,48.564,47.618,50.424,55.654,55.27,48.2,49.956,48.538,53.905,48.148,49.58,45.793,42.263,44.022,46.321,42.727,47.374,42.526,46.09,48.07,44.969,39.139,38.621,38.454,42.952,38.423,37.968,37.919
other-operating-income-expenses,-0.078,-2.57,-6.353,-1.212,-0.257,0.118,0.051,0.258,0.371,-90.636,-0.873,,,-4.491,,,,,,,,,,,-11.461,-14.76,,,-1.126,0.0,,,,,,,,,,0.0,,-3.444,-0.545,,,,,-1.927,,,1.138,,-0.272,,,-16.521,0.13,,
operating-expenses,415.685,408.056,412.562,390.1271,382.438,383.672,382.779,371.825,363.447,454.007,364.41,350.3541,349.736,352.046,345.996,349.4301,336.098,337.321,336.081,329.374,318.178,318.663,321.648,309.1639,311.676,331.306,327.789,322.6301,318.383,314.645,317.966,304.227,300.128,297.518,300.37,297.82,283.696,281.139,274.368,272.354,264.008,267.317,260.212,252.935,253.403,254.319,255.427,253.112,241.92,241.062,241.209,240.2319,230.336,223.123,219.917,230.115,208.856,204.247,195.983
operating-income,64.928,65.528,49.472,67.3809,61.713,58.141,56.397,56.5321,53.997,-38.948,41.454,53.1218,42.871,38.363,44.393,49.1588,50.128,44.6,40.571,50.037,40.211,41.519,36.652,39.4401,29.21,25.892,38.852,45.9468,35.97,39.525,34.977,46.026,41.311,35.842,30.548,38.4661,36.755,33.856,34.445,30.8949,32.786,27.938,34.726,39.2701,34.909,28.837,29.841,32.617,30.583,30.325,29.23,31.671,23.359,25.945,24.004,7.5809,24.472,22.062,22.654
total-non-operating-income-expense,1.995,-1.224,1.315,-4.575,1.218,-0.486,-0.189,1.607,0.275,0.532,1.468,-0.797,0.622,2.246,-3.766,-0.23,-3.263,-0.433,-0.406,-0.718,-0.275,-1.673,-2.999,-1.586,-3.59,-2.001,-2.388,-2.533,-1.903,-4.642,-1.522,-3.792,-5.49,-2.747,-1.142,-1.163,-2.773,-2.989,-2.766,-1.701,-1.12,0.216,-3.12,-6.029,-5.048,-2.078,-4.298,-4.207,-2.587,-14.927,-2.873,-1.828,-4.811,-3.776,-4.28,-4.765,-3.83,-4.439,-9.079
pre-tax-income,66.923,64.304,50.787,62.806,62.931,57.655,56.208,58.139,54.272,-38.416,42.922,52.325,43.493,40.609,40.627,48.929,46.865,44.167,40.165,49.319,39.936,39.846,33.653,37.854,25.62,23.891,36.464,43.414,34.067,34.883,33.455,42.234,35.821,33.095,29.406,37.303,33.982,30.867,31.679,29.194,31.666,28.154,31.606,33.241,29.861,26.759,25.543,28.41,27.996,15.398,26.357,29.843,18.548,22.169,19.724,2.816,20.642,17.623,13.575
total-provision-income-taxes,7.976,13.575,6.12,8.478,11.682,2.684,11.212,3.587,18.835,-16.76,13.078,20.136,16.664,15.724,15.787,19.0,18.032,17.192,15.628,19.524,15.351,15.483,13.079,14.945,8.188,9.283,14.186,16.674,13.222,13.609,13.01,16.529,13.934,12.809,11.305,14.673,12.994,12.012,12.321,10.956,12.456,10.904,12.267,13.954,12.91,10.488,9.683,10.54,11.08,5.965,10.136,10.584,5.673,8.619,7.686,0.236,6.01,6.512,5.67
