,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,865.7999,852.4,818.4,830.7,813.4999,824.0,789.3,791.1,802.9001,806.1,715.4,734.4,726.7997,717.4,693.3,695.2,702.8,693.9,655.5,652.8,660.6,632.6,625.0,612.5,622.1751,626.1,612.663,631.362,588.4959,470.228,471.165,472.711,467.045,451.082,438.651,432.571,428.299,420.693,418.112,412.448,402.767,403.12,402.014,429.233,442.5141,429.492,431.048,371.445,202.565,191.505,181.086,163.212,154.054,119.685,100.985,87.956,78.218,74.053,69.237
cost-goods-sold,616.2,407.6,776.0,396.6,392.4,388.0,374.2,366.6,385.0001,396.5,326.7,329.6,320.6999,324.3,308.3,316.1,323.4,315.2,319.5,314.2,315.5999,319.8,342.9,306.9,331.5738,316.3,333.337,349.689,314.216,225.588,245.055,223.341,223.846,216.521,217.964,207.837,331.634,210.804,204.473,196.003,195.959,191.975,192.44,199.274,202.232,184.729,191.41,203.61,105.05,101.427,97.577,88.985,89.128,70.025,58.556,51.666,47.175,43.963,42.464
gross-profit,249.5999,444.8,42.4,434.1,421.0999,436.0,415.1,424.5,417.9001,409.6,388.7,404.8,406.0998,393.1,385.0,379.1,379.4,378.7,336.0,338.6,345.0001,312.8,282.1,305.6,290.6013,309.8,279.326,281.673,274.2799,244.64,226.11,249.37,243.1989,234.561,220.687,224.734,96.665,209.889,213.639,216.445,206.808,211.145,209.574,229.959,240.2821,244.763,239.638,167.835,97.515,90.078,83.509,74.227,64.926,49.66,42.429,36.29,31.043,30.09,26.773
research-development-expenses,60.3,61.4,57.3,53.2,52.7,54.4,56.8,54.8,60.5,62.5,55.4,54.4,62.5,58.8,59.1,51.7,53.6,56.0,53.3,52.0,52.1,52.5,49.9,48.7,48.67,47.8,49.621,51.509,47.132,26.229,29.297,28.342,28.879,29.325,29.935,28.557,27.253,25.691,26.74,24.621,30.825,23.407,24.428,23.793,27.707,20.966,19.364,20.147,11.26,11.413,10.986,10.722,9.824,6.46,6.322,5.507,4.325,5.1,4.842
selling-general-administrative-expenses,225.7,223.5,223.4,224.6,251.6,227.4,214.3,217.4,230.4,210.9,220.8,179.8,171.3,171.5,163.2,176.4,166.0,167.4,143.3,147.3,151.9,147.7,140.8,151.1,124.719,143.4,152.847,148.834,178.674,119.789,120.382,123.955,115.663,112.736,109.53,108.364,99.362,91.851,98.712,105.789,86.621,95.967,97.282,99.807,99.326,103.526,107.994,91.32,38.317,37.35,36.365,35.58,36.421,23.832,19.55,18.612,15.309,15.539,14.75
other-operating-income-expenses,-37.5,,-69.2,,,,-46.0,,,,899.7,,,,,,,,,,,,,,0.529,-22.1,-30.187,14.358,-40.426,-2.226,-48.885,-15.563,-10.866,-3.79,88.718,-1.546,-19.02,0.0,-12.5,0.0,2340.023,,-2340.023,,,,,-2.9,,,,,,,,,,,
operating-expenses,952.1999,707.1,1141.6,690.2,714.3998,690.9,1393.5,656.9999,693.5002,691.1,-284.4,588.4,579.7999,578.0,557.2,569.1,576.9998,577.9,545.7,549.3,568.5998,556.4,574.8,551.2,1658.246,565.0,607.121,568.133,632.216,389.701,461.031,405.952,393.6239,377.166,283.263,360.851,571.006,341.919,356.211,340.479,327.0561,324.374,2666.866,335.512,531.0071,321.871,324.937,694.226,156.066,151.573,146.282,136.695,146.493,101.105,84.593,80.15,66.809,64.602,62.056
operating-income,-86.4,145.3,-323.1998,140.5,99.1,133.1,-604.2001,134.1,109.4,115.0,999.8,146.0001,146.9999,139.4,136.1,126.1,125.8002,116.0,109.8,103.5,92.0002,76.2,50.2,61.3,-1036.071,61.1,5.5421,63.229,-43.7201,80.527,10.134,66.759,73.4211,73.916,155.388,71.72,-142.707,78.774,61.901,71.969,75.7109,78.746,-2264.852,93.721,-88.493,107.621,106.111,-322.781,46.4989,39.932,34.804,26.517,7.561,18.58,16.392,7.806,11.409,9.451,7.181
total-non-operating-income-expense,-36.2,-31.0,-30.5,-36.2,-27.8,-27.8,-86.8,-38.3,-37.1,-40.5,-32.2,-29.9,-39.4,-38.3,-44.2,-11.4,-100.2,-69.3,-49.0,-59.4,-53.3,-53.6,-62.0,-62.7,-68.728,-68.1,-79.29,-70.582,-54.283,-25.52,-68.742,-26.855,-31.815,-29.492,-26.561,-59.191,-29.882,-33.027,-31.143,-30.876,-32.261,-34.679,-33.539,-36.977,-68.97,-12.711,-18.627,-29.422,1.232,0.606,-0.52,-0.581,-0.035,0.637,1.022,1.26,0.706,0.707,0.373
pre-tax-income,-122.6,114.3,-353.7,104.3,71.3,105.3,-691.0,95.8,72.3,74.5,967.6,116.1,107.6,101.1,91.9,114.7,25.6,46.7,60.8,44.1,38.7,22.6,-11.8,-1.4,-1104.799,-7.0,-73.748,-7.353,-98.003,55.007,-58.608,39.904,41.606,44.424,128.827,12.529,-172.589,45.747,30.758,41.093,43.4503,44.067,-2298.391,56.744,-157.463,94.91,87.484,-352.203,47.731,40.538,34.284,25.936,7.526,19.217,17.414,9.066,12.115,10.158,7.554
