,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,2822.453,2855.168,2804.391,2754.496,2648.913,2681.353,2687.516,2642.787,2541.864,2612.356,2612.858,2475.685,2409.872,2430.855,2449.798,2315.239,2227.655,2275.204,2225.353,2176.291,2038.717,2051.766,1938.314,1884.897,1816.369,1834.975,1831.632,1764.928,1680.353,1723.083,1793.036,1625.671,1662.675,1714.464,1757.412,891.4149,1323.264,1338.315,1347.153,1291.211,1295.109,1303.64,1312.419,1237.402,1244.462,1262.577,1277.976,1142.968,1163.605,1178.976,1197.601,999.2729,1043.457,1047.673,1034.289,967.175,970.772,990.888,1006.645
cost-goods-sold,313.936,305.857,307.463,300.7911,285.201,289.733,292.929,284.8539,268.089,274.539,277.614,263.8721,257.793,254.422,255.25,252.109,242.259,240.979,238.741,233.413,222.708,223.774,215.798,207.108,206.995,202.344,204.642,204.698,191.747,197.816,205.36,197.522,198.794,202.003,207.17,173.159,180.024,179.926,183.816,177.219,171.652,176.411,173.967,170.231,170.743,174.264,179.239,161.526,160.19,169.246,175.358,147.644,146.944,124.814,128.513,120.2119,117.127,126.124,126.536
gross-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,1408.226,1383.481,1365.546,1331.704,1316.71,1305.974,1300.148,1254.851,1251.528,1236.294,1237.964,1156.729,1149.729,1130.933,1148.139,1079.394,1057.226,1044.064,1031.703,994.593,953.583,961.92,935.365,901.7782,903.212,897.334,902.296,875.865,838.075,854.863,872.114,815.3489,828.606,836.559,845.864,648.1631,572.742,563.552,578.926,562.931,558.244,541.95,541.297,532.6669,530.858,528.081,541.575,493.062,502.361,498.579,510.993,429.075,459.099,434.756,442.232,415.821,395.938,407.897,406.34
other-operating-income-expenses,-762.174,-672.564,-644.78,-717.942,-651.442,-624.484,-620.819,-624.9861,-628.523,-632.193,-607.36,-609.151,-597.27,-585.995,-561.584,-534.681,-529.027,-534.316,-505.966,-504.544,-568.499,-458.491,-399.478,-419.596,-370.401,-325.479,-376.295,-305.258,-381.306,-343.106,-351.3,-310.92,-343.873,-349.454,-349.446,135.319,-391.855,-392.878,-372.418,-362.885,-394.878,-353.564,-392.199,-378.3199,-394.302,-379.959,-368.442,-336.5969,-370.358,-342.19,-344.012,-296.197,-309.776,-336.138,-323.108,-349.698,-379.039,-330.185,-313.573
operating-expenses,2633.524,2509.605,2463.954,2494.675,2391.749,2356.891,2353.702,2304.044,2284.554,2282.165,2258.925,2161.455,2132.303,2097.567,2093.474,1993.448,1952.498,1939.812,1898.299,1854.005,1862.106,1758.334,1667.338,1642.296,1591.483,1530.921,1587.71,1490.418,1511.641,1492.751,1524.008,1416.721,1467.147,1482.227,1496.999,760.682,1218.58,1208.566,1206.605,1172.349,1193.232,1140.597,1175.669,1149.17,1161.968,1147.506,1153.554,1054.223,1096.645,1072.026,1090.002,928.98,972.964,951.908,949.115,940.3198,945.344,917.4821,901.6119
operating-income,188.929,345.563,340.437,259.8215,257.1641,324.4619,333.8142,338.7432,257.3101,330.1909,353.9331,314.2297,277.5691,333.2881,356.324,321.7913,275.1571,335.3921,327.054,322.2858,176.611,293.4321,270.976,242.6011,224.886,304.054,243.9219,274.5096,168.712,230.332,269.028,208.9498,195.5281,232.2369,260.413,130.7329,104.684,129.749,140.5479,118.8619,101.8771,163.043,136.7499,88.2318,82.494,115.0709,124.422,88.7449,66.96,106.95,107.5989,70.293,70.493,95.765,85.174,26.8552,25.428,73.4059,105.0331
total-non-operating-income-expense,-50.854,-34.755,-44.141,-52.372,-28.097,-22.692,-37.576,-36.786,-36.956,-35.92,-35.507,-32.882,-32.129,-30.442,-29.6,-28.643,-27.13,-27.684,-30.037,-31.225,-32.133,-35.087,-35.193,-35.643,-32.314,-38.236,-39.938,-41.113,-45.207,-45.888,-46.71,-46.115,-48.452,-49.808,-56.417,-41.485,-11.478,-12.277,-12.377,-10.513,-10.78,-11.879,-12.638,-13.06,-13.419,-13.249,-13.479,19.668,-22.665,-21.715,-26.914,-175.687,109.24,1.455,-4.315,-14.189,-10.418,-15.376,-18.595
pre-tax-income,138.075,310.808,296.296,207.45,229.067,301.77,296.238,301.958,220.354,294.271,318.426,281.348,245.44,302.846,326.724,293.149,248.027,307.708,297.017,291.061,144.478,258.345,235.783,206.958,192.572,265.818,203.984,233.396,123.505,184.444,222.318,162.835,147.076,182.429,203.996,89.248,93.206,117.472,128.171,108.349,91.097,151.164,124.112,75.172,69.075,101.822,110.943,108.413,44.295,85.235,80.685,-105.394,179.733,97.22,80.859,12.666,15.01,58.03,86.438
total-provision-income-taxes,37.205,69.543,58.898,43.828,54.186,71.059,67.569,76.923,74.992,103.883,107.899,102.61,88.175,107.397,111.005,101.832,84.373,106.304,102.694,100.569,48.44,91.731,83.931,73.772,69.473,98.015,74.049,85.736,42.132,67.0,79.748,54.828,52.234,66.395,74.009,38.432,27.404,41.057,45.409,39.167,32.043,57.187,42.078,28.026,22.536,35.205,37.611,25.358,14.961,33.193,31.113,-39.202,65.704,36.349,30.367,3.624,5.531,21.398,31.748
