,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,648.319,652.507,613.584,641.615,609.672,609.866,587.23,595.1061,534.703,528.613,487.881,513.9329,455.648,473.553,424.893,484.5009,443.714,452.045,429.43,476.0081,457.173,468.105,438.546,450.539,413.796,420.059,411.877,419.0561,368.054,383.332,380.567,394.615,362.741,381.168,354.004,326.922,345.041,358.427,367.332,114.8391,440.741,439.237,440.068,306.257,504.035,559.678,542.11,223.863,458.562,452.317,440.34,448.804,605.525,650.184,599.883,646.553,587.39,657.009,623.6
cost-goods-sold,272.639,279.583,268.842,275.794,267.099,265.088,255.96,264.375,239.476,238.329,232.321,240.881,214.046,217.154,199.746,224.185,215.501,218.808,206.793,234.993,221.007,224.017,217.387,225.596,209.804,210.569,211.357,219.876,187.487,198.968,196.453,207.322,187.111,199.817,189.5,165.845,178.477,184.126,190.435,12.137,244.408,241.185,251.614,162.325,294.202,325.362,328.671,110.849,304.585,288.987,278.892,291.755,424.907,453.332,420.836,466.645,421.327,466.77,449.858
gross-profit,375.68,372.924,344.742,365.821,342.573,344.778,331.27,330.7311,295.227,290.284,255.56,273.0519,241.602,256.399,225.147,260.3159,228.213,233.237,222.637,241.0151,236.166,244.088,221.159,224.943,203.992,209.49,200.52,199.1801,180.567,184.364,184.114,187.293,175.63,181.351,164.504,161.077,166.564,174.301,176.897,102.7021,196.333,198.052,188.454,143.9319,209.833,234.316,213.439,113.014,153.977,163.33,161.448,157.049,180.618,196.852,179.047,179.908,166.063,190.239,173.742
research-development-expenses,27.984,27.595,27.15,27.798,26.365,26.018,26.027,25.471,21.194,20.278,17.827,15.687,15.067,15.472,12.353,13.221,12.571,13.443,12.884,17.237,14.871,14.87,14.062,17.876,15.638,16.524,15.007,16.263,14.76,13.702,11.553,12.903,12.316,12.455,11.038,12.21,10.571,10.288,9.311,11.082,9.618,8.42,7.565,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,229.896,236.186,227.693,218.54,214.894,229.917,215.337,213.289,163.771,158.934,163.969,144.18,139.797,142.983,136.348,148.217,138.84,142.228,139.697,153.265,138.252,146.843,140.297,143.756,115.228,116.253,126.95,121.524,114.878,105.951,112.136,109.283,101.582,109.838,103.206,101.757,101.542,99.768,100.568,39.901,113.633,117.614,117.133,60.014,137.527,157.445,147.573,109.805,95.621,103.558,98.307,96.824,112.93,127.234,120.907,111.804,104.666,116.224,116.347
other-operating-income-expenses,1.089,,2.739,,0.0,,0.0,,,,,0.194,2.776,0.378,1.019,,0.408,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,530.6981,545.049,538.341,522.349,527.567,576.376,500.387,504.202,424.349,418.411,427.062,446.905,369.161,375.112,357.396,387.754,367.164,375.059,363.822,406.853,375.238,393.353,379.526,396.475,347.754,356.308,362.473,360.616,318.213,318.942,650.9449,331.915,300.836,325.286,304.339,281.008,291.731,294.257,300.777,53.3271,372.442,380.113,378.775,270.7211,432.199,485.398,485.1,254.0641,405.143,393.626,377.64,395.144,541.1121,589.041,546.236,585.792,531.769,589.647,573.499
operating-income,117.6209,107.458,75.243,119.266,82.105,33.49,86.843,90.9041,110.354,110.202,60.819,67.0279,86.487,98.441,67.497,96.7469,76.55,76.986,65.608,69.1551,81.935,74.752,59.02,54.064,66.042,63.751,49.404,58.4401,49.841,64.39,-270.378,62.7,61.905,55.882,49.665,45.9141,53.31,64.17,66.555,61.512,68.299,59.124,61.293,35.5358,71.836,74.28,57.01,-30.2011,53.419,58.691,62.7,53.66,64.413,61.1431,53.647,60.761,55.621,67.3619,50.101
total-non-operating-income-expense,-19.075,-20.286,-22.353,-23.089,-26.851,-26.466,-25.67,-23.507,-20.978,-19.744,-23.139,-16.212,-12.773,-31.039,-13.704,-13.559,-14.176,-26.507,-17.003,-16.596,-17.023,-15.916,-15.217,-14.173,-15.054,-14.268,-14.036,-14.374,-18.153,-17.402,-17.733,-19.207,-18.859,-16.348,-30.638,-37.188,-49.999,-19.384,-18.788,-17.497,-20.841,-20.54,-27.785,-29.46,-28.491,-30.93,-30.14,-44.564,-5.085,-9.571,-7.111,-9.632,-8.088,-11.131,-7.794,-0.048,-4.229,-10.565,-11.088
pre-tax-income,98.546,87.172,52.89,96.177,55.254,7.024,61.173,67.397,89.376,90.458,37.68,50.816,73.714,67.402,53.793,83.188,62.374,50.479,48.605,52.559,64.912,58.836,43.803,39.891,50.988,49.483,35.368,44.066,31.688,46.988,-288.111,43.493,43.046,39.534,19.027,8.726,3.311,44.786,47.767,44.015,47.458,38.584,33.508,6.076,43.345,43.35,26.87,-74.765,48.334,49.12,55.589,44.028,56.325,50.012,45.853,60.713,51.392,56.797,39.013
