,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,70.061,44.714,33.294,21.033,2.069,29.907,21.899,37.924,17.096,15.932,18.96,17.454,13.651,8.709,7.345,7.551,6.324,8.685,18.537,24.019,10.972,7.295,8.275,10.847,8.991,8.687,18.642,8.495,16.759,20.884,20.587,20.455,20.791,20.614,20.897,21.192,27.668,26.617,24.564,26.626,24.249,24.601,25.057,24.404,25.734,23.833,22.192,18.232,16.315,9.133,7.217,6.981,8.211,6.021,5.717,1.552,1.413,1.108,1.643
cost-goods-sold,5.213,4.326,3.347,1.665,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gross-profit,64.848,40.388,29.947,19.368,1.932,29.907,21.899,37.924,17.096,15.932,18.96,17.454,13.651,8.709,7.345,7.551,6.324,8.685,18.537,24.019,10.972,7.295,8.275,10.847,8.991,8.687,18.642,8.495,16.759,20.884,20.587,20.455,20.791,20.614,20.897,21.192,27.668,26.617,24.564,26.626,24.249,24.601,25.057,24.404,25.734,23.833,22.192,18.232,16.315,9.133,7.217,6.981,8.211,6.021,5.717,1.552,1.413,1.108,1.643
research-development-expenses,160.796,163.89,129.127,131.036,139.945,137.582,96.857,117.772,95.252,90.627,86.984,105.011,97.936,83.172,96.273,82.835,68.618,67.007,58.035,55.546,46.273,44.672,43.758,32.106,34.457,24.215,22.179,21.678,22.094,21.723,21.074,23.369,24.274,25.303,26.349,26.08,27.468,28.136,24.7,21.575,23.219,38.615,25.321,24.943,22.105,29.558,20.277,15.627,59.575,18.813,26.671,12.258,12.697,12.599,11.706,12.42,7.995,9.19,5.372
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,286.36,280.985,222.082,241.3891,256.627,222.261,169.304,185.227,142.896,136.406,125.471,132.887,120.327,101.159,117.373,100.063,84.654,81.629,70.759,69.731,56.171,52.3,277.339,40.439,41.225,29.999,28.446,96.844,34.906,32.951,31.48,34.041,33.229,33.732,36.573,33.602,36.396,38.243,35.87,34.695,33.899,47.013,33.037,32.217,28.968,36.664,26.149,21.124,67.653,24.086,31.211,16.972,16.815,17.13,15.514,16.469,12.083,12.312,8.324
operating-income,-216.299,-236.271,-188.788,-220.356,-254.558,-192.354,-147.405,-147.303,-125.8,-120.474,-106.511,-115.433,-106.676,-92.45,-110.028,-92.512,-78.33,-72.944,-52.222,-45.712,-45.199,-45.005,-269.064,-29.592,-32.234,-21.312,-9.804,-88.349,-18.147,-12.067,-10.893,-13.586,-12.438,-13.118,-15.676,-12.41,-8.728,-11.626,-11.306,-8.069,-9.65,-22.412,-7.98,-7.813,-3.234,-12.831,-3.957,-2.892,-51.338,-14.953,-23.994,-9.991,-8.604,-11.109,-9.797,-14.917,-10.67,-11.204,-6.681
total-non-operating-income-expense,7.37,17.75,7.568,9.276,9.721,28.873,6.129,5.076,2.863,2.054,-0.779,2.499,2.605,2.321,7.054,1.791,1.538,1.592,1.014,2.232,1.277,0.616,0.251,0.256,0.278,0.259,0.229,15.589,-1.355,-0.889,-0.475,-0.717,-0.799,-0.706,-0.609,5.907,-0.604,-3.235,-0.999,-0.161,-0.11,0.618,0.756,-1.523,-0.417,1.322,2.923,4.614,3.731,2.262,2.349,1.553,1.204,1.199,0.937,0.426,-0.008,0.059,0.081
pre-tax-income,-208.929,-218.521,-181.22,-211.08,-244.837,-163.481,-141.276,-142.227,-122.937,-118.42,-107.29,-112.934,-104.071,-90.129,-102.974,-90.721,-76.792,-71.352,-51.208,-43.48,-43.922,-44.389,-268.813,-29.336,-31.956,-21.053,-9.575,-72.76,-19.502,-12.956,-11.368,-14.303,-13.237,-13.824,-16.285,-6.503,-9.332,-14.861,-12.305,-8.23,-9.76,-21.794,-7.224,-9.336,-3.651,-11.509,-1.034,1.722,-47.607,-12.691,-21.645,6.981,-7.4,-9.91,-8.86,-14.491,-10.678,-11.145,-6.6
total-provision-income-taxes,-0.394,0.96,0.695,0.361,0.445,0.079,-0.062,,,,,,,,,,,0.431,-0.431,-22.091,0.067,-0.315,-17.87,3.021,-2.27,-2.884,-0.562,,,,,,,,,0.427,0.298,-0.229,0.018,-0.439,-0.552,0.908,0.665,0.056,-0.793,1.251,0.205,0.06,5.185,,,,,,,,,,
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
