,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,521.1,490.2,461.4,553.6,466.6,443.7,431.7,530.5,435.6,414.9,384.9,470.3,393.9,371.7,375.4,478.2001,396.1,396.0,353.5,508.0001,419.8,457.4,423.7,552.1,439.0,454.9,393.4,517.3,447.8,420.7,405.6,475.0999,418.4,401.2,357.0,416.1,310.2,300.9,277.7,366.4,265.1,252.5,230.5,315.2,242.1,311.5,238.3,344.762,241.76,238.342,207.536,551.191,104.87,100.483,94.856,140.09,85.884,71.368,74.911
cost-goods-sold,267.2,259.8,246.7,280.8,244.0,238.5,232.3,274.3,236.7,230.4,208.5,247.1,208.7,201.6,208.6,266.7,228.6,226.6,193.3,292.2,252.5,256.9,244.0,316.2,245.8,253.3,218.9,276.6,237.7,232.5,215.2,257.4,229.0,217.6,195.2,220.2,163.7,165.6,151.4,182.0,145.9,141.3,127.8,164.9,131.0,181.9,124.3,174.733,130.652,138.427,112.988,286.853,58.687,54.26,51.1,74.744,47.175,40.823,43.532
gross-profit,253.9,230.4,214.7,272.8,222.6,205.2,199.4,256.2,198.9,184.5,176.4,223.2,185.2,170.1,166.8,211.5001,167.5,169.4,160.2,215.8001,167.3,200.5,179.7,235.9,193.2,201.6,174.5,240.7001,210.1,188.2,190.4,217.6999,189.4,183.6,161.8,195.9,146.5,135.3,126.3,184.4,119.2,111.2,102.7,150.3,111.1,129.6,114.0,170.0291,111.108,99.915,94.548,264.338,46.183,46.223,43.756,65.346,38.709,30.545,31.379
research-development-expenses,46.1,48.5,46.4,44.8,41.8,43.6,43.2,43.1,40.6,40.3,37.6,37.1,37.9,36.8,36.1,36.7,34.3,37.5,37.2,,42.1,44.5,46.0,49.1,45.5,46.5,49.4,50.3,44.9,51.9,48.2,44.7,43.5,44.3,44.7,44.9,32.5,31.2,32.8,34.6,31.6,31.1,29.1,33.0,33.1,36.5,31.2,30.338,26.841,27.657,25.964,66.105,11.936,12.284,12.275,13.987,11.529,10.962,11.02
selling-general-administrative-expenses,125.3,124.5,120.1,117.3,106.5,110.6,110.3,111.9,102.7,102.5,98.1,99.4,96.8,100.9,92.7,103.0,96.1,98.5,94.6,292.7,108.0,115.0,109.5,118.3,105.7,107.1,106.8,123.0,102.4,110.6,104.4,117.0,102.1,98.2,89.3,99.3,72.2,64.0,65.6,73.5,61.2,60.4,58.9,64.3,62.9,64.3,61.2,66.447,53.907,50.471,48.875,106.886,26.302,27.373,25.439,37.322,22.245,18.672,17.82
other-operating-income-expenses,5.3,-3.9,-6.3,-4.3,-5.2,-2.2,-7.8,-5.9,-4.3,-6.4,-3.1,-5.2,-4.6,-12.0,-4.0,-1.1,-8.9,-1.8,-13.2,-11.2,-12.3,-5.6,-3.6,-7.5,-10.5,-4.5,-6.1,-28.2,-2.5,-3.6,-3.4,-2.3,-6.3,-2.4,-2.1,-1.5,-1.9,-1.9,-0.5,-1.4,,1.0,,,,,,,,,,,,,,,,,
operating-expenses,433.3,436.7,419.5,447.2,397.5,394.9,393.6,435.1999,384.3,379.6,347.3,388.8,348.0,351.3,341.4,407.5001,367.9,364.4,338.3,463.5,414.9,422.0,403.1,491.0999,407.5,411.4,381.2,478.1001,387.5,398.6,371.2,421.3999,380.9,362.5,331.3,364.5001,270.9,263.0,250.8,290.2001,239.1,232.3,216.2,266.3,227.0,283.1,222.5,278.374,211.944,216.555,187.827,459.615,97.886,97.609,89.99,126.053,80.949,70.457,72.372
operating-income,87.8,53.5,41.9,106.4,69.1,48.8,38.1,95.3001,51.3,35.3,37.6,81.5,45.9,20.4,34.0,70.7,28.2,31.6,15.2,44.5001,4.9,35.4,20.6,61.0001,31.5,43.5,12.2,39.2,60.3,22.1,34.4,53.7,37.5,38.7,25.7,51.6,39.3,37.9,26.9,76.2,26.0,20.2,14.3,48.9,15.1,28.4,15.8,66.388,29.816,21.787,19.709,91.576,6.984,2.874,4.866,14.037,4.935,0.911,2.539
total-non-operating-income-expense,-4.6,-5.9,-3.5,-6.2,-3.7,-5.5,-2.3,-6.7,-3.9,-5.1,-6.0,6.9,-2.9,-2.6,-5.6,-3.4,-4.6,-6.2,-3.5,-1.0,4.1,-2.3,-4.9,-7.2,-4.7,-7.8,-3.9,-4.7,-2.7,-2.8,-7.5,-1.3,1.9,-5.7,-5.0,0.0,-1.1,-4.2,-0.3,-3.0,-1.8,-2.9,0.1,-7.2,0.8,3.6,-12.2,1.256,1.58,2.214,0.75,1.178,-0.491,2.332,1.681,-1.417,0.213,0.554,-0.13
pre-tax-income,83.2,47.6,38.4,100.2,65.4,43.3,35.8,88.6,47.4,30.2,31.6,88.4,43.0,17.8,28.4,67.3,23.6,25.4,11.7,43.5,9.0,33.1,15.7,53.8,26.8,35.7,8.3,34.5,57.6,19.3,26.9,52.4,39.4,33.0,20.7,51.6,38.2,33.7,26.6,73.2,24.2,17.3,14.4,41.7,15.9,32.0,3.6,67.644,31.396,24.001,20.459,92.754,6.493,5.206,6.547,12.62,5.148,1.465,2.409
total-provision-income-taxes,21.7,10.6,7.7,22.3,21.2,11.8,8.4,91.6,9.8,6.2,9.9,19.3,-4.0,3.0,4.8,5.3,10.7,2.3,4.8,17.0,2.7,16.3,5.7,17.9,9.9,12.4,2.6,21.2,17.7,9.4,11.8,12.8,19.3,10.4,9.0,21.6,10.3,10.8,10.6,29.6,8.1,4.6,5.8,15.5,-2.0,10.3,4.2,27.377,4.616,6.284,6.023,27.202,3.535,2.623,3.24,5.749,3.036,1.145,1.925
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,61.3,36.5,30.8,78.1,43.4,31.2,27.0,-3.4,37.0,23.4,21.6,69.0,46.5,14.5,23.6,61.4,11.8,21.9,6.5,26.1,5.5,16.4,8.7,35.2,16.6,22.9,5.4,12.8,39.7,9.9,15.1,39.1,19.8,22.1,11.3,29.3,27.4,22.6,16.1,43.5,16.4,12.9,8.4,26.2,17.8,21.7,-0.8,40.222,26.671,17.657,14.35,65.627,2.976,2.538,3.259,6.962,2.084,0.284,0.417
ebitda,106.7,72.9,60.9,123.0,85.0,65.4,53.9,111.0001,68.4,51.3,52.7,95.4,59.6,33.9,47.2,84.0,41.5,44.8,28.7,56.6001,22.5,50.2,35.8,76.9001,46.7,58.5,27.4,55.8,74.2,37.1,48.0,66.9,51.2,52.7,37.7,63.4,48.6,45.2,34.6,85.7,33.1,27.2,21.1,56.5,22.9,35.5,23.2,71.524,29.816,21.787,19.709,91.576,6.984,2.874,4.866,14.037,4.935,0.911,2.539
ebit,87.8,53.5,41.9,106.4,69.1,48.8,38.1,95.3001,51.3,35.3,37.6,81.5001,45.9,20.4,34.0,70.6999,28.2,31.6,15.2,44.5,4.9,35.4,20.6,61.0001,31.5,43.5,12.2,39.2,60.3,22.1,34.4,53.7,37.5,38.7,25.7,51.5999,39.3,37.9,26.9,76.1999,26.0,20.2,14.3,48.9,15.1,28.4,15.8,66.388,29.816,21.787,19.709,91.5761,6.984,2.874,4.866,14.037,4.935,0.911,2.539
basic-shares-outstanding,154.2,156.1,156.7,156.2,156.4,156.1,155.9,158.1,157.5,159.5,159.7,161.4,160.8,161.4,163.3,168.2,167.8,168.3,168.3,167.8,168.0,167.6,167.3,166.5,167.0,166.8,166.4,166.0,166.0,166.0,165.7,165.4,165.6,165.4,165.1,164.4,164.5,164.3,164.1,163.5,163.5,163.3,163.3,162.7,162.8,162.4,162.3,161.2,161.922,161.728,160.365,159.1,102.038,101.456,101.186,100.823,100.851,89.472,89.471
shares-outstanding,155.6,157.6,157.9,157.2,157.4,157.0,157.0,159.1,158.7,160.4,160.5,162.2,161.5,162.4,164.3,169.1,168.7,169.7,169.7,169.5,169.6,169.5,169.4,168.5,168.7,168.4,168.1,167.4,167.3,167.1,166.9,166.9,166.9,167.3,166.7,165.7,165.7,165.8,165.6,164.9,165.0,164.7,164.3,165.6,165.9,165.5,162.3,164.3,164.224,164.343,162.906,160.1,102.704,101.869,101.48,101.13,101.044,89.599,89.581
eps-basic-net-earnings-per-share,0.4,0.23,0.2,0.5,0.28,0.2,0.17,-0.02,0.23,0.15,0.14,0.43,0.29,0.09,0.14,0.36,0.07,0.13,0.04,0.16,0.03,0.1,0.05,0.21,0.1,0.14,0.03,0.08,0.24,0.06,0.09,0.24,0.12,0.13,0.07,0.17,0.17,0.14,0.1,0.27,0.1,0.08,0.05,0.16,0.11,0.13,0.0,0.25,0.16,0.11,0.09,0.38,0.03,0.03,0.03,0.08,0.02,0.0,0.0
eps-earnings-per-share-diluted,0.39,0.23,0.2,0.49,0.28,0.2,0.17,-0.02,0.23,0.15,0.13,0.43,0.29,0.09,0.14,0.36,0.07,0.13,0.04,0.15,0.03,0.1,0.05,0.21,0.1,0.14,0.03,0.07,0.24,0.06,0.09,0.23,0.12,0.13,0.07,0.17,0.17,0.14,0.1,0.26,0.1,0.08,0.05,0.15,0.11,0.13,0.0,0.24,0.16,0.11,0.09,0.38,0.03,0.02,0.03,0.08,0.02,0.0,0.0
