,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gross-profit,0.131,0.101,0.057,0.375,0.165,0.208,0.318,0.191,0.163,0.174,0.537,0.094,5.108,0.211,0.749,0.22,35.363,0.251,0.537,0.178,0.16,0.341,0.474,0.225,0.181,0.112,0.765,0.689,0.636,0.13,1.254,0.251,0.22,0.462,1.505,1.098,0.546,1.001,0.918,0.605,0.494,0.183,0.444,0.544,0.367,0.198,1.694,4.687,1.13,0.889,0.916,1.185,0.723,0.786,0.583,0.755,0.673,4.671,0.059
research-development-expenses,11.109,10.134,5.906,5.081,2.707,3.204,2.44,2.523,2.637,2.499,3.374,4.12,4.319,4.575,5.033,3.982,4.05,4.812,4.987,4.351,5.994,5.151,5.211,5.011,5.338,4.807,7.999,11.8,11.684,12.777,15.107,19.672,16.345,16.544,16.755,21.025,13.728,13.389,13.545,15.339,13.395,15.112,13.771,14.229,14.208,11.614,13.613,15.011,12.326,14.098,13.189,11.842,10.703,9.326,9.363,9.6,12.183,6.824,6.473
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,16.103,15.325,11.358,9.964,6.97,7.45,7.755,7.977,7.407,6.905,8.031,8.875,8.985,9.122,9.826,8.864,8.343,9.73,9.993,9.189,10.067,9.004,9.205,9.5,8.914,9.077,12.75,19.173,16.513,18.609,20.172,30.659,20.156,21.878,25.861,60.709,18.749,17.877,17.395,18.977,16.894,18.94,17.149,18.247,18.301,15.656,17.643,19.023,16.465,17.655,17.318,14.181,12.817,12.194,11.445,11.284,13.594,8.568,10.422
operating-income,-15.972,-15.224,-11.301,-9.589,-6.805,-7.242,-7.437,-7.786,-7.244,-6.731,-7.494,-8.781,-3.877,-8.911,-9.077,-8.644,27.02,-9.479,-9.456,-9.011,-9.907,-8.663,-8.731,-9.275,-8.733,-8.965,-11.985,-18.484,-15.877,-18.479,-18.918,-30.408,-19.936,-21.416,-24.356,-59.611,-18.203,-16.876,-16.477,-18.372,-16.4,-18.757,-16.705,-17.703,-17.934,-15.458,-15.949,-14.336,-15.335,-16.766,-16.402,-12.996,-12.094,-11.408,-10.862,-10.529,-12.921,-3.897,-10.363
total-non-operating-income-expense,0.792,0.985,1.242,2.289,1.208,0.308,0.251,0.357,0.345,0.326,0.311,0.299,0.301,0.274,0.235,0.176,0.165,0.123,0.141,0.064,0.358,-0.071,0.291,-0.006,0.479,0.018,0.088,2.621,-0.076,0.153,0.179,-1.446,0.414,0.328,-0.033,0.249,-0.141,-0.155,-0.163,-0.019,1.176,-1.001,-0.106,0.071,0.783,1.894,2.275,3.291,2.501,2.781,17.569,-0.127,4.041,6.147,5.934,1.484,1.059,0.815,0.675
pre-tax-income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,-15.18,-14.239,-10.059,-7.3,-5.597,-6.934,-7.186,-7.429,-6.899,-6.405,-7.183,-8.482,-3.576,-8.637,-8.842,-8.468,27.185,-9.356,-9.315,-8.947,-9.549,-8.734,-8.44,-9.281,-8.254,-8.947,-11.897,-15.863,-15.953,-18.326,-18.739,-31.854,-19.522,-21.088,-24.389,-59.362,-18.344,-17.031,-16.64,-18.391,-15.224,-19.948,-16.811,-17.632,-17.151,-13.564,-13.674,-7.384,-12.834,-13.985,-2.494,-13.123,-8.053,-5.261,-4.928,-9.057,-11.862,-3.082,-9.688
ebitda,-16.288,-15.689,-11.759,-10.033,-7.201,-7.362,-7.387,-7.707,-7.156,-6.624,-7.387,-8.717,-3.785,-8.731,-8.719,-8.199,27.534,-8.915,-8.664,-8.322,-9.11,-7.735,-8.098,-8.929,-8.355,-8.162,-11.412,-17.544,-15.087,-17.561,-17.826,-29.096,-18.254,-19.578,-22.477,-58.312,-16.648,-15.405,-14.978,-17.382,-15.564,-17.959,-16.156,-17.325,-17.559,-15.174,-15.717,-14.32,-15.761,-17.254,-16.801,-13.396,-12.199,-11.03,-10.133,-9.59,-12.171,-2.734,-9.227
ebit,-15.972,-15.224,-11.301,-9.589,-6.805,-7.242,-7.437,-7.786,-7.244,-6.731,-7.494,-8.781,-3.877,-8.911,-9.077,-8.644,27.02,-9.479,-9.456,-9.011,-9.907,-8.663,-8.731,-9.275,-8.733,-8.965,-11.985,-18.484,-15.877,-18.479,-18.918,-30.408,-19.936,-21.416,-24.356,-59.611,-18.203,-16.876,-16.477,-18.372,-16.4,-18.757,-16.705,-17.703,-17.934,-15.458,-15.949,-14.336,-15.335,-16.766,-16.402,-12.996,-12.094,-11.408,-10.862,-10.529,-12.921,-3.897,-10.363
