,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,2707.0,2631.0,2493.0,2561.0,2393.0,2490.0,2379.0,2409.0,2222.0,2257.0,2160.0,2191.0,2105.0,2126.0,1964.0,1978.0,1888.0,1843.0,1768.0,1887.0,1846.0,1873.0,1774.0,1838.0,1735.0,1809.0,1761.0,1820.0,1735.0,1828.0,1866.0,1848.0,1874.0,1975.0,1925.0,2002.0,1916.0,1928.0,1960.0,2079.0,2025.0,2074.0,2010.0,2002.0,1978.0,2024.0,2046.0,2152.0,2048.0,2071.0,2086.0,2065.0,2026.0,2110.0,1620.0,1540.0,1511.0,1617.0,1615.0
cost-goods-sold,777.0,758.0,730.0,730.0,672.0,739.0,672.0,674.0,637.0,632.0,650.0,618.0,594.0,639.0,573.0,574.0,539.0,540.0,520.0,560.0,550.0,563.0,537.0,556.0,510.0,530.0,578.0,582.0,558.0,578.0,631.0,660.0,680.0,688.0,631.0,659.0,623.0,654.0,663.0,710.0,629.0,630.0,607.0,630.0,655.0,604.0,580.0,636.0,575.0,563.0,568.0,526.0,630.0,677.0,374.0,342.0,343.0,357.0,344.0
gross-profit,1930.0,1873.0,1763.0,1831.0,1721.0,1751.0,1707.0,1735.0,1585.0,1625.0,1510.0,1573.0,1511.0,1487.0,1391.0,1404.0,1349.0,1303.0,1248.0,1327.0,1296.0,1310.0,1237.0,1282.0,1225.0,1279.0,1183.0,1238.0,1177.0,1250.0,1235.0,1188.0,1194.0,1287.0,1294.0,1343.0,1293.0,1274.0,1297.0,1369.0,1396.0,1444.0,1403.0,1372.0,1323.0,1420.0,1466.0,1516.0,1473.0,1508.0,1518.0,1539.0,1396.0,1433.0,1246.0,1198.0,1168.0,1260.0,1271.0
research-development-expenses,306.0,280.0,280.0,288.0,289.0,275.0,261.0,264.0,254.0,244.0,235.0,256.0,232.0,222.0,210.0,243.0,221.0,220.0,192.0,208.0,212.0,206.0,191.0,217.0,217.0,223.0,204.0,238.0,220.0,213.0,215.0,231.0,229.0,223.0,212.0,224.0,230.0,232.0,253.0,257.0,258.0,263.0,257.0,257.0,252.0,253.0,244.0,256.0,271.0,275.0,289.0,267.0,272.0,283.0,186.0,174.0,181.0,166.0,159.0
selling-general-administrative-expenses,1027.0,985.0,885.0,971.0,887.0,903.0,878.0,903.0,816.0,832.0,811.0,852.0,792.0,799.0,735.0,794.0,746.0,718.0,685.0,777.0,762.0,768.0,706.0,748.0,686.0,708.0,672.0,667.0,618.0,696.0,707.0,653.0,665.0,694.0,647.0,722.0,673.0,691.0,679.0,689.0,716.0,724.0,697.0,721.0,661.0,703.0,707.0,754.0,767.0,803.0,787.0,812.0,776.0,793.0,525.0,521.0,496.0,529.0,495.0
other-operating-income-expenses,-33.0,-62.0,109.0,-76.0,-5.0,-30.0,-6.0,-88.0,13.0,-181.0,47.0,-171.0,-8.0,-651.0,-14.0,-493.0,-507.0,-27.0,-220.0,-688.0,-151.0,-281.0,-14.0,-241.0,-99.0,-1.0,-101.0,-72.0,-32.0,-199.0,-10.0,10.0,-7.0,-55.0,754.0,286.0,-5.0,-54.0,-190.0,-1483.0,-254.0,-10.0,-287.0,-272.0,-489.0,,250.0,-594.0,-352.0,,,,,,,,-780.0,,
operating-expenses,2324.0,2247.0,1952.0,2243.0,2004.0,2099.0,1971.0,2090.0,1845.0,2032.0,1796.0,2051.0,1757.0,2460.0,1671.0,2205.0,2187.0,1624.0,1744.0,2380.0,1782.0,1942.0,1577.0,1711.0,1632.0,1589.0,2091.0,1703.0,2329.0,5415.0,1670.0,1677.0,1700.0,1738.0,1603.0,1654.0,1665.0,1697.0,3446.0,3310.0,1974.0,1799.0,1999.0,4418.0,1950.0,1721.0,1466.0,2581.0,2195.0,1791.0,1804.0,1781.0,1831.0,6035.0,1123.0,1075.0,1847.0,1291.0,1102.0
operating-income,383.0,384.0,541.0,318.0,389.0,391.0,408.0,319.0,377.0,225.0,364.0,140.0,348.0,-334.0,293.0,-227.0,-299.0,219.0,24.0,-493.0,64.0,-69.0,197.0,127.0,103.0,220.0,-330.0,117.0,-594.0,-3587.0,196.0,171.0,174.0,237.0,322.0,348.0,251.0,231.0,-1486.0,-1231.0,51.0,275.0,11.0,-2416.0,28.0,303.0,580.0,-429.0,-147.0,280.0,282.0,284.0,195.0,-3925.0,497.0,465.0,-336.0,326.0,513.0
total-non-operating-income-expense,-292.0,-239.0,-84.0,-24.0,68.0,-45.0,-84.0,-92.0,-68.0,-134.0,-59.0,-51.0,-91.0,-63.0,-65.0,-110.0,-68.0,-114.0,-75.0,-61.0,-61.0,-35.0,-51.0,-68.0,-143.0,-68.0,-64.0,-66.0,-69.0,-31.0,-73.0,-71.0,-63.0,-79.0,-49.0,-118.0,-88.0,-112.0,-89.0,-116.0,-95.0,-95.0,-108.0,-109.0,-96.0,-203.0,-118.0,-166.0,-112.0,-154.0,-123.0,-115.0,-144.0,-261.0,-66.0,-27.0,-16.0,-15.0,-19.0
pre-tax-income,91.0,145.0,457.0,296.0,456.0,347.0,323.0,228.0,309.0,91.0,305.0,89.0,257.0,-397.0,228.0,-337.0,-367.0,105.0,-51.0,-554.0,3.0,-104.0,146.0,59.0,-40.0,152.0,-394.0,51.0,-663.0,-3618.0,123.0,100.0,111.0,158.0,273.0,230.0,163.0,119.0,-1575.0,-1347.0,-44.0,180.0,-97.0,-2525.0,-68.0,100.0,462.0,-595.0,-259.0,126.0,159.0,169.0,51.0,-4186.0,431.0,438.0,-352.0,311.0,494.0
total-provision-income-taxes,-35.0,-9.0,33.0,-90.0,24.0,-209.0,26.0,842.0,26.0,-55.0,15.0,-35.0,29.0,-190.0,26.0,-195.0,-169.0,3.0,-50.0,-255.0,-40.0,-108.0,13.0,-49.0,-35.0,22.0,-40.0,-10.0,1.0,-40.0,10.0,-7.0,-31.0,12.0,227.0,-6.0,-27.0,21.0,14.0,-271.0,50.0,22.0,-84.0,-143.0,6.0,2.0,140.0,-137.0,13.0,11.0,39.0,-108.0,-25.0,76.0,99.0,104.0,-83.0,106.0,136.0
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,126.0,154.0,424.0,386.0,432.0,555.0,298.0,-615.0,283.0,146.0,290.0,124.0,228.0,-207.0,202.0,-142.0,-198.0,102.0,-1.0,-299.0,43.0,4.0,133.0,108.0,-5.0,130.0,-354.0,61.0,-664.0,-3578.0,113.0,107.0,142.0,146.0,46.0,236.0,190.0,98.0,-1589.0,-1076.0,-94.0,158.0,-13.0,-2382.0,-74.0,98.0,322.0,-458.0,-272.0,115.0,120.0,277.0,76.0,-4262.0,332.0,334.0,-269.0,205.0,358.0
ebitda,383.0,384.0,541.0,318.0,389.0,391.0,408.0,319.0,377.0,225.0,364.0,140.0,348.0,-334.0,293.0,-227.0,-299.0,219.0,24.0,-493.0,64.0,-69.0,197.0,127.0,103.0,220.0,-330.0,117.0,-594.0,-3587.0,196.0,171.0,174.0,237.0,322.0,348.0,251.0,231.0,-1486.0,-1231.0,51.0,275.0,11.0,-2416.0,28.0,303.0,580.0,-429.0,-147.0,280.0,282.0,284.0,195.0,-3925.0,497.0,465.0,-336.0,326.0,513.0
ebit,383.0,384.0,541.0,318.0,389.0,391.0,408.0,319.0,377.0,225.0,364.0,140.0,348.0,-334.0,293.0,-227.0,-299.0,219.0,24.0,-493.0,64.0,-69.0,197.0,127.0,103.0,220.0,-330.0,117.0,-594.0,-3587.0,196.0,171.0,174.0,237.0,322.0,348.0,251.0,231.0,-1486.0,-1231.0,51.0,275.0,11.0,-2416.0,28.0,303.0,580.0,-429.0,-147.0,280.0,282.0,284.0,195.0,-3925.0,497.0,465.0,-336.0,326.0,513.0
basic-shares-outstanding,1393.1,1391.0,1387.7,1381.0,1382.8,1380.5,1376.5,1370.1,1372.0,1369.8,1365.4,1357.6,1360.6,1357.4,1350.4,1341.2,1344.0,1341.3,1333.7,1324.3,1325.5,1323.2,1321.7,1341.2,1340.3,1343.5,1351.9,1406.7,1392.5,1423.2,1445.2,1509.3,1514.4,1528.6,1526.5,1517.8,1519.8,1516.6,1514.5,1507.9,1509.3,1506.8,1504.8,1498.5,1500.9,1497.6,1494.1,1486.9,1489.8,1485.4,1481.3,1273.7,1472.8,1326.8,821.3,825.8,819.9,827.6,835.9
shares-outstanding,1412.2,1408.6,1408.4,1401.4,1403.9,1398.9,1396.8,1392.7,1394.1,1391.1,1390.2,1377.2,1379.7,1357.4,1369.9,1341.2,1344.0,1361.8,1333.7,1324.3,1347.6,1345.0,1349.2,1341.2,1340.3,1358.6,1351.9,1406.7,1392.5,1423.2,1454.1,1519.0,1524.0,1535.8,1536.3,1517.8,1529.3,1525.3,1514.5,1507.9,1509.3,1514.5,1504.8,1498.5,1500.9,1505.2,1500.1,1486.9,1489.8,1499.9,1497.8,1273.7,1486.7,1326.8,830.4,837.6,819.9,839.9,850.2
eps-basic-net-earnings-per-share,0.09,0.11,0.31,0.28,0.31,0.4,0.22,-0.45,0.21,0.11,0.21,0.09,0.17,-0.15,0.15,-0.11,-0.15,0.08,0.0,-0.22,0.03,0.0,0.1,0.07,0.0,0.1,-0.26,0.02,-0.48,-2.51,0.08,0.07,0.09,0.1,0.03,0.16,0.13,0.06,-1.05,-0.71,-0.06,0.1,-0.01,-1.61,-0.04,0.07,0.22,-0.31,-0.18,0.08,0.08,-0.05,0.05,-3.21,0.4,0.41,-0.33,0.25,0.43
eps-earnings-per-share-diluted,0.09,0.11,0.3,0.27,0.31,0.4,0.21,-0.44,0.2,0.11,0.21,0.08,0.17,-0.15,0.15,-0.11,-0.15,0.08,0.0,-0.22,0.03,0.0,0.1,0.07,0.0,0.1,-0.26,0.02,-0.48,-2.51,0.08,0.07,0.09,0.1,0.03,0.17,0.12,0.06,-1.05,-0.71,-0.06,0.1,-0.01,-1.6,-0.04,0.07,0.21,-0.31,-0.18,0.08,0.08,-0.05,0.05,-3.21,0.4,0.42,-0.33,0.24,0.42
