,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,51.337,54.357,52.887,57.122,50.703,47.268,46.483,47.286,48.164,44.764,36.628,38.205,38.525,31.337,20.555,18.035,19.972,19.516,18.799,21.037,17.387,6.647,10.899,10.532,7.836,6.152,5.562,10.0342,5.036,5.1868,0.114,0.1144,0.1828,0.081,0.057,0.143,0.0513,,2.2799,1.064,0.0105,0.1152,0.0684,3.6098,0.0822,0.0259,0.063,0.3292,0.0438,0.0694,0.0506,14.0384,0.1403,0.1753,0.0847,0.097,0.0871,0.0456,0.0287
cost-goods-sold,15.002,15.632,14.725,20.133,15.605,16.593,20.693,20.446,21.078,21.122,16.386,16.906,16.669,11.795,3.41,3.54,3.26,3.141,2.751,3.673,3.061,2.117,2.622,2.685,2.71,2.171,2.408,4.7263,2.3218,2.1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gross-profit,36.335,38.725,38.162,36.989,35.098,30.675,25.79,26.84,27.086,23.642,20.242,21.299,21.856,19.542,17.145,14.495,16.712,16.375,16.048,17.364,14.326,4.53,8.277,7.847,5.126,3.981,3.154,5.3079,2.7143,3.0679,0.114,0.1144,0.1828,0.081,0.057,0.143,0.0513,,2.2799,1.064,0.0105,0.1152,0.0684,3.6098,0.0822,0.0259,0.063,0.3292,0.0438,0.0694,0.0506,14.0384,0.1403,0.1753,0.0847,0.097,0.0871,0.0456,0.0287
research-development-expenses,4.982,5.773,4.373,3.482,4.667,5.137,2.102,2.651,2.634,2.167,1.618,0.135,1.041,0.764,0.966,0.661,0.815,0.995,0.403,0.568,0.883,0.851,0.376,0.525,0.454,0.437,0.296,-4.3837,0.1487,0.2099,5.1832,6.7015,11.5001,11.1163,14.8644,11.9049,9.7161,8.6576,9.4269,3.7435,3.3712,3.4936,3.0722,3.8554,5.3225,3.9341,2.6779,1.2122,1.1458,1.4058,0.9875,1.0409,0.7666,1.0983,1.0025,1.0152,1.3143,1.9279,2.1517
selling-general-administrative-expenses,14.357,14.188,13.284,13.376,11.769,9.962,8.956,8.885,8.022,7.38,7.293,7.369,6.928,7.628,5.904,5.455,5.399,5.551,4.751,4.742,4.057,5.433,3.703,3.426,3.48,7.172,2.31,2.9292,2.629,2.1309,1.8319,1.7736,1.6753,1.9891,1.5936,1.3675,1.5344,1.5402,1.767,1.9293,1.5061,1.209,1.0292,1.6039,1.4388,1.5932,1.3255,1.1196,1.0272,1.2658,0.9188,4.1148,0.2106,1.3449,2.3794,1.5999,0.705,0.7752,0.7205
other-operating-income-expenses,-0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,44.009,45.065,48.485,45.677,40.589,40.005,39.946,39.907,38.833,37.77,32.003,36.907,30.604,26.143,14.889,11.767,11.521,11.102,9.232,10.265,9.188,9.107,7.404,7.072,7.026,9.927,5.159,3.5233,5.2434,4.6004,7.0459,8.5051,13.211,13.146,16.4999,13.3115,11.2915,10.2404,11.2393,33.436,6.381,4.7359,4.1307,5.4686,6.773,5.5396,4.0132,2.3422,2.191,2.7002,1.9392,5.1882,1.0079,2.4703,3.4094,2.6396,2.0447,2.7291,2.8971
operating-income,7.328,9.292,4.402,11.445,10.114,7.263,6.537,7.379,9.331,6.994,4.625,1.298,7.921,5.194,5.666,6.268,8.451,8.414,9.567,10.772,8.199,-2.46,3.495,3.46,0.81,-3.775,0.403,6.5109,-0.2074,0.5864,-6.9319,-8.3908,-13.0282,-13.0649,-16.4429,-13.1684,-11.2402,-10.2404,-8.9594,-32.372,-6.3706,-4.6207,-4.0623,-1.8589,-6.6908,-5.5137,-3.9502,-2.0129,-2.1472,-2.6308,-1.8885,8.8502,-0.8675,-2.2951,-3.3247,-2.5427,-1.9576,-2.6835,-2.8684
total-non-operating-income-expense,-3.369,-3.36,-3.484,-4.105,-3.748,-3.76,-3.695,-3.029,-2.957,-3.044,-2.95,-2.902,-2.877,-2.842,-2.78,-2.767,-2.794,-2.749,-2.657,-0.712,0.092,-0.036,0.029,0.031,0.148,-0.808,-0.143,2.488,-0.1724,-0.551,-3.3325,1.7419,0.2945,-1.9103,-0.8078,-0.1033,-0.3495,-0.554,-1.581,-0.1139,,,0.0116,0.6935,0.1058,-0.5344,0.3236,0.3389,0.3791,0.2305,0.1465,0.1395,0.1225,0.0702,0.0962,0.0969,0.1044,0.1019,0.0979
pre-tax-income,3.959,5.932,0.918,7.34,6.366,3.503,2.842,4.35,6.374,3.95,1.675,-1.604,5.044,2.352,2.886,3.501,5.657,5.665,6.91,10.06,8.291,-2.496,3.524,3.491,0.958,-4.583,0.26,8.9989,-0.3798,0.0354,-10.2645,-6.6489,-12.7337,-14.9752,-17.2507,-13.2717,-11.5897,-10.7944,-10.5404,-32.4859,-6.3706,-4.6207,-4.0506,-1.1654,-6.5851,-6.0481,-3.6266,-1.6741,-1.768,-2.4003,-1.742,8.9897,-0.7451,-2.2249,-3.2285,-2.4457,-1.8532,-2.5816,-2.7705
