,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gross-profit,0.8669,0.1357,2.8299,2.5026,2.0009,24.4488,1.5296,8.7872,2.6445,20.4121,10.3762,8.514,12.5405,6.2038,8.1102,5.9356,24.1832,5.2867,5.1666,2.4571,1.8404,3.8017,2.3576,1.7397,9.4868,0.7856,1.4552,1.1348,0.8547,0.4361,1.6931,1.6327,2.6376,2.4198,3.1053,2.3599,1.2765,1.1349,1.3734,2.6126,3.6465,2.4916,0.3695,0.3268,0.4547,0.663,0.653,3.3217,0.4865,0.4956,0.5039,1.5317,0.5758,0.6627,0.698,0.8292,0.7245,2.9516,0.9619
research-development-expenses,19.1372,22.4863,24.3899,26.3656,21.8519,22.4626,24.5778,24.6411,25.5102,23.8788,24.5425,23.9117,26.9803,19.6308,18.1892,15.6019,16.0752,16.6885,9.4263,9.2445,7.0178,9.6073,8.2255,6.404,5.4384,4.4111,5.1151,4.4428,4.9723,4.5271,4.0426,4.1584,6.9878,4.464,4.4218,4.4917,2.9511,3.0832,2.7306,3.8514,3.4121,1.1812,0.9637,1.1995,1.2744,1.6793,1.5974,1.8663,2.3354,2.9078,2.5164,2.7015,2.1859,1.9819,1.6404,2.1817,2.413,3.5196,3.3404
selling-general-administrative-expenses,5.6814,5.8501,6.975,5.6361,6.7917,7.1893,9.698,8.0339,6.3198,6.1691,7.7676,6.9655,5.7556,5.7995,5.3716,4.8601,4.3776,4.7183,4.1079,4.2244,3.1537,4.3473,4.1322,4.3395,3.2828,3.0466,2.9742,2.919,2.6744,2.6969,2.4881,3.254,2.3232,3.0924,3.3192,3.1485,2.882,3.0276,3.0502,2.5718,3.8307,4.3008,2.9661,2.589,1.9289,3.0862,2.4015,3.2668,3.1777,2.3446,2.2912,2.7364,1.9266,1.8273,1.8143,1.8652,1.2885,1.561,1.4727
other-operating-income-expenses,,,,,,,,,,,,,,1.0,,,,1.0,,,,0.0,,1.0,0.0,1.0,,,0.5,,0.651,,0.337,,0.25,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,24.8187,28.3364,31.3649,32.0018,28.6436,29.6519,34.2758,31.675,31.83,30.0479,32.3101,30.8773,32.736,24.4303,23.5608,20.462,20.4528,20.4068,13.5343,13.4689,10.1715,13.9546,12.3577,9.7435,8.7212,6.4577,8.0893,7.3618,7.1467,7.224,5.8797,7.4124,8.974,7.5564,7.491,7.6402,5.8331,6.1108,5.7808,6.4232,7.2428,5.482,3.9299,3.7884,3.2033,4.7654,3.9989,5.1331,5.5131,5.2524,4.8076,5.3254,4.1126,3.8654,3.511,3.897,3.7578,5.1369,8.1826
operating-income,-23.9518,-28.2007,-28.535,-29.4992,-26.6427,-5.2032,-32.7461,-22.8878,-29.1855,-9.6357,-21.9339,-22.3633,-20.1955,-18.2265,-15.4506,-14.5264,3.7304,-15.1201,-8.3676,-11.0118,-8.3312,-10.153,-10.0001,-8.0039,0.7656,-5.6721,-6.634,-6.2271,-6.292,-6.7879,-4.1865,-5.7797,-6.3365,-5.1366,-4.3858,-5.2803,-4.5565,-4.976,-4.4074,-3.8106,-3.5964,-2.9904,-3.5604,-3.4616,-2.7486,-4.1024,-3.3459,-1.8114,-5.0266,-4.7568,-4.3037,-3.7938,-3.5367,-3.2027,-2.813,-3.0677,-3.0333,-2.1852,-7.2207
total-non-operating-income-expense,0.4153,-1.4852,-0.8167,-3.463,1.627,-1.436,2.5651,1.3816,-4.9491,0.1566,-1.152,-3.8702,-0.5639,-0.4782,7.4078,-3.7342,0.0748,8.9577,-2.2153,3.5993,1.1521,-0.5648,-0.8308,-7.4639,-31.6565,-5.1945,-2.2242,5.5558,-0.3405,2.6434,-4.0782,0.2915,1.7799,2.2993,1.9637,-1.0291,3.1418,-2.638,2.1067,-3.5653,0.6345,-7.6663,0.0959,-0.1141,0.4042,0.0786,0.3242,0.7854,2.3321,1.0141,0.5624,0.5413,0.1278,0.154,0.1791,0.0325,0.0425,0.0542,0.0809
pre-tax-income,-23.5365,-29.6859,-29.3517,-32.9622,-25.0157,-6.6391,-30.181,-21.5062,-34.1346,-9.4791,-23.0859,-26.2335,-20.7593,-18.7047,-8.0428,-18.2606,3.8052,-6.1624,-10.5829,-7.4125,-7.1791,-10.7177,-10.8309,-15.4678,-30.8909,-10.8666,-8.8583,-0.6713,-6.6325,-4.1445,-8.2647,-5.4882,-4.5566,-2.8373,-2.4221,-6.3094,-1.4147,-7.6139,-2.3006,-7.3759,-2.9619,-10.6567,-3.4645,-3.5757,-2.3444,-4.0238,-3.0217,-1.0259,-2.6945,-3.7427,-3.7413,-3.2524,-3.4089,-3.0488,-2.6339,-3.0352,-2.9908,-2.131,-7.1398
total-provision-income-taxes,,-0.1068,-0.0628,,,,2.1698,,,,,,,,,-0.3085,-1.7892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
