,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,1191.1,1149.0,1174.5,1195.2,1133.1,1186.4,1217.0,1283.0,1231.3,1237.9,1194.0,1331.2,1261.6,1340.5,1347.3,-1023.3,1273.1,,967.2,1071.7,951.5,,1004.2,979.0,933.4,,919.8,883.0,769.8,,778.017,838.17,725.295,,691.563,717.515,641.322,,537.632,582.425,528.333,,505.902,537.203,455.548,,480.64,435.483,382.74,,362.288,370.629,340.215,,332.321,,319.734,,220.093
cost-goods-sold,778.3,718.2,725.7,752.1999,708.3,715.4,724.3,770.2999,733.5,733.3,729.6,843.5002,777.1,794.0,814.2,-596.6,737.9,,597.8,687.9,629.7,,689.2,618.3,577.1,,588.4,575.8,484.5,,498.744,543.295,497.716,,452.429,468.015,427.368,,350.237,384.8,365.121,,356.31,390.638,319.561,,330.337,304.674,265.469,,262.751,274.147,247.4,,235.043,254.127,232.818,,157.132
gross-profit,412.8,430.8,448.8,443.0003,424.8,471.0,492.7,512.7001,497.8,504.6,464.4,487.6998,484.5,546.5,533.1,-426.7,535.2,,369.4,383.7999,321.8,,315.0,360.7,356.3,,331.4,307.2,285.3,,279.273,294.875,227.579,,239.134,249.5,213.954,,187.395,197.625,163.212,,149.592,146.565,135.987,,150.303,130.809,117.271,,99.537,96.482,92.815,,97.278,-254.127,86.916,,62.961
research-development-expenses,44.0,43.9,40.2,44.6,43.7,91.9,38.4,46.9,38.4,42.6,39.8,41.5,50.2,47.0,45.3,-51.4,41.6,62.6,35.4,53.2,36.6,,44.7,37.5,32.3,,28.5,28.3,27.4,,27.95,31.148,19.638,,23.511,24.604,17.727,,17.715,20.686,18.752,,17.89,19.923,18.224,,19.16,16.143,16.32,,16.39,14.902,13.047,,12.26,12.226,12.649,,7.224
selling-general-administrative-expenses,289.4,291.0,297.0,293.6001,262.8,275.8,293.6,301.3,288.3,275.4,281.5,315.4,281.6,298.4,310.1,-117.4,316.1,,142.5,,146.3,,147.5,,142.2,,124.3,,101.3,,98.172,,106.389,,92.71,,84.46,,73.054,,58.331,,59.805,,58.676,,67.995,,54.292,,49.883,,54.056,,54.663,,53.538,,36.584
other-operating-income-expenses,-19.8,-28.7,0.0,0.5,-222.3,-4.9,-2.9,0.4,-4.9,-25.7,24.1,-602.2,-1614.4,-10.5,-403.9,-208.8,0.0,-6.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,1136.7,1094.0,1072.2,1087.7,1255.1,1091.7,1060.7,1124.5,1068.9,1089.1,1065.5,1815.8,2729.9,1155.7,1578.9,-532.8998,1097.8,,776.8,,814.3,,900.9,,753.7,,741.2,,613.2,,631.947,,623.743,,568.65,,529.555,,448.48,,442.204,,434.005,,396.461,,417.84,,336.081,,329.33,,314.503,,301.966,,299.005,,207.322
operating-income,54.4,55.0,102.2999,107.5004,-122.0001,94.7,156.2999,158.4999,162.4,148.8,128.5001,-484.5997,-1468.3,184.7999,-231.6,-490.4001,175.3,192.3,190.4,1071.7,137.2,,103.3,979.0,179.7001,,178.6,883.0,156.6,,146.0701,838.17,101.552,,122.913,717.515,111.767,,89.152,582.425,86.129,,71.897,537.203,59.087,,62.8,435.483,46.659,,32.958,370.629,25.712,,30.355,,20.729,,12.771
total-non-operating-income-expense,42.9,-28.0,-21.4,96.3,43.0,-39.4,-45.8,-26.6,-33.7,-225.1,-32.7,-1159.4,-433.7,-997.0,-258.5,154.2,119.5,,-200.6,,-28.6,,-40.6,,-22.4,,-18.5,,-15.8,,-11.449,,-12.799,,-10.162,,-9.528,,-4.56,,-21.199,,-8.126,,-6.293,,-6.825,,-4.082,,-11.203,,-4.525,,-0.155,,-2.78,,-387.055
pre-tax-income,97.3,27.0,80.9,203.8,-79.0,55.3,110.5,131.9,128.7,-76.3,95.8,-1644.0,-1902.0,-812.2,-490.1,-336.2,294.8,60.5,-10.2,84.7,108.6,,62.7,-113.0,157.3,,160.1,145.5,140.8,,134.621,144.275,88.753,,112.751,122.156,102.239,,84.592,93.609,64.93,,63.771,37.084,52.794,,55.975,46.135,42.577,,21.755,25.345,21.187,,30.2,39.984,17.949,,-374.284
total-provision-income-taxes,5.1,18.0,17.0,122.3,-11.5,19.1,29.7,58.8,84.2,-6.7,24.2,-284.9,-311.8,-277.9,39.1,-162.2,33.9,82.7,12.0,14.5,12.3,,14.6,-27.0,45.9,,48.2,39.5,35.2,,18.894,44.536,18.295,,21.22,32.377,28.561,,23.051,30.818,13.83,,17.302,13.042,14.487,,15.745,11.846,8.558,,4.699,4.257,4.305,,9.339,14.618,5.038,,5.152
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,92.2,9.0,63.9,81.5,-67.5,36.2,80.8,73.1,44.5,-69.6,71.6,-1359.1,-1590.2,-534.3,-529.2,-174.0,260.9,,-22.2,,96.3,,48.1,,111.4,,111.9,,105.6,,115.727,,70.458,,91.531,89.779,73.678,,61.541,62.791,51.1,,46.469,24.042,38.307,,40.23,,34.019,,17.056,,16.882,,20.861,,12.911,,-379.436
income-from-discontinued-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.446,0.388,0.697,,0.64,-1.978,0.761,,-0.572,0.951,-0.349,,-0.263,,,,,,,,,,,,
net-income,92.2,9.0,63.9,81.5,-67.5,36.2,80.8,73.1,44.5,-69.6,71.6,-1359.1,-1590.2,-534.3,-529.2,-174.0,260.9,-22.2,-22.2,70.2,96.3,,48.1,-86.0,111.4,,111.9,106.0,105.6,,115.727,99.739,70.458,,89.085,90.167,74.375,,62.181,60.813,51.861,,45.897,24.993,37.958,,39.967,34.289,34.019,,17.056,21.088,16.882,,20.861,25.366,12.911,,-379.436
ebitda,155.6,148.8,196.9999,205.2004,-18.3001,201.4,263.6999,266.1999,268.1,254.8,231.5001,-366.0997,-1362.0,289.2999,-128.6,-562.6002,271.6,,247.3,1198.8,137.2,,340.9,1041.7,179.7001,,291.4,919.5,156.6,,247.7821,870.555,101.552,,199.17,744.449,111.767,,140.963,600.437,86.129,,122.803,554.798,59.087,,113.622,450.896,46.659,,74.955,384.808,25.712,,72.51,12.457,20.729,,36.332
