,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,2.507,3.357,3.982,6.127,7.735,10.773,9.653,10.412,8.352,6.732,5.68,5.399,3.231,2.505,4.218,5.852,6.525,13.996,9.877,6.724,8.214,8.259,7.462,8.749,4.802,3.531,3.833,4.566,5.765,7.103,4.642,5.845,5.008,3.001,0.834,0.051,0.175,0.007,0.11,0.074,0.201,0.029,0.021,0.07,0.194,0.342,0.458,0.396,0.814,-0.216,0.461,0.471,1.193,0.839,1.303,2.244,1.867,2.315,0.962
cost-goods-sold,,,,,,,,,,,,,,,,,,,,,4.027,5.102,3.021,,2.276,1.632,1.712,1.95,3.838,5.118,3.786,3.239,2.19,1.231,0.343,,,,,,,,,,,,,,0.012,0.101,0.05,0.05,1.17,1.161,1.233,0.717,1.068,2.027,1.979
gross-profit,2.507,3.357,3.982,6.127,7.735,10.773,9.653,10.412,8.352,6.732,5.68,5.399,3.231,2.505,4.218,5.852,6.525,13.996,9.877,6.724,4.187,3.157,4.441,8.749,2.526,1.899,2.121,2.616,1.927,1.985,0.856,2.606,2.818,1.77,0.491,0.051,0.175,0.007,0.11,0.074,0.201,0.029,0.021,0.07,0.194,0.342,0.458,0.396,0.802,-0.317,0.411,0.421,0.023,-0.322,0.07,1.527,0.799,0.288,-1.017
research-development-expenses,18.611,30.417,35.473,43.415,41.326,44.542,44.514,49.656,41.862,39.263,37.654,51.1,52.983,64.904,68.952,75.904,30.664,27.729,28.347,45.483,19.219,15.202,14.518,24.541,13.948,10.785,9.256,9.556,6.642,5.371,5.338,4.891,4.049,4.353,5.071,4.806,7.87,6.327,9.029,10.961,5.256,5.297,4.266,5.865,8.655,5.38,4.434,4.177,5.778,3.992,3.653,3.08,2.903,3.401,2.032,1.315,1.161,1.377,1.222
selling-general-administrative-expenses,7.899,9.606,8.732,9.224,8.309,8.224,8.652,8.541,8.118,8.94,8.852,8.344,13.556,14.099,10.528,8.851,9.06,7.088,5.843,5.057,4.757,5.806,4.308,4.08,3.857,4.012,2.87,2.554,2.134,2.469,2.985,1.975,2.737,3.338,2.85,2.278,2.844,3.148,2.535,3.267,3.207,2.562,2.892,3.415,1.265,3.166,3.244,2.919,3.085,3.362,4.597,3.342,2.55,2.638,2.758,2.094,2.624,4.136,6.178
other-operating-income-expenses,9.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.264,-0.677,-0.315,8.59,0.749,,
operating-expenses,17.494,40.023,44.205,52.639,49.635,52.766,53.166,58.197,49.98,48.203,46.506,59.444,66.539,79.003,79.48,84.755,39.724,34.817,34.19,38.39,28.003,26.11,21.847,23.001,20.081,16.429,13.838,14.06,12.614,12.958,12.109,10.105,8.976,8.922,8.264,7.084,10.714,9.475,11.564,14.228,8.463,7.859,7.158,9.28,9.92,8.546,7.678,7.096,8.875,7.455,8.3,6.472,6.887,7.877,6.338,-4.464,4.104,7.54,9.379
operating-income,-14.987,-36.666,-40.223,-46.512,-41.9,-41.993,-43.513,-47.785,-41.628,-41.471,-40.826,-54.045,-63.308,-76.498,-75.262,-78.903,-33.199,-20.821,-24.313,-31.666,-19.789,-17.851,-14.385,-14.252,-15.279,-12.898,-10.005,-9.494,-6.849,-5.855,-7.467,-4.26,-3.968,-5.921,-7.43,-7.033,-10.539,-9.468,-11.454,-14.154,-8.262,-7.83,-7.137,-9.21,-9.726,-8.204,-7.22,-6.7,-8.061,-7.671,-7.839,-6.001,-5.694,-7.038,-5.035,6.708,-2.237,-5.225,-8.417
total-non-operating-income-expense,-3.056,-2.937,-2.995,-2.822,-2.67,-2.499,-2.839,-3.058,-2.979,-2.994,-3.028,-3.064,-2.946,-2.853,-1.99,0.097,0.079,0.18,-0.057,0.12,0.062,-0.013,0.575,0.201,-0.021,0.27,0.026,1.46,-0.368,-0.065,0.131,0.554,0.756,1.34,-0.023,0.433,0.181,0.611,1.111,-1.773,0.732,-0.71,-1.212,0.173,-0.604,-0.11,0.117,0.255,0.291,0.531,0.604,0.692,0.68,0.627,-0.46,-0.553,-0.49,-0.491,-0.469
pre-tax-income,-18.043,-39.603,-43.218,-49.334,-44.57,-44.492,-46.352,-50.843,-44.607,-44.465,-43.854,-57.109,-66.254,-79.351,-77.252,-78.806,-33.12,-20.641,-24.37,-31.546,-19.727,-17.864,-13.81,-14.051,-15.3,-12.628,-9.979,-8.034,-7.217,-5.92,-7.336,-3.706,-3.212,-4.581,-7.453,-6.6,-10.358,-8.857,-10.343,-15.927,-7.53,-8.54,-8.349,-9.037,-10.33,-8.314,-7.103,-6.445,-7.77,-7.14,-7.235,-5.309,-5.014,-6.411,-5.495,6.155,-2.727,-5.716,-8.886
