,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,26674.0,25466.0,24666.0,23373.0,23251.0,22944.0,22537.0,22680.9,22426.0,22407.2,22525.9,21714.4,21403.9,21456.2,20288.5,20187.9,19901.6,20015.5,19051.5,18984.3,18557.0,18473.4,17859.4,17901.7,17855.5,17690.3,17576.0,15321.6,15353.1,15407.3,15415.2,15317.7,15398.0,15100.7,14894.3,14622.0,14572.3,14431.3,15072.9,18957.9,15425.1,15413.2,15143.3,15069.6,14961.0,15666.8,15553.7,15570.0,15242.0,15267.9,15088.0,14599.2,14449.4,14171.1,13838.5,11365.1,11156.9,11149.0,10943.1
cost-goods-sold,21498.0,20466.0,19282.0,18936.0,18185.0,17728.0,17046.0,18672.0,18104.0,17917.2,17542.8,17567.5,16922.5,16805.2,15538.8,16315.5,15469.1,15205.4,14126.9,14857.9,14211.1,14121.3,13664.6,14580.8,14075.0,13832.6,13748.7,12290.6,12051.3,12099.8,11771.9,12434.6,12062.9,11922.0,11228.0,11356.6,11205.6,10985.9,11382.3,12067.8,11665.5,11971.2,11836.8,12565.0,11859.7,12074.1,12235.4,11927.0,11487.3,11519.3,11536.3,10886.8,10815.7,10597.3,10325.4,8342.601,8170.0,8300.7,8172.7
gross-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,3418.0,3278.0,3166.0,3618.0,3546.0,3428.0,3428.0,3393.9,3011.0,3053.8,3191.3,3265.1,3124.6,2969.1,3200.2,3268.4,3080.4,3040.8,3145.2,3032.8,2968.3,2885.8,2861.5,2645.501,2542.7,2435.6,2329.1,2354.4,2078.6,2081.8,2165.7,2228.399,2119.6,2011.1,2076.5,2340.599,2063.2,2154.7,2174.1,2324.2,2260.3,2205.9,2228.9,1809.8,2220.2,2218.6,2248.6,2119.7,2189.9,2260.3,2131.6,2254.3,2198.7,2192.1,2172.6,1862.9,1847.8,1832.9,1729.1
other-operating-income-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.1,-57.0,-205.5,,,,-141.4,,,,,,,,,,,,,,
operating-expenses,25000.0,23829.0,22535.0,22648.0,21822.0,21249.0,20554.0,22110.5,21157.0,21011.6,20775.9,20878.9,20094.5,19822.2,18789.4,19641.4,18609.5,18306.3,17324.6,17943.3,17239.7,17061.1,16580.1,17286.01,16679.0,16330.3,16140.0,14695.9,14193.8,14241.1,13996.3,14726.9,14244.6,13989.7,13361.3,13756.9,13329.2,13201.5,13638.2,14514.5,14197.3,14243.7,14133.6,14445.9,14293.2,14364.3,14555.5,14121.9,13751.0,13850.5,13738.7,13215.4,13089.2,12863.9,12571.8,10265.7,10077.4,10193.5,9961.0
operating-income,1674.0,1637.0,2131.0,725.0,1429.0,1695.0,1983.0,570.4043,1269.0,1395.6,1749.998,835.502,1309.4,1634.0,1499.1,546.502,1292.1,1709.199,1726.9,1041.004,1317.301,1412.301,1279.301,615.6914,1176.5,1360.002,1436.0,625.7002,1159.299,1166.2,1418.899,590.8008,1153.4,1111.001,1533.0,865.0996,1243.1,1229.799,1434.701,4443.396,1227.8,1169.501,1009.7,623.7041,667.7988,1302.501,998.2002,1448.1,1491.0,1417.4,1349.301,1383.8,1360.2,1307.199,1266.7,1099.404,1079.501,955.499,982.0996
total-non-operating-income-expense,-185.0,-184.0,-186.0,-183.0,-187.0,-191.0,-203.0,-446.1,-150.0,-189.9,-235.0,-177.3,-172.9,-185.7,-187.1,-172.2,-162.5,-151.2,-157.8,-153.9,-230.1,-148.6,-149.2,-145.8,-296.8,-151.9,-153.5,-151.5,-133.6,-117.6,-109.1,-112.6,-108.2,-103.6,-105.9,-113.0,-106.3,-100.2,-99.4,-103.7,-110.6,-117.0,-116.1,-115.9,-118.4,-116.5,-119.0,-125.3,-119.6,-100.1,-102.9,-100.0,-105.6,-103.9,-94.0,-58.0,-56.1,-58.9,-53.2
pre-tax-income,1489.0,1453.0,1945.0,542.0,1242.0,1504.0,1780.0,124.3,1119.0,1205.7,1515.0,658.2,1136.5,1448.3,1312.0,374.2999,1129.6,1558.0,1569.1,887.1002,1087.2,1263.7,1130.1,469.9,879.7,1208.1,1282.5,474.2001,1025.7,1048.6,1309.8,478.2,1045.2,1007.4,1427.1,752.0999,1136.8,1129.6,1335.3,4339.7,1117.2,1052.5,893.6,507.8,549.4,1186.0,879.2,1322.8,1371.4,1317.3,1246.4,1283.8,1254.6,1203.3,1172.7,1041.4,1023.4,896.6,928.9
total-provision-income-taxes,306.0,314.0,394.0,118.0,282.0,450.0,468.0,-1106.5,372.0,350.4,505.1,289.6,518.7,667.7,609.0,193.3999,474.8,698.9,703.9,380.4,456.3,532.6,438.7,161.0,225.9,408.8,410.2,14.5001,334.5,405.0,453.3,142.9,362.0,305.8,500.5,203.3,397.7,407.2,458.5,1597.9,387.0,359.0,313.2,176.4,-271.3,435.5,291.1,463.7,503.4,482.1,463.3,482.7,443.8,452.1,440.9,389.4,382.7,337.2,317.2
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,1183.0,1139.0,1551.0,424.0,960.0,1054.0,1312.0,1230.8,747.0,855.2999,1009.9,368.5999,617.8,780.6,703.0,180.9,654.8,859.1,865.2,506.7001,630.9,731.1,691.4,308.9,653.8,799.3,872.3,459.7,691.2,643.6,856.5001,335.2999,683.2,701.6,926.6,548.7998,739.1,722.4,876.8,2741.8,730.2,693.5,580.4,331.4,820.7,750.5,588.1,859.0998,868.0,835.2001,783.1,801.0999,810.8,751.2001,731.7999,652.0002,640.7,559.4,611.7
income-from-discontinued-operations,,,,,,,,,,,,,,,,,,,,,,,9.6,-160.7,2.4,0.8,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
