,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,,,,,,0.386,0.482,0.5973,0.69,,1.3234,0.3842,0.7418,,0.8991,0.6711,0.7309,,1.1827,1.0028,1.072,,1.1543,1.2025,5.4978,,1.7365,0.8122,1.0514,,0.9707,29.6554,1.1447,,1.0971,1.0035,1.4938,,10.6947,5.0961,39.0253,,8.3095,8.5128,4.9019,,0.9048,1.0012,0.7814,,0.9392,3.3991,3.3296,,1.3152,0.4625,0.4229,,1.089
cost-goods-sold,,,,,,,0.047,0.4966,0.07,,0.1356,0.0468,0.2551,,0.3377,0.0645,0.0583,,0.0728,0.069,0.0763,,0.0903,0.1031,1.2664,,0.0937,0.0918,0.0964,,0.0906,0.1342,0.0959,,0.0983,0.1073,0.109,,0.6816,0.079,0.0733,,0.0939,0.0503,0.1201,,0.0937,0.0961,0.1467,,0.1182,0.0894,0.0917,,0.187,0.0719,0.1287,,0.2183
gross-profit,,,,,,0.386,0.435,0.1007,0.62,,1.1879,0.3374,0.4867,,0.5614,0.6066,0.6726,,1.1099,0.9338,0.9957,,1.0641,1.0994,4.2315,,1.6428,0.7203,0.955,,0.8801,29.5212,1.0488,,0.9988,0.8963,1.3848,,10.0131,5.0171,38.952,,8.2156,8.4624,4.7818,,0.811,0.9051,0.6347,,0.8209,3.3097,3.2379,,1.1283,0.3906,0.2942,,0.8706
research-development-expenses,68.958,52.923,58.172,,38.239,27.603,28.843,25.4955,17.342,,12.4913,12.748,14.5259,,13.2989,14.2617,12.9131,,10.3854,10.3649,9.392,,8.1417,7.2431,7.5141,,8.1136,6.4252,6.7939,,6.8921,6.4156,4.8123,,7.0378,5.7623,5.845,,6.268,2.9083,5.5335,,5.8754,5.5814,5.6079,,6.5017,5.0199,5.2404,,4.5354,5.2808,5.0738,,4.6542,6.2514,6.5269,,5.7648
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,86.771,67.168,79.648,,57.169,52.781,38.11,,22.288,,23.4436,,15.6884,,15.4658,,14.8392,,12.3084,,13.5161,,10.6762,,10.7312,,9.93,,8.3675,,8.5767,,6.2875,,9.1096,,8.1937,,8.505,,7.2573,,7.3601,,7.2938,,7.7992,,6.0041,,5.8061,,6.0419,,6.0084,,7.8989,,7.1142
operating-income,-86.771,-67.168,-79.648,,-57.169,-52.395,-37.628,0.5973,-21.598,,-22.1202,0.3842,-14.9466,,-14.5667,0.6711,-14.1083,,-11.1257,1.0028,-12.4441,,-9.5219,1.2025,-5.2333,,-8.1935,0.8122,-7.316,,-7.606,29.6554,-5.1429,,-8.0125,1.0035,-6.6999,,2.1897,5.0961,31.768,,0.9494,8.5128,-2.3919,,-6.8944,1.0012,-5.2228,,-4.8669,3.3991,-2.7122,,-4.6932,0.4625,-7.476,,-6.0252
total-non-operating-income-expense,-7.552,-8.785,-7.756,,-7.04,-64.489,2.07,,-97.164,,-37.2002,,-1.2823,,-1.3267,,-1.278,,-0.6591,,0.0133,,-0.0107,,0.0117,,16.7544,,0.1689,,0.0913,,0.03,,0.4833,,0.2812,,0.4068,,0.2845,,-0.1108,,0.3571,,-1.2599,,0.6274,,-0.206,,0.2729,,-1.0498,,-1.0674,,0.07
pre-tax-income,-94.323,-75.953,-87.404,,-64.209,-116.884,-35.558,-2.5273,-118.762,,-59.3204,-24.4482,-16.2289,,-15.8935,-16.9769,-15.3968,,-11.7848,-11.4388,-12.4308,,-9.5326,-8.5795,-5.2217,,8.5609,-5.1699,-7.1471,,-7.5147,21.0897,-5.1129,,-7.5292,-3.4291,-6.4186,,2.5965,0.896,32.0526,,0.8386,1.5621,-2.0348,,-8.1543,-4.2237,-4.5953,,-5.0729,-5.0803,-2.4393,,-5.743,-9.3351,-8.5433,,-5.9552
total-provision-income-taxes,,,,,,0.156,,,,,,,,,-1.8718,-3.2043,0.0193,,0.0033,0.0269,0.012,,0.0014,-0.0045,0.0045,,-0.0199,0.0197,0.0197,,-0.2167,0.4228,0.014,,0.0739,-0.0017,0.0469,,-0.8732,0.1257,0.041,,0.0807,-1.3295,0.1958,,0.0015,-1.0199,0.0074,,0.044,-0.6232,0.0194,,,-0.5144,,,0.1038
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,-94.292,-75.953,-87.337,,-64.169,-117.029,-35.546,-2.5136,-118.745,,-59.306,-24.4474,-16.1979,,-13.9961,-13.7461,-15.3938,,-11.7562,-11.4352,-12.4104,,-9.5056,-8.5498,-5.201,,8.6086,-5.1663,-7.1409,,-7.2663,20.6935,-5.1008,,-7.4572,-3.4274,-6.4655,,3.4697,0.7704,32.0116,,0.758,2.8917,-2.2306,,-8.1558,-3.2037,-4.6027,,-5.1169,-4.4571,-2.4587,,-5.743,-8.8207,-8.5433,,-6.059
ebitda,-85.7,-66.055,-78.767,,-56.524,-51.773,-37.24,1.0535,-21.598,,-20.7598,0.8575,-14.9466,,-12.9077,1.2307,-14.1083,,-10.2453,1.2517,-12.4441,,-11.3999,1.5106,-5.2333,,-7.5303,1.0758,-7.316,,-6.3606,30.0646,-5.1429,,-6.9575,1.3755,-6.6999,,-42.7178,1.4398,31.768,,-16.3084,1.5475,-2.3919,,-5.6149,1.4335,-5.2228,,-8.9714,1.1375,-2.7122,,-3.2846,0.9324,-7.476,,-4.5064
ebit,-86.771,-67.168,-79.648,,-57.169,-52.395,-37.628,,-21.598,,-22.1202,,-14.9466,,-14.5667,,-14.1083,,-11.1257,,-12.4441,,-9.5219,,-5.2333,,-8.1935,,-7.316,,-7.606,,-5.1429,,-8.0125,,-6.6999,,2.1897,,31.768,,0.9494,,-2.3919,,-6.8944,,-5.2228,,-4.8669,,-2.7122,,-4.6932,,-7.476,,-6.0252
basic-shares-outstanding,191.981,191.745,191.052,,186.937,171.124,166.054,154.4868,122.55,,107.84,104.6573,95.884,,94.7483,94.665,94.5958,,93.352,93.157,93.098,,83.34,83.1748,82.947,,78.1959,75.6711,75.6102,,75.491,75.458,75.4351,,75.318,75.289,75.269,,75.226,75.2018,75.174,,75.138,75.117,75.108,,75.107,75.095,75.062,,65.0,57.764,57.538,,55.671,54.098,54.073,,54.073
