,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,167.892,163.813,297.214,192.113,145.395,117.747,144.419,167.792,118.314,112.273,115.8,186.505,110.927,38.47,36.874,51.571,49.121,120.428,62.583,84.861,44.063,57.076,28.161,42.248,23.585,38.092,43.36,19.873,11.601,47.34,23.235,32.403,20.713,24.823,21.147,26.42,28.624,23.503,29.926,32.261,26.771,30.992,31.576,29.649,29.463,29.703,18.375,13.45,38.631,3.813,2.45,2.273,3.253,4.375,4.958,14.641,7.458,10.592,7.442
cost-goods-sold,0.967,1.364,1.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gross-profit,166.925,162.449,296.173,192.113,145.395,117.747,144.419,167.792,118.314,112.273,115.8,186.505,110.927,38.47,36.874,51.571,49.121,120.428,62.583,84.861,44.063,57.076,28.161,42.248,23.585,38.092,43.36,19.873,11.601,47.34,23.235,32.403,20.713,24.823,21.147,26.42,28.624,23.503,29.926,32.261,26.771,30.992,31.576,29.649,29.463,29.703,18.375,13.45,38.631,3.813,2.45,2.273,3.253,4.375,4.958,14.641,7.458,10.592,7.442
research-development-expenses,104.366,106.165,106.417,113.452,95.255,101.83,104.067,128.286,80.214,83.506,82.638,101.152,84.631,77.573,80.964,101.33,88.508,68.007,64.447,67.953,61.086,59.264,53.448,57.43,45.66,42.631,38.312,42.758,36.551,40.435,38.714,47.219,39.924,36.009,34.245,39.333,34.716,39.124,31.987,40.104,33.832,32.146,28.541,33.342,26.024,25.288,21.785,13.575,24.296,20.384,19.949,13.084,18.973,18.982,18.372,20.944,18.212,20.95,22.361
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,165.369,182.64,175.679,181.331,163.967,168.028,147.72,173.992,107.002,105.823,96.315,119.194,94.819,87.397,91.526,114.511,97.259,75.782,71.913,74.781,65.556,63.726,57.828,62.106,49.09,46.02,41.735,45.992,39.647,43.644,41.69,51.019,43.029,38.883,37.255,42.277,37.571,42.175,34.806,43.934,37.167,35.819,32.218,37.725,29.287,28.622,24.616,15.865,28.574,23.473,23.351,16.109,21.517,21.477,20.974,23.249,19.602,23.515,30.949
operating-income,2.523,-18.827,121.535,10.782,-18.572,-50.281,-3.301,-6.2,11.312,6.45,19.485,67.311,16.108,-48.927,-54.652,-62.94,-48.138,44.646,-9.33,10.08,-21.493,-6.65,-29.667,-19.858,-25.505,-7.928,1.625,-26.119,-28.046,3.696,-18.455,-18.616,-22.316,-14.06,-16.108,-15.857,-8.947,-18.672,-4.88,-11.673,-10.396,-4.827,-0.642,-8.076,0.176,1.081,-6.241,-2.415,10.057,-19.66,-20.901,-13.836,-18.264,-17.102,-16.016,-8.608,-12.144,-12.923,-23.507
total-non-operating-income-expense,0.994,1.888,0.396,-0.016,-1.341,-5.931,-7.496,-10.132,-17.844,-9.313,-10.521,-12.357,-8.757,-8.159,-8.033,-8.121,12.362,-8.209,-8.176,5.563,-3.785,-4.55,-3.889,-3.894,-4.258,-3.379,-3.361,15.077,-10.299,-4.903,-5.538,-1.42,-4.566,-3.82,-3.884,1.962,-3.507,-6.48,-4.778,-2.841,-1.632,1.135,-0.889,-1.361,0.384,-0.618,0.136,-4.354,1.115,1.033,1.075,22.931,-0.574,1.322,-1.464,0.696,-3.028,-6.736,-6.151
pre-tax-income,3.517,-16.939,121.931,10.766,-19.913,-56.212,-10.797,-16.332,-6.532,-2.863,8.964,54.954,7.351,-57.086,-62.685,-71.061,-35.776,36.437,-17.506,15.643,-25.278,-11.2,-33.556,-23.752,-29.763,-11.307,-1.736,-11.042,-38.345,-1.207,-23.993,-20.036,-26.882,-17.88,-19.992,-13.895,-12.454,-25.152,-9.658,-14.514,-12.028,-3.692,-1.531,-9.437,0.56,0.463,-6.105,-6.769,11.172,-18.627,-19.826,9.095,-18.838,-15.78,-17.48,-7.912,-15.172,-19.659,-29.658
total-provision-income-taxes,-14.915,-6.927,31.047,-291.966,0.452,0.358,0.015,-7.163,0.961,0.222,,2.933,,-0.231,0.232,0.372,,0.789,-0.789,-15.41,1.398,0.881,-2.276,0.524,-5.193,-1.181,-0.064,-8.405,-0.706,,0.002,0.004,,0.009,-0.002,0.09,0.0,0.002,,2.318,0.724,-0.011,0.16,,,,,,,,,,,,,,,,
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
