,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,59.485,59.06,47.713,53.041,49.135,47.35,43.592,44.276,41.336,42.056,37.415,38.244,38.482,36.029,33.262,31.849,28.344,27.582,22.15,15.37,14.782,10.862,9.143,8.783,8.709,8.319,8.068,7.92,8.288,8.378,8.141,8.37,7.969,7.43,7.501,7.752,7.246,8.29,12.421,,,,,,,,,,,,,,,,,,,,
cost-goods-sold,6.782,6.368,5.113,5.667,5.068,5.213,4.56,4.791,4.525,4.529,4.003,5.272,6.99,6.494,5.956,6.171,6.51,5.766,5.015,0.682,0.703,0.198,,,,,,0.129,,,12.18,,,,,,,1.516,1.375,1.3089,0.3768,0.2294,,,,,,,,,,,,,,,,,
gross-profit,52.703,52.692,42.6,47.374,44.067,42.137,39.032,39.485,36.811,37.527,33.412,32.972,31.492,29.535,27.306,25.678,21.834,21.816,17.135,14.688,14.079,10.664,9.143,8.783,8.709,8.319,8.068,7.791,8.288,8.378,-4.039,8.37,7.969,7.43,7.501,7.752,7.246,6.774,11.046,-1.3089,-0.3768,-0.2294,,,,,,,,,,,,,,,,,
research-development-expenses,11.347,10.95,13.278,12.922,11.39,9.866,9.416,10.154,10.178,7.648,10.567,7.614,7.294,6.7,7.548,8.747,9.974,5.946,4.478,4.752,3.701,3.514,7.263,6.222,8.022,6.1,8.111,10.617,10.159,12.49,,10.556,8.174,5.999,4.267,3.822,4.072,2.403,2.041,2.2531,2.092,7.1956,2.3333,3.559,3.7924,5.4809,11.1027,12.5747,13.8743,10.1938,10.5921,7.94,9.5424,19.0999,15.4886,5.2491,4.0922,3.6715,3.8778
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,48.726,49.165,49.8,43.891,42.902,43.437,41.15,46.426,46.259,43.98,45.321,38.898,39.135,40.818,45.737,46.742,37.885,33.04,32.443,-54.324,16.23,32.468,35.721,16.45,14.14,11.732,12.633,14.348,13.683,16.463,16.458,14.278,11.262,8.943,7.494,6.961,6.503,7.133,6.274,13.7902,7.7352,12.4133,6.5574,7.6545,11.1927,13.9359,20.0619,22.0477,23.5219,17.6432,16.8256,12.4072,12.8072,22.0805,18.4135,7.0579,5.7571,5.5339,5.9376
operating-income,10.759,9.895,-2.087,9.15,6.233,3.913,2.442,-2.15,-4.923,-1.924,-7.906,-0.654,-0.653,-4.789,-12.475,-14.893,-9.541,-5.458,-10.293,69.694,-1.448,-21.606,-26.578,-7.667,-5.431,-3.413,-4.565,-6.428,-5.395,-8.085,-8.317,-5.908,-3.293,-1.513,0.007,0.791,0.743,1.157,6.147,-13.7902,-7.7352,-12.4133,-6.5574,-7.6545,-11.1927,-13.9359,-20.0619,-22.0477,-23.5219,-17.6432,-16.8256,-12.4072,-12.8072,-22.0805,-18.4135,-7.0579,-5.7571,-5.5339,-5.9376
total-non-operating-income-expense,1.517,1.649,1.485,1.168,1.03,0.788,0.622,0.399,0.396,0.397,0.28,0.154,0.223,0.171,0.117,0.096,0.08,0.072,0.072,0.026,0.022,0.031,0.045,0.044,0.025,0.03,0.046,0.059,0.069,0.078,0.355,0.099,0.106,0.121,0.135,0.142,0.156,0.086,0.047,0.0046,0.0098,0.0212,0.0534,0.1508,0.3235,0.441,0.8658,1.2991,1.5861,1.6598,1.4337,0.5163,0.6831,0.7074,0.2911,0.2218,0.0523,0.0658,0.0702
pre-tax-income,12.276,11.544,-0.602,10.318,7.263,4.701,3.064,-1.751,-4.527,-1.527,-7.626,-0.5,-0.43,-4.618,-12.358,-14.797,-9.461,-5.386,-10.221,69.72,-1.426,-21.575,-26.533,-7.623,-5.406,-3.383,-4.519,-6.369,-5.326,-8.007,-7.962,-5.809,-3.187,-1.392,0.142,0.933,0.899,1.243,6.194,-9.2375,-7.7254,-12.3921,-6.504,-7.5038,-10.8692,-13.4949,-19.1961,-20.7486,-21.9358,-15.9834,-15.392,-11.8909,-12.1242,-21.3731,-18.1225,-6.8362,-5.7049,-5.4682,-5.8674
total-provision-income-taxes,-88.147,0.018,0.01,-0.042,0.092,0.09,-0.002,0.087,0.023,0.007,0.019,,,,,,,,,,,,,,,,0.0,,0.0,,,-0.286,-0.113,-0.051,0.006,-1.266,-2.285,-0.037,5.665,,,,,,,,,-0.0002,0.0077,0.0016,0.0008,,,,,,,,
