,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,1128.2,1098.9,973.7,1046.5,920.9,909.3,847.5,891.9999,807.8,758.8,679.6,759.0,682.9,670.1,594.5,676.5,589.7,586.1,532.1,604.6999,550.1,512.2,464.7,576.2001,499.0,578.5,611.4,609.3,537.8,536.5,495.2,496.8001,446.7,425.7,388.1,389.3,344.4,350.7,328.6,323.1,280.1,260.6,188.4,231.525,235.992,219.189,188.194,189.446,156.904,140.249,114.229,112.567,95.832,87.025,77.258,72.094,60.874,52.756,41.614
cost-goods-sold,342.6,339.9,304.1,310.8,278.6,277.0,253.7,258.0,239.7,228.7,209.8,228.9999,195.9,199.2,189.5,217.7,193.9,199.6,195.3,211.3,189.5,167.8,149.3,178.2,142.3,173.3,177.1,171.4,147.7,150.1,139.3,133.9,121.2,119.1,109.3,107.2,93.8,93.9,88.1,89.9,81.1,70.4,59.7,66.163,66.417,63.133,58.387,54.246,48.434,46.141,37.721,37.622,33.599,28.048,25.577,23.532,18.757,17.129,14.351
gross-profit,785.6,759.0,669.6,735.6998,642.3,632.3,593.8,633.9999,568.1,530.1,469.8,530.0001,487.0,470.9,405.0,458.8,395.8,386.5,336.8,393.3998,360.6,344.4,315.4,398.0,356.7,405.2,434.3,437.9,390.1,386.4,355.9,362.9001,325.5,306.6,278.8,282.0999,250.6,256.8,240.5,233.2,199.0,190.2,128.7,165.362,169.575,156.056,129.807,135.2,108.47,94.108,76.508,74.945,62.233,58.977,51.681,48.562,42.117,35.627,27.263
research-development-expenses,135.9,120.8,144.0,119.9,107.6,95.1,95.5,87.1,83.4,84.6,73.5,69.1,62.6,54.7,53.2,52.6,51.0,49.4,44.4,47.3,47.5,40.2,43.0,41.7,43.2,41.2,41.6,41.7,49.7,40.2,38.4,41.4,35.4,32.0,31.4,32.6,26.9,28.5,28.0,25.8,24.6,23.4,21.3,20.891,21.851,20.357,16.301,16.124,14.319,10.192,8.224,8.449,7.979,7.205,6.145,4.267,4.587,4.355,4.145
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,762.5,739.9,721.5,714.4998,607.6,631.9,570.8,563.0001,527.2,498.9,486.2,490.0999,426.5,424.7,415.5,430.6001,399.8,412.3,401.7,418.6,391.0,369.2,408.1,367.6,324.8,360.0,360.2,361.1999,326.4,311.2,301.9,297.3,267.8,257.6,239.8,235.6,212.3,211.0,198.9,194.7,175.6,161.1,143.4,148.824,150.96,140.994,123.322,116.064,102.916,95.216,79.89,77.121,70.156,62.518,55.532,48.583,39.865,37.418,32.7
operating-income,365.7,359.0,252.2,332.0,313.3,277.4,276.7,328.9998,280.6,259.9,193.4,268.9001,256.4,245.4,179.0,245.8999,189.9,173.8,130.4,186.0999,159.1,143.0,56.6,208.6,174.2,218.5,251.2,248.1001,211.4,225.3,193.3,199.5001,178.9,168.1,148.3,153.7,132.1,139.7,129.7,128.3999,104.5,99.5,45.0,82.701,85.032,78.195,64.872,73.382,53.988,45.033,34.339,35.446,25.676,24.507,21.726,23.511,21.009,15.338,8.914
total-non-operating-income-expense,33.3,32.8,27.5,26.8,21.9,18.2,13.2,12.3,10.8,10.1,8.7,11.7,10.4,8.0,5.5,5.9,3.7,4.6,4.3,-1.3,2.0,-0.4,3.9,5.9,3.9,4.3,4.3,3.7,4.3,4.0,3.8,3.6,1.9,4.1,5.3,3.5,5.0,4.5,4.1,4.2,4.3,5.2,5.0,5.558,4.594,5.707,8.541,8.432,12.22,5.232,4.608,4.181,3.146,3.255,2.201,1.928,1.43,0.954,0.723
pre-tax-income,399.0,391.8,279.7,358.8,335.2,295.6,289.9,341.3,291.4,270.0,202.1,280.6,266.8,253.4,184.5,251.8,193.6,178.4,134.7,184.8,161.1,142.6,60.5,214.5001,178.1,222.8,255.5,251.8,215.7,229.3,197.1,203.1,180.8,172.2,153.6,157.2,137.1,144.2,133.8,132.6,108.8,104.7,50.0,88.259,89.626,83.902,73.413,81.814,66.208,50.265,38.947,39.627,28.822,27.762,23.927,25.439,22.439,16.292,9.637
total-provision-income-taxes,0.3,75.4,-24.3,67.5,43.4,41.0,2.6,372.8,-7.2,47.0,21.3,74.2,55.8,68.9,48.1,61.8,26.3,43.9,37.7,38.0,37.4,38.6,16.2,48.3,21.3,63.7,66.6,76.9,32.4,74.4,53.6,51.9,58.4,54.8,49.5,36.0,50.5,55.5,48.5,55.0,44.3,42.3,21.9,37.516,32.032,32.72,28.632,32.661,25.289,19.602,15.145,15.986,11.559,11.08,9.469,-24.087,1.719,1.508,0.533
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net-income,396.8,318.3,306.5,292.5,292.5,255.3,287.6,-31.5,298.6,223.0,180.8,206.4,211.0,184.5,136.4,190.0,167.3,134.5,97.0,146.8,123.7,104.0,44.3,166.2,156.8,159.1,188.9,174.9,183.3,154.9,143.5,151.2,122.4,117.4,104.1,121.2,86.6,88.7,85.3,77.6,64.5,62.4,28.1,50.743,57.594,51.182,44.781,49.153,40.919,30.663,23.802,23.641,17.263,16.682,14.458,49.526,20.72,14.784,9.104
ebitda,413.3,410.0,295.4,367.8,350.1001,304.5,310.4,359.2997,308.2,280.5,224.9,276.8001,287.6,276.8,210.7,278.3999,232.0,194.9,150.6,240.2999,179.0,160.2,73.6,234.9,199.2,245.5,277.0,239.7001,235.2,247.4,213.6,218.6001,196.4,184.2,164.7,182.3,142.4,149.5,139.2,137.0999,113.4,108.5,53.0,90.222,91.817,84.361,69.5,77.103,57.374,48.101,37.191,38.489,28.279,26.696,23.9,25.307,22.648,16.968,10.581
ebit,365.7,359.0,252.2,332.0002,313.3,277.4,276.7,328.9999,280.6,259.9,193.4,268.9001,256.4,245.4,179.0,245.8999,189.9,173.8,130.4,186.0999,159.1,143.0,56.6,208.6,174.2,218.5,251.2,248.1001,211.4,225.3,193.3,199.5,178.9,168.1,148.3,153.7,132.1,139.7,129.7,128.3999,104.5,99.5,45.0,82.7011,85.032,78.195,64.872,73.382,53.988,45.033,34.339,35.446,25.676,24.507,21.726,23.511,21.009,15.338,8.914
basic-shares-outstanding,115.4,115.4,115.0,113.7,114.0,113.5,112.8,111.7,111.8,111.0,111.9,114.9,116.1,114.9,113.1,111.3,111.9,110.7,110.1,110.7,108.3,110.7,114.9,117.6,115.8,119.7,120.9,119.4,119.7,119.7,118.5,117.6,117.3,117.6,117.3,117.6,118.2,117.9,116.4,114.9,114.3,113.7,116.7,116.7,117.045,116.319,115.746,113.493,114.099,112.908,111.867,110.211,110.625,110.052,109.137,105.21,105.462,104.37,103.551
shares-outstanding,119.3,119.3,119.6,118.8,119.2,118.5,118.0,116.3,116.8,115.2,115.5,117.9,119.1,117.6,115.5,113.7,114.0,113.4,113.1,113.1,110.7,112.8,117.3,120.3,117.9,122.4,124.2,123.3,123.3,123.9,123.0,120.6,120.3,120.9,120.6,120.9,121.5,121.5,120.6,117.6,117.6,115.8,117.9,119.7,120.324,119.94,119.541,117.063,117.813,115.971,115.194,114.279,114.552,114.372,113.472,112.464,114.039,111.732,111.063
eps-basic-net-earnings-per-share,3.44,2.76,2.67,2.55,2.57,2.25,2.55,-0.29,2.67,2.01,1.62,1.7967,1.82,1.6067,1.2067,1.7,1.4967,1.2133,0.88,1.3133,1.1433,0.94,0.3867,1.46,1.3533,1.33,1.5633,1.4667,1.53,1.2933,1.21,1.2833,1.0433,0.9967,0.8867,1.0267,0.7333,0.7533,0.7333,0.67,0.5633,0.55,0.24,0.4333,0.4933,0.44,0.3867,0.43,0.36,0.27,0.2133,0.2133,0.1567,0.15,0.1333,0.47,0.1967,0.14,0.0867
eps-earnings-per-share-diluted,3.33,2.67,2.56,2.45,2.45,2.15,2.44,-0.3,2.56,1.94,1.57,1.74,1.77,1.57,1.18,1.67,1.4667,1.1867,0.8567,1.2867,1.1167,0.9233,0.3767,1.4267,1.33,1.3,1.52,1.4233,1.4867,1.25,1.1667,1.2567,1.0167,0.97,0.8633,1.0067,0.7133,0.73,0.7067,0.65,0.5467,0.54,0.24,0.4267,0.48,0.4267,0.3733,0.4167,0.3467,0.2633,0.2067,0.2067,0.15,0.1467,0.1267,0.4367,0.1833,0.1333,0.0833
