,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,18976.0,18356.0,18444.0,16559.0,16182.0,14181.0,13194.0,12806.0,11898.0,11954.0,11724.0,11911.0,10846.0,10897.0,6953.0,6302.0,5821.0,5506.0,5131.0,4724.0,4352.0,4024.0,3460.0,2931.411,2795.568,2610.539,2525.482,1838.985,2448.121,2110.746,1712.148,1378.071,1302.035,1315.014,1216.357,1180.969,1121.861,1076.772,1068.721,1092.726,1038.234,1039.469,932.435,902.7581,858.599,823.93,779.228,627.1752,749.888,727.731,664.234,240.826,631.249,495.293,455.078,423.218,400.642,349.628,332.376
cost-goods-sold,16847.0,16075.0,16085.0,14376.0,13964.0,12227.0,11128.0,11326.0,10490.0,10412.0,10353.0,10145.0,9392.0,9398.0,6128.0,5511.0,5120.0,4839.0,4544.0,4136.0,3878.0,3579.0,3063.0,2591.523,2462.548,2318.343,2282.586,1526.151,2294.689,1961.397,1514.763,1166.384,1110.554,1116.666,1036.172,1058.775,949.518,901.593,903.603,988.5509,870.2,878.813,779.244,745.9462,708.058,686.783,647.434,529.4151,625.742,611.69,561.966,223.9769,516.723,414.546,377.26,348.166,333.052,282.943,268.599
gross-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selling-general-administrative-expenses,1617.0,1574.0,1609.0,1556.0,1934.0,1237.0,1316.0,1260.0,1030.0,1065.0,1091.0,1062.0,940.0,949.0,722.0,511.0,458.0,437.0,396.0,347.0,334.0,321.0,296.0,255.217,249.028,223.459,203.296,164.678,181.073,168.062,163.187,150.831,142.934,143.045,141.088,76.693,132.095,133.47,135.507,66.397,130.024,129.221,122.279,121.342,118.628,109.27,95.493,96.261,100.235,102.007,86.467,28.065,99.984,74.441,65.222,54.639,52.45,44.365,42.459
other-operating-income-expenses,,,,-177.0,-178.0,-183.0,-171.0,,,,,-128.0,-129.0,-130.0,-74.0,-54.0,-54.0,-52.0,-55.0,-32.0,-32.0,-31.0,-31.0,,0.0,0.0,0.0,0.033,,-28.033,,,,0.0,,,,,,,,,,,,,,,,,,,-81.098,,,,,,
operating-expenses,18800.0,17713.0,17759.0,16171.0,16141.0,13692.0,12654.0,12625.0,11558.0,11516.0,11484.0,11387.0,10504.0,10520.0,6933.0,6082.0,5638.0,5333.0,5002.0,4531.0,4244.0,3931.0,3390.0,2846.74,2711.576,2541.802,2485.882,1690.796,2475.762,2157.492,1677.95,1317.215,1253.488,1259.711,1177.26,1135.468,1081.613,1035.063,1039.11,1054.948,1000.224,1008.034,901.523,867.2879,826.686,796.053,742.9269,625.6759,725.977,713.697,648.433,170.944,697.8051,488.987,442.482,402.805,385.502,327.308,311.058
operating-income,176.0,643.0,685.0,388.0,41.0,489.0,540.0,181.0,340.0,438.0,240.0,524.0,342.0,377.0,20.0,220.0,183.0,173.0,129.0,193.0,108.0,93.0,70.0,84.6707,83.9922,68.7371,39.5999,148.1885,-27.6409,-46.7459,34.198,60.8556,48.5471,55.303,39.0971,45.5016,40.2479,41.709,29.611,37.7778,38.01,31.435,30.912,35.4702,31.913,27.877,36.3011,1.4993,23.911,14.034,15.801,69.8821,-66.556,6.306,12.596,20.413,15.14,22.32,21.318
total-non-operating-income-expense,-1.0,19.0,,-31.0,-17.0,-15.0,-27.0,-13.0,-14.0,-17.0,-21.0,-41.0,-24.0,-20.0,-18.0,-3.0,-3.0,-1.0,-1.0,,-3.0,-2.0,-2.0,-0.837,-1.846,-2.955,-2.362,-3.187,18.389,-0.694,0.492,-0.821,-1.875,-10.811,-1.946,-2.159,-4.145,0.273,3.244,-0.198,-0.314,0.258,-0.373,1.767,-1.669,1.369,3.588,1.385,2.181,2.375,2.885,0.417,1.543,1.435,1.542,1.59,1.628,1.889,1.558
pre-tax-income,175.0,662.0,685.0,357.0,24.0,474.0,513.0,168.0,326.0,421.0,219.0,483.0,318.0,357.0,2.0,217.0,180.0,172.0,128.0,193.0,105.0,91.0,68.0,83.834,82.146,65.782,37.238,145.002,-9.252,-47.44,34.69,60.035,46.672,44.492,37.151,43.342,36.103,41.982,32.855,37.58,37.696,31.693,30.539,37.237,30.244,29.246,39.889,2.884,26.092,16.409,18.686,70.299,-65.013,7.741,14.138,22.003,16.768,24.209,22.876
total-provision-income-taxes,79.0,170.0,166.0,116.0,8.0,175.0,175.0,-55.0,125.0,169.0,87.0,227.0,169.0,187.0,16.0,105.0,87.0,84.0,63.0,89.0,27.0,45.0,35.0,34.064,32.28,25.966,14.69,53.068,-9.547,-8.608,12.087,21.471,18.459,16.429,14.328,16.958,13.163,17.254,12.525,13.781,12.426,11.789,10.845,13.971,12.145,11.363,14.956,0.08,9.628,6.234,7.089,-4.763,6.18,2.776,5.372,8.137,4.662,8.96,8.465
