,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,134.256,131.861,134.785,130.867,130.321,133.2,135.775,131.715,132.607,130.922,132.385,127.868,127.166,122.205,127.912,117.032,125.369,122.164,128.388,123.424,120.519,117.894,115.203,108.854,111.081,109.529,111.295,114.51,116.128,118.296,108.994,112.765,107.634,100.442,97.108,91.871,81.457,82.927,78.513,74.962,71.698,66.638,65.831,65.479,58.981,55.224,51.232,48.09,45.146,42.032,45.136,38.496,37.459,36.074,35.565,26.752,29.542,27.428,25.526
cost-goods-sold,65.734,65.231,62.057,61.671,61.118,61.851,61.977,61.634,58.755,59.169,55.97,54.352,55.997,56.815,59.255,53.785,56.598,55.977,55.841,54.36,56.773,56.19,53.354,71.055,47.682,48.072,48.297,46.596,46.364,48.395,41.941,38.334,36.02,34.928,33.166,32.329,30.128,31.859,28.298,28.309,28.311,25.889,25.341,23.1,21.222,19.227,17.036,16.148,14.775,14.542,14.797,12.697,11.833,11.457,11.063,9.403,9.611,9.751,9.116
gross-profit,68.522,66.63,72.728,69.196,69.203,71.349,73.798,70.081,73.852,71.753,76.415,73.516,71.169,65.39,68.657,63.247,68.771,66.187,72.547,69.064,63.746,61.704,61.849,37.799,63.399,61.457,62.998,67.914,69.764,69.901,67.053,74.431,71.614,65.514,63.942,59.542,51.329,51.068,50.215,46.653,43.387,40.749,40.49,42.379,37.759,35.997,34.196,31.942,30.371,27.49,30.339,25.799,25.626,24.617,24.502,17.349,19.931,17.677,16.41
research-development-expenses,19.789,22.051,19.813,20.682,18.371,22.128,21.098,20.645,19.527,19.989,22.111,19.714,18.292,18.224,16.077,14.518,17.981,17.085,17.638,18.468,16.898,16.236,15.12,13.175,7.615,5.614,8.231,7.786,6.272,8.576,8.907,8.277,7.358,6.827,5.751,5.358,5.232,5.456,4.269,3.954,4.346,3.977,3.692,3.624,3.342,3.119,2.988,2.874,2.688,2.8,2.656,2.601,2.591,2.318,2.161,2.208,1.977,1.741,1.766
selling-general-administrative-expenses,39.046,40.128,44.71,41.304,34.229,44.636,65.709,43.563,40.977,42.977,42.71,37.542,42.79,40.581,40.272,39.395,37.396,39.171,41.279,41.482,38.681,36.73,38.676,36.864,38.578,35.096,38.308,35.532,37.832,36.681,34.195,33.096,32.169,29.386,29.285,27.958,24.829,26.238,25.223,21.574,20.061,20.093,17.274,18.601,18.283,15.252,14.146,13.283,13.188,12.643,14.55,10.593,9.994,10.2,10.586,8.016,8.92,8.032,7.989
other-operating-income-expenses,-1.916,-0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,127.525,130.471,128.248,124.684,114.839,129.783,154.817,127.928,121.271,124.182,125.73,114.407,120.397,122.077,150.517,108.595,112.873,113.13,115.656,115.214,113.26,110.139,108.282,128.186,95.135,89.976,113.43,91.126,91.784,94.789,85.696,80.25,76.067,71.623,68.647,66.09,60.634,63.9,58.472,54.214,53.085,50.316,47.342,45.325,42.847,37.598,34.17,32.305,30.651,29.985,32.003,25.891,24.418,23.975,23.81,19.627,20.508,19.524,18.871
operating-income,6.731,1.39,6.537,6.183,15.482,3.417,-19.042,3.787,11.336,6.74,6.655,13.461,6.769,0.128,-22.605,8.437,12.496,9.034,12.732,8.21,7.259,7.755,6.921,-19.332,15.946,19.553,-2.135,23.384,24.344,23.507,23.298,32.515,31.567,28.819,28.461,25.781,20.823,19.027,20.041,20.748,18.613,16.322,18.489,20.154,16.134,17.626,17.062,15.785,14.495,12.047,13.133,12.605,13.041,12.099,11.755,7.125,9.034,7.904,6.655
total-non-operating-income-expense,-0.141,-0.526,-0.609,-0.903,-0.492,-0.327,-0.969,-0.759,-0.813,-0.69,-0.822,-0.633,-0.857,-1.092,-1.287,0.006,-0.013,0.252,-0.316,-0.082,0.043,0.063,0.357,0.139,-0.36,-0.223,-0.057,-0.109,0.158,-0.178,0.296,-0.163,-0.069,0.044,0.021,0.055,0.194,0.054,0.12,0.179,0.059,0.136,-0.118,0.328,0.34,0.374,0.567,1.663,0.645,0.739,0.885,0.935,0.819,0.667,0.713,0.594,0.46,0.341,0.323
pre-tax-income,6.59,0.864,5.928,5.28,14.99,3.09,-20.011,3.028,10.523,6.05,5.833,12.828,5.912,-0.964,-23.892,8.443,12.483,9.286,12.416,8.128,7.302,7.818,7.278,-19.193,15.586,19.33,-2.192,23.275,24.502,23.329,23.594,32.352,31.498,28.863,28.482,25.836,21.017,19.081,20.161,20.927,18.672,16.458,18.371,20.482,16.474,18.0,17.629,17.448,15.14,12.786,14.018,13.54,13.86,12.766,12.468,7.719,9.494,8.245,6.978
total-provision-income-taxes,0.509,-0.38,2.0,0.456,1.896,0.442,-8.964,1.487,2.493,2.154,1.418,2.342,1.925,-0.317,-7.57,1.141,4.168,2.924,1.673,1.452,2.552,2.655,2.077,-6.606,5.465,6.385,1.898,7.649,8.811,7.832,8.521,11.247,11.002,9.88,9.929,8.305,7.587,6.989,7.1,7.775,6.852,6.112,7.015,7.332,5.975,6.886,6.377,6.234,5.468,4.846,5.513,4.819,5.523,5.097,4.83,2.904,3.7,3.17,2.187
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
